,model,truevals,predvals
3977,model_1,0.1781,0.20318714
3978,model_1,0.2431,0.3666929
3979,model_1,0.536,0.5150043
3980,model_1,0.4795,0.52995396
3981,model_1,0.3696,0.35183275
3982,model_1,0.3802,0.342604
3983,model_1,-0.0416,-0.058499485
3984,model_1,0.2533,0.070034176
3985,model_1,0.0302,0.031628594
3986,model_1,0.619,0.6315749
3987,model_1,0.3451,0.33939466
3988,model_1,0.3273,0.33489454
3989,model_1,0.0885,0.06984377
3990,model_1,0.2026,0.23563838
3991,model_1,-0.1207,-0.14529955
3992,model_1,0.1663,0.26432163
3993,model_1,0.0246,0.07810433
3994,model_1,0.5322,0.49106646
3995,model_1,-0.026,-0.01937458
3996,model_1,0.249,0.40271652
3997,model_1,0.2708,0.31766465
3998,model_1,0.0096,0.033148944
3999,model_1,0.3603,0.35378587
4000,model_1,0.0613,0.070198074
4001,model_1,0.0927,0.117509685
4002,model_1,0.0623,-0.004442081
4003,model_1,0.3399,0.2864773
4004,model_1,0.2349,0.13039517
4005,model_1,-0.1054,0.04172498
4006,model_1,0.1305,0.18777722
4007,model_1,0.4299,0.42612237
4008,model_1,0.1967,0.2840565
4009,model_1,0.1221,0.089739874
4010,model_1,-0.0196,-0.11155194
4011,model_1,0.3235,0.36355174
4012,model_1,0.1107,0.0039934665
4013,model_1,-0.0428,0.07988864
4014,model_1,0.2556,0.18918863
4015,model_1,-0.0811,-0.048311442
4016,model_1,0.0188,0.04129006
4017,model_1,0.1388,0.16128205
4018,model_1,0.2929,0.36315584
4019,model_1,-0.1993,-0.20213848
4020,model_1,-0.0737,-0.050680548
4021,model_1,0.2381,0.2551094
4022,model_1,0.321,0.21726792
4023,model_1,0.0623,0.06241934
4024,model_1,0.0993,0.041982234
4025,model_1,0.3033,0.2783719
4026,model_1,0.3624,0.33376014
4027,model_1,-0.1902,-0.12175608
4028,model_1,0.1821,0.22106282
4029,model_1,0.1224,0.090480775
4030,model_1,0.6434,0.72831774
4031,model_1,0.0816,0.08290622
4032,model_1,0.2563,0.33522356
4033,model_1,-0.0809,-0.031090587
4034,model_1,0.1272,0.06355952
4035,model_1,0.761,0.75731754
4036,model_1,0.9782,1.0410229
4037,model_1,0.7346,0.7219564
4038,model_1,-0.2718,-0.16515118
4039,model_1,0.099,0.076290905
4040,model_1,0.1593,0.08699086
4041,model_1,0.8308,0.8977313
4042,model_1,0.2463,0.4236198
4043,model_1,-0.1469,-0.11762011
4044,model_1,0.0716,0.042922825
4045,model_1,0.2307,0.3319634
4046,model_1,0.2786,0.21257295
4047,model_1,0.1573,0.13852456
4048,model_1,-0.1255,-0.12644026
4049,model_1,0.083,0.07639724
4050,model_1,0.6141,0.64612556
4051,model_1,0.272,0.30002096
4052,model_1,0.3738,0.09113112
4053,model_1,0.0771,0.10417879
4054,model_1,-0.1552,-0.13394898
4055,model_1,0.0225,0.02934502
4056,model_1,0.1476,0.1685529
4057,model_1,0.2274,0.22415069
4058,model_1,0.2079,0.10409777
4059,model_1,0.2457,0.20644876
4060,model_1,0.2735,0.3578595
4061,model_1,0.1978,0.19437224
4062,model_1,0.08,0.12091001
4063,model_1,-0.0209,0.0034601092
4064,model_1,0.2118,-0.07947698
4065,model_1,0.3023,0.3437735
4066,model_1,0.2539,0.30583984
4067,model_1,0.0707,0.06988186
4068,model_1,0.136,0.1793396
4069,model_1,0.1599,0.14969729
4070,model_1,0.6111,0.55210733
4071,model_1,0.3944,0.44661626
4072,model_1,0.0551,0.047250777
4073,model_1,0.4049,0.42798516
4074,model_1,0.2101,0.08387837
4075,model_1,0.4686,0.45913923
4076,model_1,-0.0418,-0.027583092
4077,model_1,0.0298,0.020680264
4078,model_1,-0.0136,-0.04706198
4079,model_1,0.1846,0.31857568
4080,model_1,0.0284,0.03120716
4081,model_1,0.1338,0.13423568
4082,model_1,0.1026,0.24438742
4083,model_1,0.8321,0.70096576
4084,model_1,0.2663,0.12112777
4085,model_1,0.4497,0.46905643
4086,model_1,0.4376,0.40292743
4087,model_1,0.0306,0.034789145
4088,model_1,0.0394,0.07437186
4089,model_1,-0.203,-0.17232662
4090,model_1,0.2541,0.34013322
4091,model_1,0.1894,0.14140446
4092,model_1,0.0872,0.058085263
4093,model_1,0.4771,0.49494627
4094,model_1,0.0681,0.61591405
4095,model_1,-0.0103,-0.0556086
4096,model_1,0.1096,0.14646903
4097,model_1,0.2077,0.14306736
4098,model_1,0.154,0.0759674
4099,model_1,0.2812,0.26584798
4100,model_1,0.5548,0.5541266
4101,model_1,0.1924,0.17500603
4102,model_1,-0.0031,-0.07844919
4103,model_1,-0.0004,0.0068856925
4104,model_1,0.1871,0.27995375
4105,model_1,0.1293,0.05175671
4106,model_1,0.6502,0.65726644
4107,model_1,0.9013,0.8648467
4108,model_1,-0.0305,-0.015514433
4109,model_1,0.319,0.3168155
4110,model_1,-0.1308,-0.16355187
4111,model_1,0.5404,0.52979136
4112,model_1,-0.0398,-0.07633814
4113,model_1,0.2239,0.26231062
4114,model_1,0.2115,0.1377232
4115,model_1,0.1766,0.1497891
4116,model_1,0.1843,0.3011284
4117,model_1,0.0917,0.07021861
4118,model_1,0.1568,0.10714027
4119,model_1,0.4647,0.40414143
4120,model_1,0.4308,0.44885784
4121,model_1,0.2275,0.22490194
4122,model_1,0.4214,0.38358122
4123,model_1,0.2582,0.3370337
4124,model_1,0.1072,0.03592372
4125,model_1,0.3005,0.25850838
4126,model_1,0.1624,0.20209536
4127,model_1,0.1631,0.10642919
4128,model_1,0.1303,0.07827817
4129,model_1,0.1131,0.09276408
4130,model_1,0.3484,0.2760168
4131,model_1,0.4595,0.45597908
4132,model_1,0.2166,0.29448628
4133,model_1,0.0623,0.002695918
4134,model_1,0.065,0.07007632
4135,model_1,0.1526,0.19681513
4136,model_1,0.0158,-0.08009574
4137,model_1,0.0356,0.0028587282
4138,model_1,0.059,0.14141753
4139,model_1,0.0938,0.036460415
4140,model_1,0.9534,0.8726415
4141,model_1,0.1901,0.19141737
4142,model_1,0.5813,0.50008583
4143,model_1,0.1318,0.11893754
4144,model_1,-0.1775,-0.07825488
4145,model_1,0.1606,0.17880313
4146,model_1,0.0563,0.12133175
4147,model_1,0.1307,0.1890878
4148,model_1,0.2226,0.21906668
4149,model_1,0.7866,0.8042686
4150,model_1,0.2205,0.20430148
4151,model_1,0.4451,0.38221782
4152,model_1,0.156,0.14403832
4153,model_1,-0.1083,-0.07954389
4154,model_1,0.0564,0.14105725
4155,model_1,0.4211,0.38244754
4156,model_1,0.146,0.15683138
4157,model_1,-0.0181,-0.047812045
4158,model_1,0.5689,0.51656926
4159,model_1,0.2777,0.38340527
4160,model_1,0.1707,0.13216822
4161,model_1,0.1485,0.10795657
4162,model_1,0.2455,0.17916599
4163,model_1,-0.0107,0.19449963
4164,model_1,-0.0609,-0.036121786
4165,model_1,0.4845,0.48509273
4166,model_1,-0.0678,-0.08481401
4167,model_1,0.149,0.35182166
4168,model_1,0.2615,0.32474327
4169,model_1,0.4463,0.47985607
4170,model_1,-0.1842,-0.16823485
4171,model_1,-0.0281,-0.05885154
4172,model_1,0.0583,0.06967728
4173,model_1,0.9045,0.90731394
4174,model_1,0.4643,0.4579398
4175,model_1,0.3083,0.34850052
4176,model_1,0.3324,0.36469883
4177,model_1,0.72,0.7153715
4178,model_1,0.6579,0.623612
4179,model_1,0.1855,0.14792886
4180,model_1,0.2354,0.15281439
4181,model_1,0.3258,0.2550856
4182,model_1,0.0164,-0.02645576
4183,model_1,1.0375,0.11382756
4184,model_1,0.316,0.33530027
4185,model_1,-0.0123,-0.0272156
4186,model_1,0.15,0.1930426
4187,model_1,0.3945,0.38318384
4188,model_1,0.0588,0.030863464
4189,model_1,0.703,0.7007948
4190,model_1,0.7689,0.7524125
4191,model_1,0.0864,0.082704425
4192,model_1,0.1213,0.16438228
4193,model_1,0.0583,0.08169973
4194,model_1,0.1236,0.17199984
4195,model_1,0.1675,0.186282
4196,model_1,0.1384,0.24587727
4197,model_1,0.0729,0.047244325
4198,model_1,0.3622,0.3199607
4199,model_1,0.0907,0.08492178
4200,model_1,0.8115,0.7746399
4201,model_1,-0.094,-0.0064967573
4202,model_1,0.2585,0.28674808
4203,model_1,0.1499,0.092595786
4204,model_1,0.1691,0.16908516
4205,model_1,0.662,0.5255525
4206,model_1,-0.0127,-0.055719376
4207,model_1,0.6682,0.73149073
4208,model_1,0.099,0.070938766
4209,model_1,0.3809,0.43355498
4210,model_1,0.5435,0.15607253
4211,model_1,-0.0243,-0.06729001
4212,model_1,-0.0053,0.06489912
4213,model_1,0.3056,0.3478886
4214,model_1,0.0373,0.0470241
4215,model_1,0.8759,0.9154556
4216,model_1,0.2478,0.22242105
4217,model_1,0.2162,0.15963238
4218,model_1,0.0773,0.07799302
4219,model_1,0.3395,0.38081655
4220,model_1,0.9355,0.9359133
4221,model_1,0.613,0.6222037
4222,model_1,-0.1075,-0.09090817
4223,model_1,0.0822,0.1066518
4224,model_1,0.0108,0.034699574
4225,model_1,0.259,0.25324988
4226,model_1,0.5039,0.45210567
4227,model_1,0.3222,0.38089103
4228,model_1,0.0214,0.06314582
4229,model_1,0.0952,0.09051064
4230,model_1,0.081,0.13386098
4231,model_1,-0.0042,-0.046613544
4232,model_1,0.4702,0.32820055
4233,model_1,0.554,0.48720098
4234,model_1,-0.0034,0.0060780793
4235,model_1,-0.0684,-0.075626016
4236,model_1,0.39,0.41693678
4237,model_1,0.2728,0.19138761
4238,model_1,0.0363,0.14469409
4239,model_1,0.1011,0.21054918
4240,model_1,0.7641,0.868218
4241,model_1,0.0253,0.03243491
4242,model_1,0.9953,0.96538657
4243,model_1,0.0248,-0.04200256
4244,model_1,0.8611,0.86653537
4245,model_1,0.0561,0.0060641468
4246,model_1,-0.0583,-0.0786441
4247,model_1,0.2976,0.3627737
4248,model_1,0.4372,0.5120346
4249,model_1,0.3029,0.25050914
4250,model_1,-0.0356,-0.038511276
4251,model_1,0.1042,0.07270357
4252,model_1,0.0965,0.14038497
4253,model_1,0.4579,0.452546
4254,model_1,0.2938,0.26463634
4255,model_1,0.2888,0.24851282
4256,model_1,0.171,0.22713125
4257,model_1,0.119,0.01575607
4258,model_1,0.0013,-0.040619195
4259,model_1,0.2895,0.19498457
4260,model_1,0.1301,0.116233125
4261,model_1,0.2691,0.31894302
4262,model_1,-0.0018,0.08045097
4263,model_1,-0.0533,-0.058365226
4264,model_1,-0.0197,-0.025832474
4265,model_1,-0.1484,-0.16617852
4266,model_1,0.1951,0.2675773
4267,model_1,0.4055,0.3702469
4268,model_1,0.1106,0.113833874
4269,model_1,0.0583,0.032650724
4270,model_1,0.3938,0.34362704
4271,model_1,0.3675,0.48766583
4272,model_1,0.226,0.090510294
4273,model_1,0.1813,0.19612104
4274,model_1,0.3399,0.30997348
4275,model_1,0.5554,0.5010675
4276,model_1,0.3334,0.36442
4277,model_1,0.188,0.21186711
4278,model_1,0.4514,0.45867565
4279,model_1,0.7766,0.77372485
4280,model_1,0.014,0.050805002
4281,model_1,0.5141,0.48532027
4282,model_1,0.6249,0.58882946
4283,model_1,-0.0204,0.1464389
4284,model_1,-0.0292,0.034830153
4285,model_1,-0.0013,0.08427596
4286,model_1,0.521,0.43501157
4287,model_1,0.0204,0.03881538
4288,model_1,0.1793,0.18978563
4289,model_1,0.1437,0.19404759
4290,model_1,0.3305,0.29298848
4291,model_1,0.2216,0.19836754
4292,model_1,0.143,0.1935519
4293,model_1,0.1599,0.11812046
4294,model_1,0.4018,0.2676619
4295,model_1,0.3214,0.25356412
4296,model_1,-0.0285,0.04531637
4297,model_1,0.4932,0.54199934
4298,model_1,0.0513,0.091270596
4299,model_1,0.2945,0.32425272
4300,model_1,0.5139,0.49616125
4301,model_1,0.0032,0.040754348
4302,model_1,-0.0776,0.07743557
4303,model_1,0.7907,0.81620383
4304,model_1,0.0768,0.10856463
4305,model_1,0.3617,0.42144784
4306,model_1,-0.0198,-0.0012739301
4307,model_1,0.6612,0.6556011
4308,model_1,0.1361,0.12533459
4309,model_1,0.5632,0.6103274
4310,model_1,0.9331,0.91109544
4311,model_1,0.0125,-0.13949648
4312,model_1,0.0072,0.045078903
4313,model_1,0.7001,0.7246921
4314,model_1,0.034,0.08848417
4315,model_1,0.4225,0.4376049
4316,model_1,0.1126,0.12687477
4317,model_1,0.0721,0.07903877
4318,model_1,0.1665,0.15047999
4319,model_1,0.078,0.11695305
4320,model_1,0.06,0.2723345
4321,model_1,0.1683,0.21975082
4322,model_1,0.096,0.07455826
4323,model_1,0.4518,0.45085827
4324,model_1,0.0037,-0.013965577
4325,model_1,0.2332,0.23313387
4326,model_1,0.2451,0.15947194
4327,model_1,0.1306,0.1446635
4328,model_1,0.4912,0.40334472
4329,model_1,0.438,0.40935087
4330,model_1,0.3898,0.3703443
4331,model_1,0.3649,0.41281936
4332,model_1,0.3244,0.32004207
4333,model_1,0.3028,0.35697657
4334,model_1,-0.187,-0.13582009
4335,model_1,0.1084,0.055746242
4336,model_1,0.5668,0.580173
4337,model_1,-0.1221,-0.070893645
4338,model_1,0.085,0.19793114
4339,model_1,0.063,0.108015046
4340,model_1,0.4078,0.2726293
4341,model_1,0.2179,0.26101
4342,model_1,0.1821,0.14149925
4343,model_1,0.933,0.9133446
4344,model_1,0.5797,0.536981
4345,model_1,0.1825,0.16611819
4346,model_1,0.8254,0.82611024
4347,model_1,0.2645,0.18843773
4348,model_1,-0.0714,0.001568526
4349,model_1,-0.0069,0.08473165
4350,model_1,0.0945,0.14389087
4351,model_1,0.3143,0.23000863
4352,model_1,-0.1018,-0.101513326
4353,model_1,0.6001,0.5653684
4354,model_1,0.1164,0.078179315
4355,model_1,0.095,0.12276337
4356,model_1,-0.0098,0.020744026
4357,model_1,0.8549,0.8662203
4358,model_1,0.2036,0.08409768
4359,model_1,0.2435,0.29617637
4360,model_1,0.1837,0.21763195
4361,model_1,0.0951,0.11712802
4362,model_1,0.516,0.52837443
4363,model_1,0.1125,0.15849689
4364,model_1,0.1863,0.23288456
4365,model_1,0.2154,0.2701239
4366,model_1,0.1181,0.11371249
4367,model_1,0.2475,0.2232495
4368,model_1,0.067,0.13326344
4369,model_1,0.852,0.81917673
4370,model_1,0.0897,0.068145394
4371,model_1,0.4416,0.42069396
4372,model_1,0.5557,0.6193164
4373,model_1,0.2298,0.20810966
4374,model_1,-0.1654,-0.12691998
4375,model_1,0.0125,0.027024955
4376,model_1,0.0092,0.0014471114
4377,model_1,-0.0897,-0.10392162
4378,model_1,0.3822,0.29377848
4379,model_1,0.5789,0.6006853
4380,model_1,0.4113,0.41356835
4381,model_1,-0.1034,-0.012226045
4382,model_1,0.1985,0.24638046
4383,model_1,0.8832,0.80159
4384,model_1,0.1488,0.12229544
4385,model_1,0.2965,0.3240592
4386,model_1,0.6032,0.58321553
4387,model_1,-0.0282,-0.04915929
4388,model_1,0.0569,0.107203454
4389,model_1,0.093,0.096866354
4390,model_1,-0.0459,-0.026888847
4391,model_1,0.2319,0.2335366
4392,model_1,0.2506,0.24266814
4393,model_1,0.4566,0.47175708
4394,model_1,0.1457,0.20063053
4395,model_1,-0.0914,-0.067668915
4396,model_1,0.2942,0.2533508
4397,model_1,0.5262,0.5277375
4398,model_1,0.0416,0.083749145
4399,model_1,0.7257,0.7502201
4400,model_1,0.6308,0.57529414
4401,model_1,0.2491,0.23969975
4402,model_1,-0.0274,0.05331087
4403,model_1,0.2292,0.19680175
4404,model_1,0.3416,0.3660324
4405,model_1,0.3634,0.40575796
4406,model_1,0.3837,0.38544184
4407,model_1,0.1869,0.11978498
4408,model_1,0.364,0.3745949
4409,model_1,0.2319,0.2405045
4410,model_1,0.626,0.66353416
4411,model_1,0.0966,0.13495371
4412,model_1,0.2582,0.3321467
4413,model_1,0.1185,0.105984926
4414,model_1,-0.0204,-0.015436381
4415,model_1,0.4945,0.55651736
4416,model_1,0.7915,0.8019853
4417,model_1,0.1871,0.21618508
4418,model_1,0.4433,0.4187552
4419,model_1,0.5355,0.29314542
4420,model_1,0.2359,0.107528165
4421,model_1,-0.1723,-0.11304259
4422,model_1,0.7331,0.6697782
4423,model_1,0.017,0.0351862
4424,model_1,0.0468,0.096955985
4425,model_1,0.1081,0.08723897
4426,model_1,0.5169,0.5322691
4427,model_1,0.1581,0.21100731
4428,model_1,0.2716,0.20703465
4429,model_1,-0.0091,0.19752494
4430,model_1,0.2845,0.384552
4431,model_1,0.1614,0.13588913
4432,model_1,0.2325,0.22504967
4433,model_1,0.2657,0.27146652
4434,model_1,0.3382,0.44463146
4435,model_1,0.0557,0.068582565
4436,model_1,0.0353,-0.002724886
4437,model_1,0.4631,0.4131593
4438,model_1,0.2054,0.38236988
4439,model_1,0.2047,0.15487121
4440,model_1,0.2656,0.27257216
4441,model_1,0.4777,0.45516306
4442,model_1,0.4064,0.35512695
4443,model_1,0.0242,0.04153195
4444,model_1,0.4592,0.5356847
4445,model_1,0.3243,0.23144719
4446,model_1,0.1352,0.24836378
4447,model_1,0.0255,0.029064387
4448,model_1,0.763,0.6647685
4449,model_1,0.3208,0.3274473
4450,model_1,0.263,0.2090104
4451,model_1,-0.1737,-0.1649087
4452,model_1,0.06,0.11738603
4453,model_1,0.1509,0.10581307
4454,model_1,0.0046,0.022120386
4455,model_1,0.1508,0.25188768
4456,model_1,0.4075,0.42846823
4457,model_1,-0.0958,-0.058614194
4458,model_1,0.6353,0.64267087
4459,model_1,0.0677,0.040645093
4460,model_1,0.0777,0.05443482
4461,model_1,0.3265,0.33269116
4462,model_1,0.4886,0.4509006
4463,model_1,0.3461,0.34799683
4464,model_1,0.2767,0.19769421
4465,model_1,0.028,0.04598704
4466,model_1,-0.0594,-0.02061966
4467,model_1,0.2676,0.20939809
4468,model_1,0.6202,0.66379243
4469,model_1,0.6222,0.6025141
4470,model_1,0.2337,0.15151207
4471,model_1,0.0217,0.04111722
4472,model_1,0.0808,0.059637725
4473,model_1,0.6454,0.60766
4474,model_1,0.2006,0.20261133
4475,model_1,0.0439,0.03501469
4476,model_1,0.0938,0.09462941
4477,model_1,0.1716,0.10091233
4478,model_1,0.3675,0.4339928
4479,model_1,0.0772,0.056341976
4480,model_1,0.0081,0.021526083
4481,model_1,0.3238,0.34528416
4482,model_1,0.2074,0.16421044
4483,model_1,-0.1353,-0.10324758
4484,model_1,0.1654,0.13587736
4485,model_1,0.138,0.15828101
4486,model_1,0.1193,0.1532125
4487,model_1,0.3876,0.40197825
4488,model_1,0.2061,0.2486596
4489,model_1,0.1914,0.17045256
4490,model_1,0.1146,0.13050857
4491,model_1,0.3428,0.38808054
4492,model_1,0.2016,0.15577972
4493,model_1,0.004,-0.010607362
4494,model_1,-0.0615,-0.05725071
4495,model_1,0.0115,-0.032170713
4496,model_1,0.3994,0.37646788
4497,model_1,0.3747,0.34504104
4498,model_1,-0.0404,-0.09928447
4499,model_1,0.1129,0.11006084
4500,model_1,0.0254,0.18437365
4501,model_1,0.3359,0.3454169
4502,model_1,0.3289,0.40881306
4503,model_1,0.2501,0.25548416
4504,model_1,0.0667,0.08326635
4505,model_1,0.376,0.37975612
4506,model_1,0.2322,0.23451596
4507,model_1,0.6713,0.6528708
4508,model_1,0.2583,0.2581712
4509,model_1,-0.1739,-0.17105252
4510,model_1,0.4033,0.35549602
4511,model_1,0.3128,0.33160514
4512,model_1,0.225,0.34670386
4513,model_1,0.4413,0.36625445
4514,model_1,0.5502,0.4120162
4515,model_1,-0.1033,-0.07999477
4516,model_1,0.4696,0.5093242
4517,model_1,0.1569,0.23631461
4518,model_1,0.7745,0.83242327
4519,model_1,0.0668,0.08353165
4520,model_1,0.2269,0.22477923
4521,model_1,0.319,0.3844918
4522,model_1,0.7016,0.7280954
4523,model_1,0.4465,0.4210684
4524,model_1,0.7297,0.7619803
4525,model_1,0.1823,0.14332916
4526,model_1,0.0871,0.041891754
4527,model_1,0.9148,0.89883184
4528,model_1,0.3055,0.16434525
4529,model_1,0.1637,0.16927466
4530,model_1,0.043,0.037554234
4531,model_1,0.4691,0.43940365
4532,model_1,-0.0116,0.068492115
4533,model_1,0.0677,0.14081362
4534,model_1,1.0351,0.95247585
4535,model_1,0.2866,0.30016473
4536,model_1,0.5892,0.5922477
4537,model_1,0.2871,0.2729994
4538,model_1,0.3392,0.37916654
4539,model_1,0.1945,0.16733637
4540,model_1,-0.0428,-0.036056697
4541,model_1,0.1463,0.12424438
4542,model_1,0.4978,0.5118788
4543,model_1,0.0223,0.08226244
4544,model_1,-0.2064,-0.17156255
4545,model_1,0.132,0.21691889
4546,model_1,0.4167,0.38197032
4547,model_1,0.2501,0.2790748
4548,model_1,0.2171,0.2064102
4549,model_1,0.1105,0.13298011
4550,model_1,0.0503,0.051261455
4551,model_1,0.2735,0.28056097
4552,model_1,0.0873,0.09389332
4553,model_1,0.5796,0.5944519
4554,model_1,0.0003,-0.004518941
4555,model_1,-0.0934,-0.06711277
4556,model_1,0.1482,0.26447007
4557,model_1,0.0249,-0.0030632913
4558,model_1,0.4947,0.52475464
4559,model_1,0.0184,0.070771664
4560,model_1,0.0993,0.06660503
4561,model_1,0.187,0.21399717
4562,model_1,0.0136,0.025351644
4563,model_1,0.1294,0.13790274
4564,model_1,0.6397,0.6711434
4565,model_1,0.1758,0.20341015
4566,model_1,0.8494,0.83276945
4567,model_1,0.281,0.323922
4568,model_1,0.3135,0.27651358
4569,model_1,0.1963,0.21291946
4570,model_1,0.1392,0.24340484
4571,model_1,0.0709,0.057510585
4572,model_1,0.2538,0.24740914
4573,model_1,0.3353,0.3039755
4574,model_1,0.1278,0.23106825
4575,model_1,0.0601,0.11465548
4576,model_1,0.3528,0.34386578
4577,model_1,-0.0167,-0.01649195
4578,model_1,0.0699,0.023628399
4579,model_1,0.3068,0.3451361
4580,model_1,0.1487,0.11643501
4581,model_1,0.0721,0.032517433
4582,model_1,0.0948,0.23741798
4583,model_1,0.2498,0.22830942
4584,model_1,-0.0045,0.013327152
4585,model_1,0.3489,0.33007672
4586,model_1,0.1775,0.11570817
4587,model_1,0.9593,0.9330629
4588,model_1,0.5318,0.5397807
4589,model_1,0.1328,0.12725061
4590,model_1,0.8902,0.91543096
4591,model_1,0.8085,0.7980539
4592,model_1,0.2134,0.17898549
4593,model_1,0.0409,0.0682846
4594,model_1,0.0493,0.15824214
4595,model_1,0.2674,0.285698
4596,model_1,-0.0119,-0.06128171
4597,model_1,0.0361,0.093413115
4598,model_1,0.1232,0.13834071
4599,model_1,0.1429,0.18827671
4600,model_1,0.2992,0.32616594
4601,model_1,0.3465,0.35246715
4602,model_1,0.2316,0.12648907
4603,model_1,0.1824,0.31998137
4604,model_1,0.0313,0.06139137
4605,model_1,0.0511,0.06457965
4606,model_1,0.0657,0.028730288
4607,model_1,0.085,0.08143754
4608,model_1,0.0969,-0.060476303
4609,model_1,0.3266,0.20767845
4610,model_1,0.3937,0.35291564
4611,model_1,0.2028,0.20119062
4612,model_1,0.6593,0.65081924
4613,model_1,0.1117,0.059645712
4614,model_1,0.1911,0.13645458
4615,model_1,0.5376,0.4216044
4616,model_1,0.254,0.2821415
4617,model_1,0.2467,0.20476711
4618,model_1,0.8268,0.8015196
4619,model_1,-0.0075,-0.0033454
4620,model_1,0.4988,0.5280669
4621,model_1,0.1429,0.04208015
4622,model_1,0.2088,0.23185787
4623,model_1,-0.1882,-0.17475647
4624,model_1,0.1047,0.040429503
4625,model_1,0.3921,0.40703517
4626,model_1,0.5848,0.58763194
4627,model_1,0.062,0.066679865
4628,model_1,0.4068,0.40236738
4629,model_1,0.9933,0.99139273
4630,model_1,-0.0668,-0.0763745
4631,model_1,-0.0142,0.013915122
4632,model_1,0.485,0.47522318
4633,model_1,0.1266,0.14494675
4634,model_1,0.1583,0.123555854
4635,model_1,0.0387,0.1255094
4636,model_1,-0.0162,0.23690449
4637,model_1,0.528,0.39671615
4638,model_1,0.5823,0.61209553
4639,model_1,0.459,0.48512423
4640,model_1,0.3517,0.3110003
4641,model_1,-0.0328,0.114283055
4642,model_1,0.8001,0.84869397
4643,model_1,0.1329,0.17476794
4644,model_1,0.5207,0.5350504
4645,model_1,-0.075,-0.038182914
4646,model_1,0.193,0.19117762
4647,model_1,0.368,0.26053816
4648,model_1,-0.0779,0.099326104
4649,model_1,0.1726,0.14770284
4650,model_1,0.1804,0.20615765
4651,model_1,-0.2896,0.030408144
4652,model_1,0.1925,0.005822718
4653,model_1,0.1245,0.1421183
4654,model_1,0.0381,0.045988977
4655,model_1,0.4929,0.3587386
4656,model_1,0.0014,0.013534844
4657,model_1,0.3769,0.3374117
4658,model_1,0.3143,0.30997252
4659,model_1,-0.2217,-0.1975956
4660,model_1,0.6451,0.70183575
4661,model_1,0.6323,0.6356435
4662,model_1,0.071,0.056604117
4663,model_1,0.408,0.34370857
4664,model_1,-0.1016,-0.05188614
4665,model_1,0.22,0.13722238
4666,model_1,0.0412,-0.004033357
4667,model_1,0.2994,0.2600318
4668,model_1,-0.1873,-0.16412419
4669,model_1,0.1714,0.1343767
4670,model_1,0.3895,0.3407567
4671,model_1,0.0051,0.06251994
4672,model_1,-0.1487,0.11359748
4673,model_1,0.0377,0.041730672
4674,model_1,0.1726,-0.021062255
4675,model_1,0.356,0.3043946
4676,model_1,0.6026,0.724138
4677,model_1,0.9037,0.9262787
4678,model_1,0.0507,0.07755703
4679,model_1,0.2412,0.24183123
4680,model_1,0.4222,0.43828583
4681,model_1,0.1543,0.12610912
4682,model_1,-0.1577,-0.06396443
4683,model_1,0.2097,0.31852084
4684,model_1,0.051,-0.037190437
4685,model_1,0.2453,0.22066338
4686,model_1,0.214,0.25047764
4687,model_1,-0.0804,-0.11560047
4688,model_1,0.4263,0.38802657
4689,model_1,0.0379,0.063752905
4690,model_1,0.6786,0.63994926
4691,model_1,0.4221,0.35209942
4692,model_1,0.0802,0.06318495
4693,model_1,0.563,0.45394337
4694,model_1,0.1303,0.2568838
4695,model_1,0.0919,-0.039483756
4696,model_1,0.3505,0.255591
4697,model_1,0.242,0.26223683
4698,model_1,-0.0975,-0.096836835
4699,model_1,0.0942,0.19736756
4700,model_1,0.1172,0.14939128
4701,model_1,0.6905,0.6692802
4702,model_1,0.371,0.4047126
4703,model_1,0.4858,0.48492396
4704,model_1,0.5706,0.40416348
4705,model_1,-0.1253,-0.14715141
4706,model_1,0.0834,0.12504157
4707,model_1,0.6273,0.58320534
4708,model_1,0.3577,0.34020567
4709,model_1,0.0899,0.17597389
4710,model_1,0.0335,-0.021729767
4711,model_1,0.0625,0.046897545
4712,model_1,0.0213,0.1636785
4713,model_1,0.1919,0.22814198
4714,model_1,0.4724,0.44100735
4715,model_1,0.0326,0.045490384
4716,model_1,0.1128,0.068169594
4717,model_1,0.1315,0.08088918
4718,model_1,0.1653,0.0926296
4719,model_1,-0.0728,-0.08294779
4720,model_1,-0.114,-0.08683592
4721,model_1,0.2735,0.2833268
4722,model_1,0.8884,0.8726985
4723,model_1,0.2722,0.32876098
4724,model_1,0.3004,0.28048328
4725,model_1,0.7474,0.79886246
4726,model_1,0.2589,0.13007882
4727,model_1,0.0447,0.07505289
4728,model_1,0.2061,0.2527051
4729,model_1,0.0291,0.01979804
4730,model_1,0.2104,0.15672353
4731,model_1,0.0187,0.076415285
4732,model_1,-0.0462,-0.0026575774
4733,model_1,0.1764,0.14335418
4734,model_1,-0.0138,0.0057203174
4735,model_1,0.2155,0.2628431
4736,model_1,0.5185,0.49066198
4737,model_1,0.2074,0.13704824
4738,model_1,0.0837,0.033170894
4739,model_1,0.1443,0.076039925
4740,model_1,0.2864,0.27291352
4741,model_1,0.3394,0.43405592
4742,model_1,0.0454,0.012350142
4743,model_1,0.1845,0.11283672
4744,model_1,0.9124,0.9270047
4745,model_1,0.2136,0.18304096
4746,model_1,0.2462,0.17059638
