,model,truevals,predvals
4012,model_5,0.1107,0.05883279
4013,model_5,-0.0428,0.06764241
4014,model_5,0.2556,0.2589858
4015,model_5,-0.0811,0.019395862
4016,model_5,0.0188,0.07261655
4017,model_5,0.1388,0.16613139
4018,model_5,0.2929,0.30287334
4019,model_5,-0.1993,-0.14787915
4020,model_5,-0.0737,-0.07123631
4021,model_5,0.2381,0.24122326
4022,model_5,0.321,0.26507926
4023,model_5,0.0623,0.072347485
4024,model_5,0.0993,-0.024101269
4025,model_5,0.3033,0.28982094
4026,model_5,0.3624,0.45970532
4027,model_5,-0.1902,-0.19272074
4028,model_5,0.1821,0.22787984
4029,model_5,0.1224,0.16813566
4030,model_5,0.6434,0.6973856
4031,model_5,0.0816,0.12712118
4032,model_5,0.2563,0.39959955
4033,model_5,-0.0809,-0.10885074
4034,model_5,0.1272,0.030715175
4035,model_5,0.761,0.7588003
4036,model_5,0.9782,0.97922724
4037,model_5,0.7346,0.7607047
4038,model_5,-0.2718,-0.23597549
4039,model_5,0.099,0.049303096
4040,model_5,0.1593,0.10757875
4041,model_5,0.8308,0.8744897
4042,model_5,0.2463,0.3127604
4043,model_5,-0.1469,-0.12647675
4044,model_5,0.0716,0.081437945
4045,model_5,0.2307,0.2740134
4046,model_5,0.2786,0.16714671
4047,model_5,0.1573,0.06482333
4048,model_5,-0.1255,-0.14907835
4049,model_5,0.083,0.08468953
4050,model_5,0.6141,0.65637
4051,model_5,0.272,0.33158875
4052,model_5,0.3738,0.34492415
4053,model_5,0.0771,0.14886504
4054,model_5,-0.1552,-0.12596802
4055,model_5,0.0225,0.024880305
4056,model_5,0.1476,0.21313183
4057,model_5,0.2274,0.22971354
4058,model_5,0.2079,0.12255192
4059,model_5,0.2457,0.24926504
4060,model_5,0.2735,0.24540484
4061,model_5,0.1978,0.2302403
4062,model_5,0.08,0.074113324
4063,model_5,-0.0209,0.041003205
4064,model_5,0.2118,-0.063042626
4065,model_5,0.3023,0.22010998
4066,model_5,0.2539,0.24975626
4067,model_5,0.0707,0.10468754
4068,model_5,0.136,0.132658
4069,model_5,0.1599,0.21928447
4070,model_5,0.6111,0.52532816
4071,model_5,0.3944,0.45147923
4072,model_5,0.0551,0.06709321
4073,model_5,0.4049,0.36467314
4074,model_5,0.2101,0.19945116
4075,model_5,0.4686,0.49808687
4076,model_5,-0.0418,-0.074799865
4077,model_5,0.0298,0.041711703
4078,model_5,-0.0136,-0.010830022
4079,model_5,0.1846,0.16383328
4080,model_5,0.0284,0.04020131
4081,model_5,0.1338,0.11386772
4082,model_5,0.1026,0.12636206
4083,model_5,0.8321,0.83973974
4084,model_5,0.2663,0.15437387
4085,model_5,0.4497,0.44515502
4086,model_5,0.4376,0.41257355
4087,model_5,0.0306,0.046753746
4088,model_5,0.0394,0.07055353
4089,model_5,-0.203,-0.18973705
4090,model_5,0.2541,0.22868215
4091,model_5,0.1894,0.15564413
4092,model_5,0.0872,0.033394344
4093,model_5,0.4771,0.42465383
4094,model_5,0.0681,0.060046535
4095,model_5,-0.0103,-0.049609832
4096,model_5,0.1096,0.13540041
4097,model_5,0.2077,0.27061024
4098,model_5,0.154,0.21764071
4099,model_5,0.2812,0.27803433
4100,model_5,0.5548,0.59396464
4101,model_5,0.1924,0.16202153
4102,model_5,-0.0031,-0.034565873
4103,model_5,-0.0004,0.05385739
4104,model_5,0.1871,0.16757636
4105,model_5,0.1293,0.14487065
4106,model_5,0.6502,0.7093667
4107,model_5,0.9013,0.9104274
4108,model_5,-0.0305,-0.017523173
4109,model_5,0.319,0.35942185
4110,model_5,-0.1308,-0.13259695
4111,model_5,0.5404,0.65542823
4112,model_5,-0.0398,-0.061111785
4113,model_5,0.2239,0.24003558
4114,model_5,0.2115,0.20474057
4115,model_5,0.1766,0.09698044
4116,model_5,0.1843,0.22990096
4117,model_5,0.0917,0.086852595
4118,model_5,0.1568,0.12986962
4119,model_5,0.4647,0.44700703
4120,model_5,0.4308,0.45691338
4121,model_5,0.2275,0.22762416
4122,model_5,0.4214,0.36928314
4123,model_5,0.2582,0.37725657
4124,model_5,0.1072,0.06621839
4125,model_5,0.3005,0.26791546
4126,model_5,0.1624,0.14821263
4127,model_5,0.1631,0.095301606
4128,model_5,0.1303,0.11354893
4129,model_5,0.1131,0.07295708
4130,model_5,0.3484,0.36345854
4131,model_5,0.4595,0.45769092
4132,model_5,0.2166,0.2844856
4133,model_5,0.0623,0.11253713
4134,model_5,0.065,0.044930503
4135,model_5,0.1526,0.11787864
4136,model_5,0.0158,-0.024583083
4137,model_5,0.0356,-0.011820912
4138,model_5,0.059,0.18758897
4139,model_5,0.0938,0.19877437
4140,model_5,0.9534,0.9569756
4141,model_5,0.1901,0.26980165
4142,model_5,0.5813,0.51652265
4143,model_5,0.1318,0.12717785
4144,model_5,-0.1775,-0.06527896
4145,model_5,0.1606,0.25370765
4146,model_5,0.0563,0.09341022
4147,model_5,0.1307,0.21789606
4148,model_5,0.2226,0.11870386
4149,model_5,0.7866,0.8227653
4150,model_5,0.2205,0.20194905
4151,model_5,0.4451,0.4871491
4152,model_5,0.156,0.16518994
4153,model_5,-0.1083,-0.03767344
4154,model_5,0.0564,0.103899226
4155,model_5,0.4211,0.39460638
4156,model_5,0.146,0.12518534
4157,model_5,-0.0181,-0.021534689
4158,model_5,0.5689,0.5964758
4159,model_5,0.2777,0.20785628
4160,model_5,0.1707,0.04795418
4161,model_5,0.1485,0.17674313
4162,model_5,0.2455,0.11459838
4163,model_5,-0.0107,0.023042992
4164,model_5,-0.0609,0.060554154
4165,model_5,0.4845,0.4421457
4166,model_5,-0.0678,-0.07456195
4167,model_5,0.149,0.14846449
4168,model_5,0.2615,0.26732728
4169,model_5,0.4463,0.46165013
4170,model_5,-0.1842,-0.10867997
4171,model_5,-0.0281,-0.040857635
4172,model_5,0.0583,0.117935404
4173,model_5,0.9045,0.88829523
4174,model_5,0.4643,0.42886505
4175,model_5,0.3083,0.336503
4176,model_5,0.3324,0.25062215
4177,model_5,0.72,0.77389944
4178,model_5,0.6579,0.6093789
4179,model_5,0.1855,0.17260322
4180,model_5,0.2354,0.19014256
4181,model_5,0.3258,0.33499637
4182,model_5,0.0164,-0.0015735556
4183,model_5,1.0375,1.0388892
4184,model_5,0.316,0.3020407
4185,model_5,-0.0123,-0.04628159
4186,model_5,0.15,0.12623718
4187,model_5,0.3945,0.30598164
4188,model_5,0.0588,0.085258074
4189,model_5,0.703,0.6907068
4190,model_5,0.7689,0.74502414
4191,model_5,0.0864,0.09843813
4192,model_5,0.1213,0.14517207
4193,model_5,0.0583,0.0023992504
4194,model_5,0.1236,0.09472518
4195,model_5,0.1675,0.4001199
4196,model_5,0.1384,0.30964944
4197,model_5,0.0729,0.04333441
4198,model_5,0.3622,0.3872776
4199,model_5,0.0907,0.19538607
4200,model_5,0.8115,0.86962
4201,model_5,-0.094,0.02961849
4202,model_5,0.2585,0.18277557
4203,model_5,0.1499,0.07599942
4204,model_5,0.1691,0.1834547
4205,model_5,0.662,0.6489953
4206,model_5,-0.0127,-0.023543354
4207,model_5,0.6682,0.6440763
4208,model_5,0.099,0.11642933
4209,model_5,0.3809,0.38857093
4210,model_5,0.5435,0.4346635
4211,model_5,-0.0243,-0.06238223
4212,model_5,-0.0053,0.038281344
4213,model_5,0.3056,0.33903047
4214,model_5,0.0373,0.0012502889
4215,model_5,0.8759,0.9023044
4216,model_5,0.2478,0.21851502
4217,model_5,0.2162,0.16856952
4218,model_5,0.0773,0.07796593
4219,model_5,0.3395,0.36532527
4220,model_5,0.9355,0.9116841
4221,model_5,0.613,0.697777
4222,model_5,-0.1075,0.027993906
4223,model_5,0.0822,-0.04665246
4224,model_5,0.0108,0.047888882
4225,model_5,0.259,0.24807407
4226,model_5,0.5039,0.3732347
4227,model_5,0.3222,0.29387754
4228,model_5,0.0214,0.051000316
4229,model_5,0.0952,0.07941997
4230,model_5,0.081,0.07082379
4231,model_5,-0.0042,-0.0011283685
4232,model_5,0.4702,0.54896134
4233,model_5,0.554,0.50751805
4234,model_5,-0.0034,0.072951525
4235,model_5,-0.0684,-0.079438925
4236,model_5,0.39,0.37378633
4237,model_5,0.2728,0.22803538
4238,model_5,0.0363,0.051302437
4239,model_5,0.1011,0.089034826
4240,model_5,0.7641,0.85371614
4241,model_5,0.0253,0.035526626
4242,model_5,0.9953,0.9587584
4243,model_5,0.0248,0.01697012
4244,model_5,0.8611,0.8653147
4245,model_5,0.0561,0.033535894
4246,model_5,-0.0583,-0.023230791
4247,model_5,0.2976,0.2832834
4248,model_5,0.4372,0.4020568
4249,model_5,0.3029,0.23137476
4250,model_5,-0.0356,-0.0008143713
4251,model_5,0.1042,0.081176765
4252,model_5,0.0965,0.09661317
4253,model_5,0.4579,0.42078248
4254,model_5,0.2938,0.41137606
4255,model_5,0.2888,0.28854215
4256,model_5,0.171,0.24672563
4257,model_5,0.119,0.113209814
4258,model_5,0.0013,0.062119603
4259,model_5,0.2895,0.26563346
4260,model_5,0.1301,0.087230116
4261,model_5,0.2691,0.18781246
4262,model_5,-0.0018,0.063889556
4263,model_5,-0.0533,-0.049082175
4264,model_5,-0.0197,-0.010909203
4265,model_5,-0.1484,-0.20006044
4266,model_5,0.1951,0.15696158
4267,model_5,0.4055,0.4450609
4268,model_5,0.1106,0.108293444
4269,model_5,0.0583,0.03449979
4270,model_5,0.3938,0.33870232
4271,model_5,0.3675,0.27418151
4272,model_5,0.226,0.15243499
4273,model_5,0.1813,0.22633941
4274,model_5,0.3399,0.24685551
4275,model_5,0.5554,0.61471575
4276,model_5,0.3334,0.36252785
4277,model_5,0.188,0.23659544
4278,model_5,0.4514,0.46940476
4279,model_5,0.7766,0.7758413
4280,model_5,0.014,-0.025227875
4281,model_5,0.5141,0.53500134
4282,model_5,0.6249,0.616271
4283,model_5,-0.0204,0.01985965
4284,model_5,-0.0292,-0.019929364
4285,model_5,-0.0013,-0.027668659
4286,model_5,0.521,0.46730065
4287,model_5,0.0204,0.06720677
4288,model_5,0.1793,0.3554926
4289,model_5,0.1437,0.14201106
4290,model_5,0.3305,0.27703357
4291,model_5,0.2216,0.23115472
4292,model_5,0.143,0.20238562
4293,model_5,0.1599,0.13013087
4294,model_5,0.4018,0.044321723
4295,model_5,0.3214,0.1914124
4296,model_5,-0.0285,0.09615892
4297,model_5,0.4932,0.44923097
4298,model_5,0.0513,0.020680677
4299,model_5,0.2945,0.30126262
4300,model_5,0.5139,0.48435026
4301,model_5,0.0032,-0.039885134
4302,model_5,-0.0776,0.011513859
4303,model_5,0.7907,0.850015
4304,model_5,0.0768,0.0752776
4305,model_5,0.3617,0.42422312
4306,model_5,-0.0198,0.024507483
4307,model_5,0.6612,0.7088829
4308,model_5,0.1361,0.06846103
4309,model_5,0.5632,0.63855845
4310,model_5,0.9331,0.95376176
4311,model_5,0.0125,-0.09729072
4312,model_5,0.0072,-0.051009454
4313,model_5,0.7001,0.7951533
4314,model_5,0.034,0.067800865
4315,model_5,0.4225,0.39830992
4316,model_5,0.1126,0.10019466
4317,model_5,0.0721,0.026606072
4318,model_5,0.1665,0.15392768
4319,model_5,0.078,0.0893769
4320,model_5,0.06,0.030453587
4321,model_5,0.1683,0.195078
4322,model_5,0.096,0.11053866
4323,model_5,0.4518,0.4321662
4324,model_5,0.0037,0.009901326
4325,model_5,0.2332,0.2085492
4326,model_5,0.2451,0.16947804
4327,model_5,0.1306,0.14361306
4328,model_5,0.4912,0.35014245
4329,model_5,0.438,0.35950652
4330,model_5,0.3898,0.3974506
4331,model_5,0.3649,0.37879092
4332,model_5,0.3244,0.37282133
4333,model_5,0.3028,0.27964213
4334,model_5,-0.187,-0.1953067
4335,model_5,0.1084,0.15976058
4336,model_5,0.5668,0.5705294
4337,model_5,-0.1221,-0.06672361
4338,model_5,0.085,0.09873663
4339,model_5,0.063,0.05049343
4340,model_5,0.4078,0.16232404
4341,model_5,0.2179,0.20540388
4342,model_5,0.1821,0.23623937
4343,model_5,0.933,0.90196806
4344,model_5,0.5797,0.6114482
4345,model_5,0.1825,0.1802222
4346,model_5,0.8254,0.8715334
4347,model_5,0.2645,0.26107323
4348,model_5,-0.0714,-0.067439646
4349,model_5,-0.0069,0.028509181
4350,model_5,0.0945,0.08878908
4351,model_5,0.3143,0.3918321
4352,model_5,-0.1018,-0.08881768
4353,model_5,0.6001,0.53234994
4354,model_5,0.1164,0.27054232
4355,model_5,0.095,0.092525326
4356,model_5,-0.0098,0.08357368
4357,model_5,0.8549,0.90424454
4358,model_5,0.2036,0.27417946
4359,model_5,0.2435,0.19574662
4360,model_5,0.1837,0.12075356
4361,model_5,0.0951,0.09571822
4362,model_5,0.516,0.52347976
4363,model_5,0.1125,0.16514333
4364,model_5,0.1863,0.14688532
4365,model_5,0.2154,0.22550707
4366,model_5,0.1181,0.16945414
4367,model_5,0.2475,0.31752264
4368,model_5,0.067,0.17684892
4369,model_5,0.852,0.9115515
4370,model_5,0.0897,0.013342958
4371,model_5,0.4416,0.4365585
4372,model_5,0.5557,0.5387832
4373,model_5,0.2298,0.21176179
4374,model_5,-0.1654,-0.083082646
4375,model_5,0.0125,0.061749533
4376,model_5,0.0092,-0.002997749
4377,model_5,-0.0897,-0.06847973
4378,model_5,0.3822,0.30805305
4379,model_5,0.5789,0.5924707
4380,model_5,0.4113,0.3227486
4381,model_5,-0.1034,0.0042054127
4382,model_5,0.1985,0.16414364
4383,model_5,0.8832,0.83794165
4384,model_5,0.1488,0.15073659
4385,model_5,0.2965,0.3391432
4386,model_5,0.6032,0.6117168
4387,model_5,-0.0282,0.039456695
4388,model_5,0.0569,0.029948944
4389,model_5,0.093,0.057549745
4390,model_5,-0.0459,-0.06993098
4391,model_5,0.2319,0.18718015
4392,model_5,0.2506,0.23249485
4393,model_5,0.4566,0.41422758
4394,model_5,0.1457,0.14745565
4395,model_5,-0.0914,0.060334332
4396,model_5,0.2942,0.23357613
4397,model_5,0.5262,0.51175594
4398,model_5,0.0416,0.028903186
4399,model_5,0.7257,0.74603254
4400,model_5,0.6308,0.6415958
4401,model_5,0.2491,0.21698913
4402,model_5,-0.0274,0.09666364
4403,model_5,0.2292,0.23431459
4404,model_5,0.3416,0.2871149
4405,model_5,0.3634,0.36825764
4406,model_5,0.3837,0.35060018
4407,model_5,0.1869,0.12563401
4408,model_5,0.364,0.31368864
4409,model_5,0.2319,0.15356432
4410,model_5,0.626,0.6610809
4411,model_5,0.0966,0.08353611
4412,model_5,0.2582,0.27819115
4413,model_5,0.1185,-0.0060486984
4414,model_5,-0.0204,-0.02366959
4415,model_5,0.4945,0.4773464
4416,model_5,0.7915,0.79958344
4417,model_5,0.1871,0.1713792
4418,model_5,0.4433,0.49743405
4419,model_5,0.5355,0.25802705
4420,model_5,0.2359,0.16234018
4421,model_5,-0.1723,-0.16109262
4422,model_5,0.7331,0.76477104
4423,model_5,0.017,0.056500774
4424,model_5,0.0468,0.036944002
4425,model_5,0.1081,0.07071495
4426,model_5,0.5169,0.5531697
4427,model_5,0.1581,0.19041172
4428,model_5,0.2716,0.19240086
4429,model_5,-0.0091,0.2028624
4430,model_5,0.2845,0.2560904
4431,model_5,0.1614,0.20837188
4432,model_5,0.2325,0.23289326
4433,model_5,0.2657,0.21559493
4434,model_5,0.3382,0.33642036
4435,model_5,0.0557,-0.020700157
4436,model_5,0.0353,0.040529657
4437,model_5,0.4631,0.36579955
4438,model_5,0.2054,0.18137294
4439,model_5,0.2047,0.22310685
4440,model_5,0.2656,0.22838788
4441,model_5,0.4777,0.4988878
4442,model_5,0.4064,0.4142884
4443,model_5,0.0242,0.20682724
4444,model_5,0.4592,0.18018857
4445,model_5,0.3243,0.23464431
4446,model_5,0.1352,0.09259264
4447,model_5,0.0255,-0.012513455
4448,model_5,0.763,0.72573173
4449,model_5,0.3208,0.35131976
4450,model_5,0.263,0.3262595
4451,model_5,-0.1737,-0.10074196
4452,model_5,0.06,0.15055062
4453,model_5,0.1509,0.03520062
4454,model_5,0.0046,-0.009993453
4455,model_5,0.1508,0.18779641
4456,model_5,0.4075,0.44057134
4457,model_5,-0.0958,-0.09652781
4458,model_5,0.6353,0.54177904
4459,model_5,0.0677,0.03485298
4460,model_5,0.0777,0.04432297
4461,model_5,0.3265,0.35032937
4462,model_5,0.4886,0.52965266
4463,model_5,0.3461,0.39050543
4464,model_5,0.2767,0.35938147
4465,model_5,0.028,0.024786573
4466,model_5,-0.0594,-0.028268632
4467,model_5,0.2676,0.24841125
4468,model_5,0.6202,0.6246757
4469,model_5,0.6222,0.5475176
4470,model_5,0.2337,0.13938417
4471,model_5,0.0217,0.0038263737
4472,model_5,0.0808,0.02666687
4473,model_5,0.6454,0.5768554
4474,model_5,0.2006,0.2344655
4475,model_5,0.0439,-0.08912731
4476,model_5,0.0938,0.09874362
4477,model_5,0.1716,0.090534896
4478,model_5,0.3675,0.42913496
4479,model_5,0.0772,0.055448383
4480,model_5,0.0081,0.0396068
4481,model_5,0.3238,0.32684752
4482,model_5,0.2074,0.21094078
4483,model_5,-0.1353,-0.18096384
4484,model_5,0.1654,0.19061007
4485,model_5,0.138,0.16702546
4486,model_5,0.1193,0.13961129
4487,model_5,0.3876,0.23897912
4488,model_5,0.2061,0.21549861
4489,model_5,0.1914,0.22803776
4490,model_5,0.1146,0.059140034
4491,model_5,0.3428,0.3445412
4492,model_5,0.2016,0.17514716
4493,model_5,0.004,-0.018520758
4494,model_5,-0.0615,-0.100335345
4495,model_5,0.0115,-0.016623214
4496,model_5,0.3994,0.41498855
4497,model_5,0.3747,0.45543313
4498,model_5,-0.0404,-0.049054705
4499,model_5,0.1129,0.10247416
4500,model_5,0.0254,-0.008362874
4501,model_5,0.3359,0.339105
4502,model_5,0.3289,0.24857539
4503,model_5,0.2501,0.31343043
4504,model_5,0.0667,0.07249905
4505,model_5,0.376,0.2517952
4506,model_5,0.2322,0.23303495
4507,model_5,0.6713,0.7698441
4508,model_5,0.2583,0.22369717
4509,model_5,-0.1739,-0.09755194
4510,model_5,0.4033,0.34990722
4511,model_5,0.3128,0.1602392
4512,model_5,0.225,0.31994087
4513,model_5,0.4413,0.34065115
4514,model_5,0.5502,0.4907987
4515,model_5,-0.1033,-0.10674776
4516,model_5,0.4696,0.43763745
4517,model_5,0.1569,-0.009410441
4518,model_5,0.7745,0.78577703
4519,model_5,0.0668,0.06014049
4520,model_5,0.2269,0.20324452
4521,model_5,0.319,0.26254672
4522,model_5,0.7016,0.7119814
4523,model_5,0.4465,0.56115705
4524,model_5,0.7297,0.8186504
4525,model_5,0.1823,0.1873862
4526,model_5,0.0871,0.09756159
4527,model_5,0.9148,0.8791137
4528,model_5,0.3055,0.276698
4529,model_5,0.1637,0.13882068
4530,model_5,0.043,0.045753334
4531,model_5,0.4691,0.507345
4532,model_5,-0.0116,0.06651788
4533,model_5,0.0677,0.049490854
4534,model_5,1.0351,1.0951264
4535,model_5,0.2866,0.29298705
4536,model_5,0.5892,0.55581886
4537,model_5,0.2871,0.2866462
4538,model_5,0.3392,0.37563777
4539,model_5,0.1945,0.15242873
4540,model_5,-0.0428,-0.017819557
4541,model_5,0.1463,0.15866846
4542,model_5,0.4978,0.42678535
4543,model_5,0.0223,0.039830796
4544,model_5,-0.2064,-0.19104247
4545,model_5,0.132,0.24798964
4546,model_5,0.4167,0.3641159
4547,model_5,0.2501,0.2561541
4548,model_5,0.2171,0.23195367
4549,model_5,0.1105,0.13459353
4550,model_5,0.0503,0.037432667
4551,model_5,0.2735,0.24380545
4552,model_5,0.0873,0.04702963
4553,model_5,0.5796,0.5304478
4554,model_5,0.0003,0.32588053
4555,model_5,-0.0934,-0.08491407
4556,model_5,0.1482,0.043004107
4557,model_5,0.0249,-0.001720008
4558,model_5,0.4947,0.56477016
4559,model_5,0.0184,0.05802104
4560,model_5,0.0993,-0.00023325766
4561,model_5,0.187,0.26140216
4562,model_5,0.0136,0.10136823
4563,model_5,0.1294,0.15401663
4564,model_5,0.6397,0.658212
4565,model_5,0.1758,0.13466041
4566,model_5,0.8494,0.831272
4567,model_5,0.281,0.26832867
4568,model_5,0.3135,0.32724285
4569,model_5,0.1963,0.17191704
4570,model_5,0.1392,0.12555416
4571,model_5,0.0709,0.058370057
4572,model_5,0.2538,0.18732767
4573,model_5,0.3353,0.35072201
4574,model_5,0.1278,0.19308074
4575,model_5,0.0601,0.12809198
4576,model_5,0.3528,0.27411208
4577,model_5,-0.0167,-0.011960372
4578,model_5,0.0699,0.08914787
4579,model_5,0.3068,0.3549564
4580,model_5,0.1487,0.100870624
4581,model_5,0.0721,0.062224407
4582,model_5,0.0948,0.0942021
4583,model_5,0.2498,0.18319647
4584,model_5,-0.0045,-0.007976685
4585,model_5,0.3489,0.30605584
4586,model_5,0.1775,0.19208604
4587,model_5,0.9593,1.0026406
4588,model_5,0.5318,0.61398166
4589,model_5,0.1328,0.0995449
4590,model_5,0.8902,0.8722407
4591,model_5,0.8085,0.78520364
4592,model_5,0.2134,0.2098708
4593,model_5,0.0409,0.04898703
4594,model_5,0.0493,0.058155283
4595,model_5,0.2674,0.22090133
4596,model_5,-0.0119,-0.10112132
4597,model_5,0.0361,0.036631286
4598,model_5,0.1232,0.092096254
4599,model_5,0.1429,0.23022848
4600,model_5,0.2992,0.26643702
4601,model_5,0.3465,0.32075647
4602,model_5,0.2316,0.17748891
4603,model_5,0.1824,0.19339073
4604,model_5,0.0313,0.010399979
4605,model_5,0.0511,0.06907779
4606,model_5,0.0657,0.04306092
4607,model_5,0.085,0.08307012
4608,model_5,0.0969,-0.015104491
4609,model_5,0.3266,0.30373612
4610,model_5,0.3937,0.39514664
4611,model_5,0.2028,0.29810032
4612,model_5,0.6593,0.61275035
4613,model_5,0.1117,0.04569938
4614,model_5,0.1911,0.22211304
4615,model_5,0.5376,0.47247538
4616,model_5,0.254,0.25037238
4617,model_5,0.2467,0.2969378
4618,model_5,0.8268,0.75468963
4619,model_5,-0.0075,-0.05682272
4620,model_5,0.4988,0.54161143
4621,model_5,0.1429,0.047914963
4622,model_5,0.2088,0.1885085
4623,model_5,-0.1882,-0.15289123
4624,model_5,0.1047,0.09499255
4625,model_5,0.3921,0.33979523
4626,model_5,0.5848,0.59528977
4627,model_5,0.062,0.059466694
4628,model_5,0.4068,0.37392133
4629,model_5,0.9933,0.96964777
4630,model_5,-0.0668,-0.044383954
4631,model_5,-0.0142,-0.01306507
4632,model_5,0.485,0.48369777
4633,model_5,0.1266,0.12867065
4634,model_5,0.1583,0.14086865
4635,model_5,0.0387,0.05900411
4636,model_5,-0.0162,-0.0029442203
4637,model_5,0.528,0.47493175
4638,model_5,0.5823,0.6298452
4639,model_5,0.459,0.41284174
4640,model_5,0.3517,0.37775567
4641,model_5,-0.0328,-0.017068187
4642,model_5,0.8001,0.817732
4643,model_5,0.1329,0.23272255
4644,model_5,0.5207,0.5250719
4645,model_5,-0.075,-0.08865196
4646,model_5,0.193,0.17522173
4647,model_5,0.368,0.05866212
4648,model_5,-0.0779,-0.06638379
4649,model_5,0.1726,0.12296775
4650,model_5,0.1804,0.06887604
4651,model_5,-0.2896,0.07967929
4652,model_5,0.1925,0.25237864
4653,model_5,0.1245,0.14396885
4654,model_5,0.0381,0.09036332
4655,model_5,0.4929,0.39287603
4656,model_5,0.0014,0.020789914
4657,model_5,0.3769,0.30832005
4658,model_5,0.3143,0.24335009
4659,model_5,-0.2217,-0.2333705
4660,model_5,0.6451,0.7582883
4661,model_5,0.6323,0.71168596
4662,model_5,0.071,0.07331257
4663,model_5,0.408,0.383112
4664,model_5,-0.1016,-0.11381312
4665,model_5,0.22,-0.0042091203
4666,model_5,0.0412,0.1892864
4667,model_5,0.2994,0.26134863
4668,model_5,-0.1873,-0.17961071
4669,model_5,0.1714,0.1610717
4670,model_5,0.3895,0.38291484
4671,model_5,0.0051,-0.025028251
4672,model_5,-0.1487,-0.08131686
4673,model_5,0.0377,0.0068610455
4674,model_5,0.1726,0.029058162
4675,model_5,0.356,0.17534357
4676,model_5,0.6026,0.61341554
4677,model_5,0.9037,0.91783214
4678,model_5,0.0507,0.054171614
4679,model_5,0.2412,0.22630648
4680,model_5,0.4222,0.41852534
4681,model_5,0.1543,0.17741501
4682,model_5,-0.1577,-0.19896415
4683,model_5,0.2097,0.18527316
4684,model_5,0.051,-0.0132213645
4685,model_5,0.2453,0.20403324
4686,model_5,0.214,0.16365428
4687,model_5,-0.0804,-0.10325934
4688,model_5,0.4263,0.4219999
4689,model_5,0.0379,0.022938736
4690,model_5,0.6786,0.6425468
4691,model_5,0.4221,0.35774243
4692,model_5,0.0802,0.079848304
4693,model_5,0.563,0.6411895
4694,model_5,0.1303,0.07043759
4695,model_5,0.0919,0.041741725
4696,model_5,0.3505,0.26846582
4697,model_5,0.242,0.22748466
4698,model_5,-0.0975,-0.067257665
4699,model_5,0.0942,0.16983373
4700,model_5,0.1172,0.14814268
4701,model_5,0.6905,0.7703882
4702,model_5,0.371,0.33448905
4703,model_5,0.4858,0.61451334
4704,model_5,0.5706,0.493304
4705,model_5,-0.1253,-0.08094275
4706,model_5,0.0834,0.08141351
4707,model_5,0.6273,0.6625877
4708,model_5,0.3577,0.3659352
4709,model_5,0.0899,0.078966744
4710,model_5,0.0335,0.07079099
4711,model_5,0.0625,0.05674507
4712,model_5,0.0213,0.065319054
4713,model_5,0.1919,0.27940464
4714,model_5,0.4724,0.4466319
4715,model_5,0.0326,0.069054686
4716,model_5,0.1128,0.16379099
4717,model_5,0.1315,0.06968123
4718,model_5,0.1653,0.19266944
4719,model_5,-0.0728,-0.013996612
4720,model_5,-0.114,-0.0996524
4721,model_5,0.2735,0.34219337
4722,model_5,0.8884,0.8877997
4723,model_5,0.2722,0.21901788
4724,model_5,0.3004,0.28323916
4725,model_5,0.7474,0.74915135
4726,model_5,0.2589,0.22857943
4727,model_5,0.0447,0.040688735
4728,model_5,0.2061,0.24156128
4729,model_5,0.0291,0.044239376
4730,model_5,0.2104,0.18858978
4731,model_5,0.0187,-0.010859657
4732,model_5,-0.0462,0.00399474
4733,model_5,0.1764,0.15913722
4734,model_5,-0.0138,-0.08730622
4735,model_5,0.2155,0.13770607
4736,model_5,0.5185,0.54133093
4737,model_5,0.2074,0.22632836
4738,model_5,0.0837,0.055882998
4739,model_5,0.1443,0.13719931
4740,model_5,0.2864,0.28309822
4741,model_5,0.3394,0.2472684
4742,model_5,0.0454,0.01727258
4743,model_5,0.1845,0.1288124
4744,model_5,0.9124,0.92702276
4745,model_5,0.2136,0.17954355
4746,model_5,0.2462,0.2910336
4747,model_5,0.4199,0.3377054
4748,model_5,-0.1537,-0.06616424
4749,model_5,0.1152,0.002020951
4750,model_5,0.1232,0.07471709
4751,model_5,0.2091,0.17413124
4752,model_5,0.4248,0.33071887
4753,model_5,0.6352,0.4109848
4754,model_5,-0.1385,-0.14705823
4755,model_5,0.4064,0.3521428
4756,model_5,-0.0552,-0.0549776
4757,model_5,-0.0939,-0.028966833
4758,model_5,0.4104,0.35390732
4759,model_5,-0.0073,0.092871524
4760,model_5,0.9148,0.96611255
4761,model_5,0.0083,0.1285427
4762,model_5,0.0857,0.116638914
4763,model_5,-0.0063,0.005186997
4764,model_5,0.2967,0.25626954
4765,model_5,-0.0607,-0.053298354
4766,model_5,0.2138,0.2708887
4767,model_5,0.4736,0.44133082
4768,model_5,0.1533,0.09055334
4769,model_5,0.4513,0.48759872
4770,model_5,0.3395,0.3209921
4771,model_5,-0.0189,0.059793364
4772,model_5,0.8791,0.82463837
4773,model_5,0.1473,0.199679
4774,model_5,0.1698,0.19947714
4775,model_5,0.1831,0.28556997
4776,model_5,0.7353,0.75564677
4777,model_5,0.4847,0.41829032
4778,model_5,-0.0254,-0.015263263
4779,model_5,0.2209,0.19548096
4780,model_5,0.7515,0.82770175
