,model,truevals,predvals
2992,model_6,0.1461,0.17112103
2993,model_6,0.3376,0.25611243
2994,model_6,0.1203,0.16378602
2995,model_6,0.3384,0.29505545
2996,model_6,0.3399,0.1394988
2997,model_6,0.1993,0.17109813
2998,model_6,0.0457,0.054113444
2999,model_6,-0.072,0.010127036
3000,model_6,0.3183,0.31146634
3001,model_6,0.1977,0.12692344
3002,model_6,0.3407,0.31066167
3003,model_6,0.0959,0.054570902
3004,model_6,0.1344,0.18305664
3005,model_6,1.116,1.08349
3006,model_6,0.0012,0.007356184
3007,model_6,-0.032,0.08302128
3008,model_6,0.0125,0.01804678
3009,model_6,0.0428,0.070678994
3010,model_6,-0.0225,0.027895376
3011,model_6,0.2641,0.30026668
3012,model_6,0.0665,0.08739071
3013,model_6,0.812,0.82831806
3014,model_6,0.4073,0.3946095
3015,model_6,0.3601,0.28182468
3016,model_6,0.1684,0.12782079
3017,model_6,0.0668,0.09271465
3018,model_6,0.0622,0.09860559
3019,model_6,0.1732,0.1421328
3020,model_6,0.6512,0.702117
3021,model_6,0.0296,-0.026201058
3022,model_6,0.4594,0.4337686
3023,model_6,-0.0529,-0.067482665
3024,model_6,-0.1511,-0.14818084
3025,model_6,0.1905,0.18055335
3026,model_6,0.4529,0.425594
3027,model_6,0.065,0.06637205
3028,model_6,0.0903,0.0396529
3029,model_6,0.567,0.58191663
3030,model_6,0.1446,0.13607557
3031,model_6,-0.1101,-0.10716836
3032,model_6,0.2391,0.23129082
3033,model_6,0.3111,0.30210072
3034,model_6,0.3564,0.37029126
3035,model_6,0.1524,0.20314196
3036,model_6,0.3037,0.3917635
3037,model_6,0.2039,0.23893778
3038,model_6,0.1688,0.24543738
3039,model_6,0.0667,0.15870209
3040,model_6,0.065,0.100978814
3041,model_6,0.4168,0.50441307
3042,model_6,0.2504,0.22751139
3043,model_6,0.3378,0.29750377
3044,model_6,0.2383,0.23450993
3045,model_6,0.4149,0.413696
3046,model_6,0.2233,0.27789944
3047,model_6,0.1489,0.055492166
3048,model_6,-0.1265,-0.11103457
3049,model_6,0.1119,0.06592187
3050,model_6,0.2301,0.23596618
3051,model_6,0.4027,0.29045194
3052,model_6,0.1859,0.12886983
3053,model_6,0.1359,0.16815142
3054,model_6,0.2019,0.18643363
3055,model_6,0.473,0.4879997
3056,model_6,0.373,0.30708903
3057,model_6,0.7679,0.81680137
3058,model_6,0.7296,0.71190566
3059,model_6,0.525,0.42573336
3060,model_6,0.0748,0.10832982
3061,model_6,0.1301,0.06310235
3062,model_6,0.1936,0.20533822
3063,model_6,0.1093,0.097315244
3064,model_6,0.1363,0.10812884
3065,model_6,0.7056,0.69567734
3066,model_6,0.1997,0.3131004
3067,model_6,-0.0066,0.031976327
3068,model_6,0.2679,0.2551536
3069,model_6,0.109,0.113713235
3070,model_6,0.2212,0.22903317
3071,model_6,0.8021,0.76258314
3072,model_6,0.3986,0.23965396
3073,model_6,0.2138,0.15186343
3074,model_6,0.6021,0.5621689
3075,model_6,0.0557,0.071078464
3076,model_6,0.643,0.6406042
3077,model_6,0.1144,0.072893135
3078,model_6,0.5098,0.51964664
3079,model_6,0.0597,0.060647946
3080,model_6,0.4467,0.4686092
3081,model_6,0.3538,0.36956996
3082,model_6,0.253,0.25649843
3083,model_6,0.4904,0.6194086
3084,model_6,0.1567,0.058223993
3085,model_6,0.536,0.4984629
3086,model_6,0.3107,0.2999031
3087,model_6,0.3635,0.39313972
3088,model_6,0.1915,0.51825434
3089,model_6,0.2688,0.19865
3090,model_6,0.4026,0.16990635
3091,model_6,-0.1449,-0.19565578
3092,model_6,0.2329,0.21252221
3093,model_6,0.2307,0.28958613
3094,model_6,0.1961,0.18650398
3095,model_6,0.4937,0.50017416
3096,model_6,0.5188,0.5531912
3097,model_6,0.1087,0.07382335
3098,model_6,0.2592,0.25514224
3099,model_6,-1e-04,0.034609392
3100,model_6,0.5164,0.46127012
3101,model_6,0.2575,0.2929213
3102,model_6,0.7767,0.79251295
3103,model_6,0.2654,0.17614773
3104,model_6,0.8086,0.78895503
3105,model_6,0.2012,0.20271096
3106,model_6,0.4143,0.38768005
3107,model_6,0.4287,0.44042274
3108,model_6,0.3068,0.3013999
3109,model_6,0.1004,0.06931211
3110,model_6,0.0432,0.024952762
3111,model_6,0.0026,-0.014330894
3112,model_6,0.4618,0.50366217
3113,model_6,-0.0379,-0.0121348165
3114,model_6,0.16,0.14303243
3115,model_6,0.1129,0.11764328
3116,model_6,0.0983,0.028939446
3117,model_6,0.2667,0.28949323
3118,model_6,0.3638,0.35017923
3119,model_6,0.188,0.2477746
3120,model_6,0.0731,0.049243126
3121,model_6,0.237,0.23994231
3122,model_6,0.8496,0.791419
3123,model_6,0.1039,0.14630947
3124,model_6,0.077,0.0636524
3125,model_6,0.1919,0.18807621
3126,model_6,0.1334,0.103955455
3127,model_6,0.5913,0.603683
3128,model_6,0.2739,0.35778672
3129,model_6,-0.0012,-0.02280231
3130,model_6,0.3474,0.3731079
3131,model_6,0.1156,0.105690956
3132,model_6,0.181,0.2150072
3133,model_6,0.3708,0.20821759
3134,model_6,0.5903,0.597645
3135,model_6,0.1406,0.13271792
3136,model_6,0.052,-0.0010290085
3137,model_6,0.4092,0.34399587
3138,model_6,0.7462,0.7477718
3139,model_6,0.1965,0.2553685
3140,model_6,0.134,0.07325259
3141,model_6,-0.0432,-0.07308158
3142,model_6,0.7668,0.7379101
3143,model_6,0.1089,0.09142685
3144,model_6,0.0966,0.120814025
3145,model_6,-0.0281,-0.041579165
3146,model_6,0.2637,0.359161
3147,model_6,0.2676,0.29288483
3148,model_6,0.0641,0.05718061
3149,model_6,0.3679,0.36343423
3150,model_6,0.1104,0.14448819
3151,model_6,0.3658,0.3242646
3152,model_6,-0.0219,0.01696879
3153,model_6,0.3275,0.31326947
3154,model_6,0.1682,0.2100247
3155,model_6,0.6757,0.6846385
3156,model_6,0.132,0.16924205
3157,model_6,0.094,0.15515068
3158,model_6,0.2696,0.20179898
3159,model_6,0.8463,0.8477389
3160,model_6,0.7415,0.7082303
3161,model_6,0.4011,0.2927702
3162,model_6,-0.0832,-0.11086422
3163,model_6,0.5934,0.6459529
3164,model_6,0.2312,0.1828987
3165,model_6,0.3181,0.33130476
3166,model_6,0.2114,0.22556767
3167,model_6,0.2494,0.28433734
3168,model_6,0.4243,0.4012069
3169,model_6,0.1994,0.17514513
3170,model_6,0.0444,0.042507876
3171,model_6,-0.0306,0.06412294
3172,model_6,0.1191,0.0767387
3173,model_6,-0.0247,-0.016251002
3174,model_6,0.1284,0.07424286
3175,model_6,0.0439,-0.021058872
3176,model_6,0.6146,0.6096818
3177,model_6,-0.1272,-0.15941015
3178,model_6,0.011,0.0064664776
3179,model_6,0.1329,0.13431036
3180,model_6,0.3416,0.23677287
3181,model_6,0.0102,0.0012916769
3182,model_6,0.2188,0.3194644
3183,model_6,0.3535,0.2785992
3184,model_6,0.0208,0.009391455
3185,model_6,-0.0226,0.044161703
3186,model_6,0.4674,0.48128718
3187,model_6,0.4476,0.5225757
3188,model_6,0.0496,0.04942338
3189,model_6,0.0699,0.06280271
3190,model_6,0.5009,0.5376616
3191,model_6,0.383,0.35208172
3192,model_6,0.1534,0.0843596
3193,model_6,0.0933,0.10755566
3194,model_6,0.0568,0.15225403
3195,model_6,0.0991,0.08993983
3196,model_6,0.0701,0.024301277
3197,model_6,0.1787,0.2278741
3198,model_6,0.3846,0.33322743
3199,model_6,-0.1014,-0.14805391
3200,model_6,0.5025,0.43861973
3201,model_6,0.1353,0.19669564
3202,model_6,0.4225,0.3588325
3203,model_6,0.096,0.11571859
3204,model_6,0.1939,0.21586299
3205,model_6,-0.1599,-0.15411477
3206,model_6,0.1196,0.1367778
3207,model_6,-0.0186,-0.07899599
3208,model_6,0.3634,0.34828132
3209,model_6,0.2477,0.24985921
3210,model_6,0.0576,0.1367716
3211,model_6,0.0585,-0.0038084532
3212,model_6,0.2514,0.10676719
3213,model_6,0.18,0.24894355
3214,model_6,0.2688,0.21405041
3215,model_6,0.3999,0.17436193
3216,model_6,0.3508,0.29531926
3217,model_6,0.2449,0.19390035
3218,model_6,0.9078,0.90527046
3219,model_6,0.3642,0.36260366
3220,model_6,0.2055,0.21981369
3221,model_6,0.2434,0.20098393
3222,model_6,0.0596,0.1733231
3223,model_6,0.142,0.20447439
3224,model_6,0.2461,0.23847637
3225,model_6,0.2262,0.23885053
3226,model_6,0.2009,0.20644766
3227,model_6,0.1282,0.069264956
3228,model_6,0.0832,0.13809866
3229,model_6,0.1574,0.18781309
3230,model_6,0.602,0.5881534
3231,model_6,0.1021,0.07613152
3232,model_6,0.1541,0.2163937
3233,model_6,-0.0436,0.013310108
3234,model_6,0.0549,0.040945716
3235,model_6,0.4987,0.4695205
3236,model_6,0.4339,0.38587928
3237,model_6,0.3403,0.2718019
3238,model_6,0.1667,0.17711888
3239,model_6,0.2684,0.2823941
3240,model_6,0.1164,0.11395487
3241,model_6,0.8516,0.76802963
3242,model_6,0.0576,0.048745304
3243,model_6,0.1006,0.10721902
3244,model_6,0.16,0.20450892
3245,model_6,0.1729,0.25686
3246,model_6,0.1221,0.110860676
3247,model_6,-0.0683,-0.052415118
3248,model_6,0.0299,0.06567388
3249,model_6,0.072,0.087684676
3250,model_6,0.327,0.33765745
3251,model_6,-0.0099,-0.06762747
3252,model_6,0.5201,0.18961404
3253,model_6,0.0754,0.08139891
3254,model_6,0.1612,0.20383835
3255,model_6,0.2095,0.2360404
3256,model_6,0.1619,0.1262407
3257,model_6,0.1429,0.15318832
3258,model_6,0.7818,0.77074254
3259,model_6,0.2033,0.2934323
3260,model_6,0.5158,0.40659
3261,model_6,0.442,0.47086522
3262,model_6,0.2076,0.16286683
3263,model_6,0.2299,0.3522008
3264,model_6,-0.1343,-0.04991343
3265,model_6,0.3973,0.37877426
3266,model_6,0.3604,0.34607768
3267,model_6,0.4247,0.4541522
3268,model_6,0.2449,0.27893057
3269,model_6,0.2551,0.21991155
3270,model_6,0.4912,0.34542242
3271,model_6,0.079,0.06801903
3272,model_6,-0.0562,0.0010213074
3273,model_6,0.1278,0.15971504
3274,model_6,0.0876,0.15133694
3275,model_6,0.0201,0.024355255
3276,model_6,0.1311,0.09741047
3277,model_6,0.1661,0.2178457
3278,model_6,0.0573,0.106215134
3279,model_6,-0.0154,-0.049305078
3280,model_6,-0.1227,-0.13427347
3281,model_6,0.1431,0.144004
3282,model_6,0.1698,0.14933385
3283,model_6,0.28,0.3245439
3284,model_6,0.0619,0.021467902
3285,model_6,0.0299,0.047660787
3286,model_6,-0.118,-0.17244373
3287,model_6,-0.1557,-0.16732429
3288,model_6,0.558,0.5638797
3289,model_6,0.5502,0.52746195
3290,model_6,0.2097,0.2123537
3291,model_6,0.0531,0.031061426
3292,model_6,-0.138,-0.18100932
3293,model_6,0.1359,0.16093832
3294,model_6,0.1406,0.114299595
3295,model_6,0.0288,-0.005681665
3296,model_6,0.1586,0.21181023
3297,model_6,-0.0963,-0.17404264
3298,model_6,0.2686,0.26090145
3299,model_6,0.7435,0.73462164
3300,model_6,-0.0387,0.0077668657
3301,model_6,0.1107,0.1360377
3302,model_6,0.8116,0.78205323
3303,model_6,0.2259,0.2589955
3304,model_6,0.8793,0.91043127
3305,model_6,0.0675,0.032204986
3306,model_6,0.091,-0.15067248
3307,model_6,0.1391,0.17012893
3308,model_6,0.1889,0.18669783
3309,model_6,0.0667,0.013828883
3310,model_6,0.1976,0.25668237
3311,model_6,0.0444,0.041779738
3312,model_6,0.1462,0.13417527
3313,model_6,0.2989,0.29776865
3314,model_6,0.016,0.01842516
3315,model_6,0.152,0.1743612
3316,model_6,0.0268,0.035079394
3317,model_6,0.2714,0.2215988
3318,model_6,0.1718,0.18670538
3319,model_6,0.0326,0.019469203
3320,model_6,0.1275,0.14725392
3321,model_6,0.2503,0.29617542
3322,model_6,0.0235,0.003954842
3323,model_6,0.2183,0.25024992
3324,model_6,0.4182,0.3868683
3325,model_6,0.1785,0.18227848
3326,model_6,0.1968,0.20132369
3327,model_6,-0.0389,-0.025201272
3328,model_6,-0.0369,-0.0050294935
3329,model_6,0.1474,0.10767807
3330,model_6,0.0826,0.040545538
3331,model_6,0.2632,0.18995994
3332,model_6,0.6335,0.5277195
3333,model_6,0.4473,0.3699145
3334,model_6,0.0067,0.20460622
3335,model_6,0.3347,0.3015171
3336,model_6,0.1941,0.18754798
3337,model_6,0.2748,0.2832268
3338,model_6,0.2408,0.2779864
3339,model_6,0.1541,0.15687269
3340,model_6,0.9762,0.97400224
3341,model_6,0.2449,0.19665174
3342,model_6,0.3096,0.275655
3343,model_6,0.4709,0.4918123
3344,model_6,0.0738,0.11470608
3345,model_6,0.3729,0.3498441
3346,model_6,0.2929,0.26310787
3347,model_6,0.2724,0.27772447
3348,model_6,0.5796,0.5684398
3349,model_6,-0.0205,-0.008187268
3350,model_6,0.0404,0.063689984
3351,model_6,0.2824,0.2799597
3352,model_6,-0.0174,0.0052354843
3353,model_6,0.6115,0.6198116
3354,model_6,0.4432,0.37048966
3355,model_6,0.095,0.11229633
3356,model_6,-0.0051,0.019088455
3357,model_6,-0.0358,-0.06615693
3358,model_6,0.8023,0.82031554
3359,model_6,0.4203,0.38429374
3360,model_6,0.2752,0.295095
3361,model_6,0.3164,0.20687655
3362,model_6,0.3154,0.38940823
3363,model_6,0.4061,0.41458184
3364,model_6,0.0607,0.033835534
3365,model_6,0.1046,0.09811973
3366,model_6,-0.0606,-0.07469501
3367,model_6,0.3355,0.32246694
3368,model_6,0.2311,0.27277923
3369,model_6,0.2858,0.3042059
3370,model_6,0.1502,0.14581789
3371,model_6,0.0859,0.05593875
3372,model_6,0.0155,-0.023923876
3373,model_6,0.2385,0.2453776
3374,model_6,0.099,0.07541412
3375,model_6,-0.2022,-0.12153213
3376,model_6,0.1593,0.14933929
3377,model_6,-0.022,-0.007112521
3378,model_6,0.0459,0.029950319
3379,model_6,0.209,0.21382132
3380,model_6,0.1435,0.10464139
3381,model_6,0.0837,0.041888017
3382,model_6,-0.051,-0.053048737
3383,model_6,0.1602,0.19168338
3384,model_6,0.773,0.6969332
3385,model_6,0.2552,0.14205714
3386,model_6,0.0781,0.101854116
3387,model_6,0.2485,0.2576152
3388,model_6,0.3259,0.35870084
3389,model_6,0.2573,0.28886107
3390,model_6,0.0783,0.07738723
3391,model_6,0.0179,0.037085798
3392,model_6,0.3722,0.36323392
3393,model_6,-0.0088,0.0053570964
3394,model_6,0.5566,0.45758492
3395,model_6,0.1077,0.11206349
3396,model_6,-0.0944,-0.164443
3397,model_6,0.3302,0.4313792
3398,model_6,0.2083,0.2794528
3399,model_6,0.105,0.059748095
3400,model_6,-0.0116,-0.028986372
3401,model_6,0.2101,0.2016471
3402,model_6,-0.1705,-0.22207642
3403,model_6,0.1465,0.12766267
3404,model_6,0.011,0.01761251
3405,model_6,0.5119,0.51397425
3406,model_6,0.1776,0.1768133
3407,model_6,0.0397,0.052866083
3408,model_6,0.3828,0.33021381
3409,model_6,0.3046,0.24298769
3410,model_6,-0.066,-0.08339772
3411,model_6,0.0972,0.07914741
3412,model_6,0.5548,0.25845522
3413,model_6,0.5673,0.51679164
3414,model_6,0.097,0.04808224
3415,model_6,0.303,0.27328402
3416,model_6,0.3407,0.27482995
3417,model_6,0.5083,0.48603293
3418,model_6,0.3753,0.32601848
3419,model_6,0.0729,0.057647992
3420,model_6,0.5045,0.52723944
3421,model_6,0.244,0.14020312
3422,model_6,0.1226,0.1443119
3423,model_6,0.0804,0.08476962
3424,model_6,0.7252,0.8015164
3425,model_6,0.2695,0.26246235
3426,model_6,0.2169,0.2306879
3427,model_6,0.2102,0.21185844
3428,model_6,0.974,0.9447891
3429,model_6,0.0688,-0.00795522
3430,model_6,0.1366,0.11301379
3431,model_6,0.1717,0.21350397
3432,model_6,0.0191,0.0017433264
3433,model_6,0.538,0.5417553
3434,model_6,0.4075,0.38470492
3435,model_6,0.1275,0.09958078
3436,model_6,0.0501,0.025855364
3437,model_6,0.2563,0.2477436
3438,model_6,0.9826,0.9285632
3439,model_6,0.0246,0.009234641
3440,model_6,-0.0682,-0.013153657
3441,model_6,-0.0277,-0.07507019
3442,model_6,0.0376,0.17857997
3443,model_6,0.1666,0.1685303
3444,model_6,0.1399,0.11454713
3445,model_6,1.0274,0.97087616
3446,model_6,0.1428,0.0560078
3447,model_6,0.0236,0.05878527
3448,model_6,0.064,0.077584505
3449,model_6,0.4233,0.4552178
3450,model_6,0.6393,0.6191008
3451,model_6,0.3216,0.148533
3452,model_6,-0.0694,-0.02822132
3453,model_6,0.0635,0.05925889
3454,model_6,0.2211,0.26376823
3455,model_6,0.2503,0.131679
3456,model_6,0.3391,0.35610294
3457,model_6,0.0717,0.03204746
3458,model_6,0.5521,0.5316606
3459,model_6,0.0696,0.07173057
3460,model_6,-0.0872,-0.15873668
3461,model_6,0.0945,0.093748346
3462,model_6,0.2557,0.120673716
3463,model_6,0.2183,0.39241692
3464,model_6,0.3217,0.3777845
3465,model_6,0.4158,0.37163758
3466,model_6,0.2957,0.41270152
3467,model_6,0.2495,0.31656566
3468,model_6,0.2327,0.20818007
3469,model_6,0.6501,0.657485
3470,model_6,0.1581,0.052264813
3471,model_6,-0.0835,-0.023124667
3472,model_6,0.0654,0.051800493
3473,model_6,0.197,0.12017067
3474,model_6,0.3412,0.26938933
3475,model_6,0.1847,0.26440346
3476,model_6,0.3729,0.45792142
3477,model_6,0.0323,0.08805594
3478,model_6,0.0401,0.04465696
3479,model_6,0.1231,0.051199183
3480,model_6,0.1799,0.16525964
3481,model_6,0.0995,0.11824835
3482,model_6,0.2019,0.1825529
3483,model_6,0.1524,0.18758029
3484,model_6,0.431,0.44647747
3485,model_6,0.1017,0.20959163
3486,model_6,0.7398,0.7562846
3487,model_6,0.1535,0.15910894
3488,model_6,0.0207,0.031353403
3489,model_6,0.4505,0.40042716
3490,model_6,0.3056,0.24893464
3491,model_6,-0.0474,-0.041966747
3492,model_6,0.1515,0.11676798
3493,model_6,0.0776,0.09646461
3494,model_6,0.1822,0.2058594
3495,model_6,0.0526,0.028194191
3496,model_6,0.1324,0.117849834
3497,model_6,0.4235,0.47075838
3498,model_6,0.0804,0.09160251
3499,model_6,0.4589,0.45566142
3500,model_6,0.0891,0.12604909
3501,model_6,0.5389,0.55790025
3502,model_6,0.1798,0.180259
3503,model_6,0.4174,0.332419
3504,model_6,0.2342,0.23277615
3505,model_6,0.1806,0.20928302
3506,model_6,0.276,0.2691236
3507,model_6,0.1507,0.18316467
3508,model_6,0.166,0.18439408
3509,model_6,0.3293,0.3284164
3510,model_6,0.3523,0.34814844
3511,model_6,0.2044,0.15043133
3512,model_6,0.3894,0.42249078
3513,model_6,0.2867,0.16318467
3514,model_6,0.1079,0.16280864
3515,model_6,0.5068,0.45370728
3516,model_6,0.751,0.7431729
3517,model_6,0.4098,0.39308485
3518,model_6,0.3285,0.31939718
3519,model_6,-0.0824,-0.06609546
3520,model_6,0.3485,0.31549677
3521,model_6,0.6974,0.7277072
3522,model_6,0.1694,0.23757625
3523,model_6,-0.3119,0.051065672
3524,model_6,-0.0031,0.04821806
3525,model_6,0.2454,0.20752089
3526,model_6,0.7885,0.78210664
3527,model_6,0.5902,0.61790216
3528,model_6,0.5612,0.51461124
3529,model_6,0.1329,-0.045805898
3530,model_6,0.3072,0.1458416
3531,model_6,0.7062,0.749151
3532,model_6,0.3474,0.32848927
3533,model_6,0.2665,0.24829869
3534,model_6,0.4367,0.42961615
3535,model_6,0.1662,0.14906682
3536,model_6,0.0353,0.05777766
3537,model_6,-0.1818,-0.1326979
3538,model_6,0.3656,0.3765055
3539,model_6,0.1932,0.15675844
3540,model_6,0.058,0.12765002
3541,model_6,0.09,-0.04631308
3542,model_6,0.0503,0.062085148
3543,model_6,0.4023,0.35606623
3544,model_6,-0.0064,0.018110197
3545,model_6,0.553,0.50525695
3546,model_6,0.504,0.43038172
3547,model_6,0.8109,0.75626075
3548,model_6,0.1264,0.08537732
3549,model_6,0.1614,0.18007578
3550,model_6,0.4891,0.4363337
3551,model_6,0.0395,0.08104378
3552,model_6,-0.1119,-0.12522553
3553,model_6,0.1622,0.18527347
3554,model_6,0.5764,0.51723087
3555,model_6,-0.0684,-0.08662041
3556,model_6,0.1454,0.19150169
3557,model_6,0.0799,-0.03357996
3558,model_6,0.2497,0.2872383
3559,model_6,0.1818,0.19409521
3560,model_6,0.284,0.23987965
3561,model_6,-0.1644,-0.27607396
3562,model_6,0.1897,0.1714449
3563,model_6,0.3775,0.3932104
3564,model_6,0.1648,0.28380895
3565,model_6,0.7259,0.7141288
3566,model_6,0.1479,0.13800104
3567,model_6,0.5309,0.540884
3568,model_6,0.1578,0.06626767
3569,model_6,0.3226,0.30767804
3570,model_6,0.268,0.24058631
3571,model_6,0.1174,0.12909208
3572,model_6,0.2919,0.26763913
3573,model_6,0.0138,0.0973991
3574,model_6,0.3971,0.33926526
3575,model_6,0.2218,0.14331919
3576,model_6,0.138,0.08321105
3577,model_6,0.5182,0.52863747
3578,model_6,0.2542,0.3229532
3579,model_6,0.1709,0.21395205
3580,model_6,0.6848,0.71201766
3581,model_6,0.141,0.1626189
3582,model_6,0.2384,0.22240762
3583,model_6,0.2414,0.21217704
3584,model_6,0.36,0.47095525
3585,model_6,-0.0427,0.00928677
3586,model_6,0.07,0.12061536
3587,model_6,0.3388,0.29265788
3588,model_6,0.1658,0.0855473
3589,model_6,0.0475,0.07283812
3590,model_6,0.5908,0.56999
3591,model_6,-0.1709,-0.15270874
3592,model_6,0.1691,0.14976841
3593,model_6,0.1656,0.18944703
3594,model_6,0.1224,0.17667289
3595,model_6,0.1994,0.21312451
3596,model_6,0.1669,0.20592244
3597,model_6,-0.0821,-0.026345547
3598,model_6,0.6186,0.5508637
3599,model_6,0.0179,0.0109639615
3600,model_6,0.1375,0.1306504
3601,model_6,0.5903,0.58114177
3602,model_6,0.3467,0.32619533
3603,model_6,-0.0263,0.0049216743
3604,model_6,0.4109,0.43051982
3605,model_6,0.6916,0.6828015
3606,model_6,0.416,0.37658906
3607,model_6,0.3132,0.45866278
3608,model_6,-0.0458,0.0076616784
3609,model_6,0.4565,0.28940472
3610,model_6,0.0065,0.041677114
3611,model_6,0.0602,0.080371484
3612,model_6,0.1123,0.13167891
3613,model_6,0.4229,0.42284542
3614,model_6,0.0637,0.06717442
3615,model_6,0.4661,0.4641555
3616,model_6,0.1544,0.2736666
3617,model_6,0.2668,0.2968199
3618,model_6,0.078,0.046335172
3619,model_6,0.5381,0.50788194
3620,model_6,0.2018,0.1611247
3621,model_6,0.419,0.4196993
3622,model_6,0.7334,0.7256349
3623,model_6,0.2755,0.24448758
3624,model_6,0.2632,0.26015335
3625,model_6,0.1449,0.0342318
3626,model_6,0.0531,0.27327156
3627,model_6,0.3051,0.3355463
3628,model_6,0.2991,0.3118889
3629,model_6,-0.0328,-0.013317704
3630,model_6,0.1456,0.16610025
3631,model_6,0.9045,0.90087116
3632,model_6,0.046,0.08815962
3633,model_6,0.3297,0.26834595
3634,model_6,0.0507,0.024571557
3635,model_6,0.1903,0.13733262
3636,model_6,0.305,0.28302437
3637,model_6,0.2131,0.21958134
3638,model_6,0.9545,0.9831714
3639,model_6,0.2816,0.2749918
3640,model_6,0.2306,0.2335498
3641,model_6,0.3441,0.31705463
3642,model_6,0.2367,0.022158012
3643,model_6,0.2614,0.15297805
3644,model_6,0.1789,0.13135755
3645,model_6,0.2887,0.2781592
3646,model_6,-0.0046,-0.020877562
3647,model_6,0.0095,-0.008666884
3648,model_6,0.4523,0.47935054
3649,model_6,0.3158,0.18612826
3650,model_6,0.0769,0.11110233
3651,model_6,0.169,0.2681214
3652,model_6,0.0997,0.1126153
3653,model_6,0.0174,0.07153045
3654,model_6,0.3583,0.40367216
3655,model_6,0.0927,0.062215302
3656,model_6,0.4224,0.34423754
3657,model_6,0.0782,0.09202619
3658,model_6,-0.0229,-0.00025792746
3659,model_6,0.0466,0.12921889
3660,model_6,0.5079,0.4645926
3661,model_6,0.1812,0.16398586
3662,model_6,0.3764,0.27230552
3663,model_6,0.3031,0.3179315
3664,model_6,0.4124,0.47167853
3665,model_6,0.0257,0.035727087
3666,model_6,0.2553,0.2425363
3667,model_6,0.7995,0.86489105
3668,model_6,-0.0158,0.021443037
3669,model_6,0.2759,0.27679843
3670,model_6,0.0193,0.013371113
3671,model_6,0.0859,0.044541817
3672,model_6,0.0331,0.035895355
3673,model_6,-0.0519,-0.059430797
3674,model_6,0.8559,0.8708545
3675,model_6,0.1119,0.09299761
3676,model_6,0.2068,-0.0052152514
3677,model_6,0.2854,0.19060478
3678,model_6,0.3019,0.27656516
3679,model_6,0.5524,0.5270689
3680,model_6,0.0293,0.019802472
3681,model_6,0.2448,0.28412664
3682,model_6,0.2051,0.15447131
3683,model_6,0.3151,0.2979653
3684,model_6,-0.0376,-0.041250933
3685,model_6,0.3825,0.4489715
3686,model_6,0.0664,0.25398865
3687,model_6,0.4325,0.24757044
3688,model_6,0.6083,0.6712729
3689,model_6,0.1179,0.15522088
3690,model_6,0.5172,0.5237825
3691,model_6,0.2364,0.15603541
3692,model_6,0.2215,0.20710382
3693,model_6,0.4638,0.4694603
3694,model_6,0.7501,0.7630379
3695,model_6,-0.0333,-0.008547718
3696,model_6,0.4086,0.37752753
3697,model_6,0.4016,0.39643386
3698,model_6,0.1283,0.1435189
3699,model_6,0.3067,0.2912717
3700,model_6,0.286,0.25787356
3701,model_6,0.1674,0.06749906
3702,model_6,0.1877,0.1300183
3703,model_6,-0.1442,-0.1633495
3704,model_6,0.3073,0.2611181
3705,model_6,0.1844,0.20833538
3706,model_6,0.2551,0.2851849
3707,model_6,-0.0947,-0.06682016
3708,model_6,0.1855,0.19021405
3709,model_6,-0.0191,-0.03778362
3710,model_6,0.4872,0.44446433
3711,model_6,0.1302,0.13180141
3712,model_6,0.0342,0.07647066
3713,model_6,0.3516,0.30807227
3714,model_6,0.2912,0.3078754
3715,model_6,0.0398,0.0659616
3716,model_6,0.0433,0.09392723
3717,model_6,0.1345,0.046924446
3718,model_6,0.2355,0.2187593
3719,model_6,0.5646,0.5233247
3720,model_6,0.3734,0.28618118
3721,model_6,-0.1017,-0.03381875
3722,model_6,0.1619,0.20554346
3723,model_6,0.4155,0.39524215
3724,model_6,-0.1369,-0.14127426
3725,model_6,-0.1773,-0.12635843
3726,model_6,0.256,0.22121988
3727,model_6,0.2411,0.30502975
3728,model_6,0.1399,0.13716744
3729,model_6,0.3377,0.361438
3730,model_6,0.4026,0.3994792
3731,model_6,0.1185,0.1223678
3732,model_6,0.0412,0.027664263
3733,model_6,0.4743,0.48255855
3734,model_6,-0.0943,-0.17945941
3735,model_6,0.5602,0.47660816
3736,model_6,0.6414,0.6110367
3737,model_6,0.025,0.072368115
3738,model_6,0.4345,0.4210962
3739,model_6,0.2413,0.23781338
3740,model_6,0.1842,0.27474
3741,model_6,0.1482,0.19344293
3742,model_6,0.2116,0.22278398
3743,model_6,0.1809,0.19872694
3744,model_6,0.0008,0.057872932
3745,model_6,0.2981,0.3161441
3746,model_6,0.2653,0.29615888
3747,model_6,0.2644,0.26513186
3748,model_6,-0.1238,-0.13146348
3749,model_6,0.5212,0.57155585
3750,model_6,0.1893,0.2039952
3751,model_6,0.1744,0.24304406
3752,model_6,0.1177,0.14082491
3753,model_6,0.0587,0.0617304
3754,model_6,1.0595,1.0489019
3755,model_6,0.6588,0.6086843
3756,model_6,0.1134,0.097471476
3757,model_6,0.1998,0.19288936
3758,model_6,0.3285,0.32883346
3759,model_6,0.1102,0.13156055
3760,model_6,0.4175,0.39604735
3761,model_6,0.251,0.32192862
3762,model_6,0.0609,0.082121
3763,model_6,0.1804,0.22816136
3764,model_6,0.106,0.08093116
