,model,truevals,predvals
3915,model_2,0.3506,0.29493418
3916,model_2,0.3536,0.24000634
3917,model_2,0.3403,0.3240107
3918,model_2,0.5063,0.50978816
3919,model_2,0.4601,0.49689773
3920,model_2,0.0225,0.040466845
3921,model_2,0.792,0.79190415
3922,model_2,0.7097,0.7086096
3923,model_2,0.3095,0.22868232
3924,model_2,0.3484,0.2749817
3925,model_2,0.2324,0.23371668
3926,model_2,0.2337,0.2124992
3927,model_2,0.1111,0.09859845
3928,model_2,0.2707,0.23606227
3929,model_2,0.1897,0.12822574
3930,model_2,0.8078,0.7666774
3931,model_2,0.086,0.078556195
3932,model_2,0.5331,0.5601582
3933,model_2,-0.0477,-0.00782937
3934,model_2,0.215,0.21087012
3935,model_2,0.0252,0.0758706
3936,model_2,0.2596,0.22766583
3937,model_2,-0.1229,0.107867226
3938,model_2,0.2592,0.19737047
3939,model_2,0.4042,0.40387437
3940,model_2,0.498,0.46965182
3941,model_2,0.2869,0.30787405
3942,model_2,0.9065,0.86859757
3943,model_2,0.0242,0.072470516
3944,model_2,0.2392,0.21687235
3945,model_2,0.2679,0.2787561
3946,model_2,0.0129,-0.00055892766
3947,model_2,0.3067,0.31309497
3948,model_2,0.3272,0.28198227
3949,model_2,0.2139,0.22662033
3950,model_2,0.2653,0.24903302
3951,model_2,0.0787,0.05339542
3952,model_2,0.4143,0.35968342
3953,model_2,0.1181,0.24068461
3954,model_2,-0.0286,-0.019552039
3955,model_2,-0.0295,-0.013834499
3956,model_2,0.4011,0.4202399
3957,model_2,0.3036,0.4021269
3958,model_2,0.5759,0.57091
3959,model_2,0.0457,0.060503535
3960,model_2,0.1588,0.16958098
3961,model_2,0.4304,0.40340486
3962,model_2,0.1268,0.18507075
3963,model_2,0.3052,0.2935165
3964,model_2,0.1262,0.15982972
3965,model_2,0.0774,0.090227105
3966,model_2,0.1436,0.15149377
3967,model_2,0.0964,0.07991621
3968,model_2,0.1654,0.17735074
3969,model_2,0.0685,0.10700013
3970,model_2,-0.0696,-0.09272693
3971,model_2,0.4064,0.4130486
3972,model_2,0.1709,0.25049186
3973,model_2,0.5629,0.5485517
3974,model_2,0.0048,0.05769501
3975,model_2,0.4967,0.5079954
3976,model_2,0.1974,0.17465383
3977,model_2,0.1781,0.23274694
3978,model_2,0.2431,0.18290465
3979,model_2,0.536,0.54717535
3980,model_2,0.4795,0.49454698
3981,model_2,0.3696,0.37115154
3982,model_2,0.3802,0.33679456
3983,model_2,-0.0416,-0.022813158
3984,model_2,0.2533,0.3200371
3985,model_2,0.0302,0.05536581
3986,model_2,0.619,0.6121694
3987,model_2,0.3451,0.35922632
3988,model_2,0.3273,0.3734865
3989,model_2,0.0885,0.019046063
3990,model_2,0.2026,0.22703998
3991,model_2,-0.1207,-0.10467786
3992,model_2,0.1663,0.17334826
3993,model_2,0.0246,0.16146745
3994,model_2,0.5322,0.56581384
3995,model_2,-0.026,-0.018587114
3996,model_2,0.249,0.30133036
3997,model_2,0.2708,0.3099784
3998,model_2,0.0096,0.08962785
3999,model_2,0.3603,0.37203935
4000,model_2,0.0613,0.06920625
4001,model_2,0.0927,0.110656545
4002,model_2,0.0623,0.0547487
4003,model_2,0.3399,0.2888088
4004,model_2,0.2349,0.17940919
4005,model_2,-0.1054,-0.0061893966
4006,model_2,0.1305,0.11300908
4007,model_2,0.4299,0.44503206
4008,model_2,0.1967,0.18289272
4009,model_2,0.1221,0.1410968
4010,model_2,-0.0196,-0.016542016
4011,model_2,0.3235,0.35585704
4012,model_2,0.1107,0.122612596
4013,model_2,-0.0428,0.15678103
4014,model_2,0.2556,0.2619063
4015,model_2,-0.0811,0.06762281
4016,model_2,0.0188,0.05557233
4017,model_2,0.1388,0.16823994
4018,model_2,0.2929,0.3037233
4019,model_2,-0.1993,-0.1953299
4020,model_2,-0.0737,0.01586221
4021,model_2,0.2381,0.24377577
4022,model_2,0.321,0.25196242
4023,model_2,0.0623,0.033607937
4024,model_2,0.0993,0.093199894
4025,model_2,0.3033,0.30517468
4026,model_2,0.3624,0.40498665
4027,model_2,-0.1902,-0.15695491
4028,model_2,0.1821,0.22424442
4029,model_2,0.1224,0.11777952
4030,model_2,0.6434,0.64006
4031,model_2,0.0816,0.15389128
4032,model_2,0.2563,0.3148862
4033,model_2,-0.0809,-0.055301584
4034,model_2,0.1272,0.06873382
4035,model_2,0.761,0.78126913
4036,model_2,0.9782,0.96954733
4037,model_2,0.7346,0.70690334
4038,model_2,-0.2718,-0.28297248
4039,model_2,0.099,0.104785085
4040,model_2,0.1593,0.12857996
4041,model_2,0.8308,0.8625408
4042,model_2,0.2463,0.2517797
4043,model_2,-0.1469,-0.13060246
4044,model_2,0.0716,-0.0043789763
4045,model_2,0.2307,0.30549082
4046,model_2,0.2786,0.26658925
4047,model_2,0.1573,0.12235026
4048,model_2,-0.1255,-0.17129642
4049,model_2,0.083,0.07978825
4050,model_2,0.6141,0.61694616
4051,model_2,0.272,0.2532255
4052,model_2,0.3738,0.37237725
4053,model_2,0.0771,0.083657175
4054,model_2,-0.1552,-0.10437177
4055,model_2,0.0225,0.036904417
4056,model_2,0.1476,0.18008341
4057,model_2,0.2274,0.21587771
4058,model_2,0.2079,0.2456414
4059,model_2,0.2457,0.25138316
4060,model_2,0.2735,0.3074021
4061,model_2,0.1978,0.19149454
4062,model_2,0.08,0.06893781
4063,model_2,-0.0209,0.015786463
4064,model_2,0.2118,-0.07705163
4065,model_2,0.3023,0.32847068
4066,model_2,0.2539,0.20112441
4067,model_2,0.0707,0.08706328
4068,model_2,0.136,0.08830604
4069,model_2,0.1599,0.15335487
4070,model_2,0.6111,0.61499506
4071,model_2,0.3944,0.43450677
4072,model_2,0.0551,0.090464756
4073,model_2,0.4049,0.41087565
4074,model_2,0.2101,0.2031681
4075,model_2,0.4686,0.42178455
4076,model_2,-0.0418,-0.026312882
4077,model_2,0.0298,0.042461745
4078,model_2,-0.0136,0.028250827
4079,model_2,0.1846,0.2017154
4080,model_2,0.0284,0.034759797
4081,model_2,0.1338,0.113977715
4082,model_2,0.1026,0.057884574
4083,model_2,0.8321,0.82907957
4084,model_2,0.2663,0.2608568
4085,model_2,0.4497,0.47223234
4086,model_2,0.4376,0.45007208
4087,model_2,0.0306,0.044770144
4088,model_2,0.0394,0.049401328
4089,model_2,-0.203,-0.18381597
4090,model_2,0.2541,0.24108432
4091,model_2,0.1894,0.1436253
4092,model_2,0.0872,0.04154603
4093,model_2,0.4771,0.48994455
4094,model_2,0.0681,0.099100284
4095,model_2,-0.0103,-0.017775571
4096,model_2,0.1096,0.15291105
4097,model_2,0.2077,0.1872403
4098,model_2,0.154,0.13789304
4099,model_2,0.2812,0.27940688
4100,model_2,0.5548,0.5338313
4101,model_2,0.1924,0.19113411
4102,model_2,-0.0031,0.030942528
4103,model_2,-0.0004,0.034790285
4104,model_2,0.1871,0.23293965
4105,model_2,0.1293,0.13474388
4106,model_2,0.6502,0.6140841
4107,model_2,0.9013,0.8941753
4108,model_2,-0.0305,0.01187334
4109,model_2,0.319,0.3662474
4110,model_2,-0.1308,-0.12470297
4111,model_2,0.5404,0.5697746
4112,model_2,-0.0398,-0.013834951
4113,model_2,0.2239,0.25718853
4114,model_2,0.2115,0.18656908
4115,model_2,0.1766,0.1885293
4116,model_2,0.1843,0.24085127
4117,model_2,0.0917,0.11488874
4118,model_2,0.1568,0.11389734
4119,model_2,0.4647,0.36275026
4120,model_2,0.4308,0.43930706
4121,model_2,0.2275,0.21277544
4122,model_2,0.4214,0.43291816
4123,model_2,0.2582,0.23454984
4124,model_2,0.1072,0.12178083
4125,model_2,0.3005,0.34811255
4126,model_2,0.1624,0.15891825
4127,model_2,0.1631,0.14950503
4128,model_2,0.1303,0.10800813
4129,model_2,0.1131,0.128403
4130,model_2,0.3484,0.3166677
4131,model_2,0.4595,0.44784936
4132,model_2,0.2166,0.23438181
4133,model_2,0.0623,0.122612506
4134,model_2,0.065,0.102733776
4135,model_2,0.1526,0.16420928
4136,model_2,0.0158,-0.01597194
4137,model_2,0.0356,-0.0004271865
4138,model_2,0.059,0.18006207
4139,model_2,0.0938,0.102182224
4140,model_2,0.9534,0.9248199
4141,model_2,0.1901,0.24634422
4142,model_2,0.5813,0.5971716
4143,model_2,0.1318,0.13892226
4144,model_2,-0.1775,-0.11214758
4145,model_2,0.1606,0.20958453
4146,model_2,0.0563,0.07719383
4147,model_2,0.1307,0.15247403
4148,model_2,0.2226,0.23602583
4149,model_2,0.7866,0.758864
4150,model_2,0.2205,0.25486326
4151,model_2,0.4451,0.47715876
4152,model_2,0.156,0.16052659
4153,model_2,-0.1083,-0.04519613
4154,model_2,0.0564,0.10676341
4155,model_2,0.4211,0.41074425
4156,model_2,0.146,0.1727604
4157,model_2,-0.0181,-0.035401516
4158,model_2,0.5689,0.56925577
4159,model_2,0.2777,0.18224435
4160,model_2,0.1707,0.1927679
4161,model_2,0.1485,0.11112805
4162,model_2,0.2455,0.21990316
4163,model_2,-0.0107,0.04411012
4164,model_2,-0.0609,-0.019468712
4165,model_2,0.4845,0.4669166
4166,model_2,-0.0678,-0.07853015
4167,model_2,0.149,0.17657839
4168,model_2,0.2615,0.2854657
4169,model_2,0.4463,0.42068395
4170,model_2,-0.1842,-0.10170886
4171,model_2,-0.0281,-0.027271817
4172,model_2,0.0583,0.08325127
4173,model_2,0.9045,0.87094724
4174,model_2,0.4643,0.45812747
4175,model_2,0.3083,0.307214
4176,model_2,0.3324,0.37188533
4177,model_2,0.72,0.6944416
4178,model_2,0.6579,0.6330236
4179,model_2,0.1855,0.1069238
4180,model_2,0.2354,0.19946867
4181,model_2,0.3258,0.30801308
4182,model_2,0.0164,-0.02859385
4183,model_2,1.0375,1.0281395
4184,model_2,0.316,0.33680227
4185,model_2,-0.0123,-0.031881377
4186,model_2,0.15,0.17590104
4187,model_2,0.3945,0.38457504
4188,model_2,0.0588,0.096759565
4189,model_2,0.703,0.694106
4190,model_2,0.7689,0.7616858
4191,model_2,0.0864,0.10624774
4192,model_2,0.1213,0.13834457
4193,model_2,0.0583,0.054573365
4194,model_2,0.1236,0.20349354
4195,model_2,0.1675,0.21860503
4196,model_2,0.1384,0.2874569
4197,model_2,0.0729,0.08920374
4198,model_2,0.3622,0.33386472
4199,model_2,0.0907,0.09075124
4200,model_2,0.8115,0.82798076
4201,model_2,-0.094,0.045472547
4202,model_2,0.2585,0.31640598
4203,model_2,0.1499,0.16256268
4204,model_2,0.1691,0.19495817
4205,model_2,0.662,0.6872419
4206,model_2,-0.0127,-0.04321099
4207,model_2,0.6682,0.64432955
4208,model_2,0.099,0.0767714
4209,model_2,0.3809,0.39014158
4210,model_2,0.5435,0.5612183
4211,model_2,-0.0243,-0.071521826
4212,model_2,-0.0053,0.0024986435
4213,model_2,0.3056,0.2932669
4214,model_2,0.0373,0.06952369
4215,model_2,0.8759,0.8826495
4216,model_2,0.2478,0.26030633
4217,model_2,0.2162,0.21267425
4218,model_2,0.0773,0.06391102
4219,model_2,0.3395,0.3823544
4220,model_2,0.9355,0.9263528
4221,model_2,0.613,0.52588284
4222,model_2,-0.1075,-0.074705616
4223,model_2,0.0822,0.094187096
4224,model_2,0.0108,-0.0050316844
4225,model_2,0.259,0.24472801
4226,model_2,0.5039,0.5133669
4227,model_2,0.3222,0.2808612
4228,model_2,0.0214,0.037094437
4229,model_2,0.0952,0.07492907
4230,model_2,0.081,0.101720706
4231,model_2,-0.0042,-0.011713417
4232,model_2,0.4702,0.495052
4233,model_2,0.554,0.57154006
4234,model_2,-0.0034,0.04143262
4235,model_2,-0.0684,-0.028498942
4236,model_2,0.39,0.3694186
4237,model_2,0.2728,0.25174096
4238,model_2,0.0363,0.105897546
4239,model_2,0.1011,0.121086136
4240,model_2,0.7641,0.7833426
4241,model_2,0.0253,0.02736534
4242,model_2,0.9953,0.96112
4243,model_2,0.0248,0.020797217
4244,model_2,0.8611,0.8652605
4245,model_2,0.0561,0.054698333
4246,model_2,-0.0583,-0.07013784
4247,model_2,0.2976,0.2730724
4248,model_2,0.4372,0.48081622
4249,model_2,0.3029,0.24513541
4250,model_2,-0.0356,0.053823
4251,model_2,0.1042,0.10608885
4252,model_2,0.0965,0.11547108
4253,model_2,0.4579,0.45438987
4254,model_2,0.2938,0.24587284
4255,model_2,0.2888,0.3180944
4256,model_2,0.171,0.21481685
4257,model_2,0.119,0.119026676
4258,model_2,0.0013,-0.01021325
4259,model_2,0.2895,0.25396338
4260,model_2,0.1301,0.1382296
4261,model_2,0.2691,0.2669991
4262,model_2,-0.0018,0.0769725
4263,model_2,-0.0533,-0.03290192
4264,model_2,-0.0197,0.025533618
4265,model_2,-0.1484,-0.13958192
4266,model_2,0.1951,0.22852097
4267,model_2,0.4055,0.41197833
4268,model_2,0.1106,0.10418786
4269,model_2,0.0583,0.06677641
4270,model_2,0.3938,0.39990303
4271,model_2,0.3675,0.4680842
4272,model_2,0.226,0.18197742
4273,model_2,0.1813,0.21824938
4274,model_2,0.3399,0.3092011
4275,model_2,0.5554,0.5839681
4276,model_2,0.3334,0.33818695
4277,model_2,0.188,0.17473246
4278,model_2,0.4514,0.44381955
4279,model_2,0.7766,0.7322256
4280,model_2,0.014,0.058541574
4281,model_2,0.5141,0.47063124
4282,model_2,0.6249,0.57625115
4283,model_2,-0.0204,0.10608044
4284,model_2,-0.0292,0.009138597
4285,model_2,-0.0013,-0.008573322
4286,model_2,0.521,0.5324901
4287,model_2,0.0204,0.048866972
4288,model_2,0.1793,0.2848995
4289,model_2,0.1437,0.12146106
4290,model_2,0.3305,0.2594849
4291,model_2,0.2216,0.23444332
4292,model_2,0.143,0.10433312
4293,model_2,0.1599,0.14207949
4294,model_2,0.4018,0.15681042
4295,model_2,0.3214,0.23756318
4296,model_2,-0.0285,0.048192352
4297,model_2,0.4932,0.5221315
4298,model_2,0.0513,0.050575532
4299,model_2,0.2945,0.29528755
4300,model_2,0.5139,0.54694545
4301,model_2,0.0032,0.0048653465
4302,model_2,-0.0776,-0.027465837
4303,model_2,0.7907,0.78825086
4304,model_2,0.0768,0.10294402
4305,model_2,0.3617,0.36897767
4306,model_2,-0.0198,-0.029520601
4307,model_2,0.6612,0.6511437
4308,model_2,0.1361,0.07954432
4309,model_2,0.5632,0.5906984
4310,model_2,0.9331,0.9343867
4311,model_2,0.0125,-0.0036119241
4312,model_2,0.0072,0.013656726
4313,model_2,0.7001,0.6274503
4314,model_2,0.034,0.06038788
4315,model_2,0.4225,0.43246105
4316,model_2,0.1126,0.12789878
4317,model_2,0.0721,0.029897837
4318,model_2,0.1665,0.15019502
4319,model_2,0.078,0.071769655
4320,model_2,0.06,0.09735704
4321,model_2,0.1683,0.25708023
4322,model_2,0.096,0.098998174
4323,model_2,0.4518,0.40699354
4324,model_2,0.0037,0.0039466564
4325,model_2,0.2332,0.1173448
4326,model_2,0.2451,0.21166867
4327,model_2,0.1306,0.10913031
4328,model_2,0.4912,0.48117366
4329,model_2,0.438,0.4358633
4330,model_2,0.3898,0.40206376
4331,model_2,0.3649,0.3953701
4332,model_2,0.3244,0.29822072
4333,model_2,0.3028,0.2908699
4334,model_2,-0.187,-0.16921051
4335,model_2,0.1084,0.09478478
4336,model_2,0.5668,0.59303755
4337,model_2,-0.1221,-0.11309297
4338,model_2,0.085,0.1157673
4339,model_2,0.063,0.056926362
4340,model_2,0.4078,0.31626037
4341,model_2,0.2179,0.28927574
4342,model_2,0.1821,0.20767297
4343,model_2,0.933,0.9130223
4344,model_2,0.5797,0.5788758
4345,model_2,0.1825,0.1993096
4346,model_2,0.8254,0.82118493
4347,model_2,0.2645,0.22630991
4348,model_2,-0.0714,-0.056650214
4349,model_2,-0.0069,0.00035626628
4350,model_2,0.0945,0.24996819
4351,model_2,0.3143,0.3216851
4352,model_2,-0.1018,-0.114308275
4353,model_2,0.6001,0.58996654
4354,model_2,0.1164,0.03815733
4355,model_2,0.095,0.123519436
4356,model_2,-0.0098,0.054528117
4357,model_2,0.8549,0.8623715
4358,model_2,0.2036,0.06290941
4359,model_2,0.2435,0.23663796
4360,model_2,0.1837,0.19848588
4361,model_2,0.0951,0.13568719
4362,model_2,0.516,0.52801496
4363,model_2,0.1125,0.1591758
4364,model_2,0.1863,0.2054389
4365,model_2,0.2154,0.18817936
4366,model_2,0.1181,0.16098624
4367,model_2,0.2475,0.24736057
4368,model_2,0.067,0.13287479
4369,model_2,0.852,0.8365179
4370,model_2,0.0897,0.092489526
4371,model_2,0.4416,0.43274763
4372,model_2,0.5557,0.55444056
4373,model_2,0.2298,0.2136773
4374,model_2,-0.1654,-0.120962456
4375,model_2,0.0125,0.05849971
4376,model_2,0.0092,0.009038968
4377,model_2,-0.0897,-0.08641681
4378,model_2,0.3822,0.34577912
4379,model_2,0.5789,0.56958705
4380,model_2,0.4113,0.44531405
4381,model_2,-0.1034,-0.06714227
4382,model_2,0.1985,0.1694189
4383,model_2,0.8832,0.89678687
4384,model_2,0.1488,0.16533257
4385,model_2,0.2965,0.33755264
4386,model_2,0.6032,0.5877896
4387,model_2,-0.0282,-0.04258716
4388,model_2,0.0569,0.12400468
4389,model_2,0.093,0.113662034
4390,model_2,-0.0459,-0.036216356
4391,model_2,0.2319,0.20659007
4392,model_2,0.2506,0.28884277
4393,model_2,0.4566,0.46573967
4394,model_2,0.1457,0.16722642
4395,model_2,-0.0914,0.018417737
4396,model_2,0.2942,0.28657654
4397,model_2,0.5262,0.507829
4398,model_2,0.0416,0.038670085
4399,model_2,0.7257,0.74433917
4400,model_2,0.6308,0.6058027
4401,model_2,0.2491,0.19582841
4402,model_2,-0.0274,0.039401114
4403,model_2,0.2292,0.22338054
4404,model_2,0.3416,0.32555512
4405,model_2,0.3634,0.33145803
4406,model_2,0.3837,0.3205422
4407,model_2,0.1869,0.15683706
4408,model_2,0.364,0.3334162
4409,model_2,0.2319,0.24090372
4410,model_2,0.626,0.63419384
4411,model_2,0.0966,0.0814428
4412,model_2,0.2582,0.28408527
4413,model_2,0.1185,0.028723529
4414,model_2,-0.0204,-0.03744176
4415,model_2,0.4945,0.47869197
4416,model_2,0.7915,0.78004974
4417,model_2,0.1871,0.18224035
4418,model_2,0.4433,0.44768342
4419,model_2,0.5355,0.4183343
4420,model_2,0.2359,0.2175145
4421,model_2,-0.1723,-0.14817157
4422,model_2,0.7331,0.8012034
4423,model_2,0.017,0.09141514
4424,model_2,0.0468,0.045086473
4425,model_2,0.1081,0.09382132
4426,model_2,0.5169,0.5360314
4427,model_2,0.1581,0.1476713
4428,model_2,0.2716,0.27736
4429,model_2,-0.0091,0.08159441
4430,model_2,0.2845,0.23636921
4431,model_2,0.1614,0.12581362
4432,model_2,0.2325,0.25979242
4433,model_2,0.2657,0.2750307
4434,model_2,0.3382,0.36507198
4435,model_2,0.0557,0.042435184
4436,model_2,0.0353,0.027140683
4437,model_2,0.4631,0.36077628
4438,model_2,0.2054,0.22974385
4439,model_2,0.2047,0.20815922
4440,model_2,0.2656,0.24724726
4441,model_2,0.4777,0.45373723
4442,model_2,0.4064,0.37397596
4443,model_2,0.0242,0.092584655
4444,model_2,0.4592,0.36875647
4445,model_2,0.3243,0.25913748
4446,model_2,0.1352,0.12479657
4447,model_2,0.0255,0.035789303
4448,model_2,0.763,0.79206675
4449,model_2,0.3208,0.37412924
4450,model_2,0.263,0.27324897
4451,model_2,-0.1737,-0.16594206
4452,model_2,0.06,0.06804251
4453,model_2,0.1509,0.14494316
4454,model_2,0.0046,0.0052810516
4455,model_2,0.1508,0.25316435
4456,model_2,0.4075,0.38573045
4457,model_2,-0.0958,-0.066018134
4458,model_2,0.6353,0.62876743
4459,model_2,0.0677,0.093970045
4460,model_2,0.0777,0.13063833
4461,model_2,0.3265,0.32326588
4462,model_2,0.4886,0.46448433
4463,model_2,0.3461,0.32124272
4464,model_2,0.2767,0.2939164
4465,model_2,0.028,0.03232976
4466,model_2,-0.0594,-0.03656581
4467,model_2,0.2676,0.31405315
4468,model_2,0.6202,0.616907
4469,model_2,0.6222,0.6111873
4470,model_2,0.2337,0.23604868
4471,model_2,0.0217,0.0314757
4472,model_2,0.0808,0.04528857
4473,model_2,0.6454,0.6509815
4474,model_2,0.2006,0.16007343
4475,model_2,0.0439,0.0039050113
4476,model_2,0.0938,0.11641754
4477,model_2,0.1716,0.1721793
4478,model_2,0.3675,0.43157455
4479,model_2,0.0772,0.10399552
4480,model_2,0.0081,0.11374694
4481,model_2,0.3238,0.32258528
4482,model_2,0.2074,0.1848581
4483,model_2,-0.1353,-0.13869537
4484,model_2,0.1654,0.15266
4485,model_2,0.138,0.19846885
4486,model_2,0.1193,0.10494837
4487,model_2,0.3876,0.3875821
4488,model_2,0.2061,0.20608054
4489,model_2,0.1914,0.19427255
4490,model_2,0.1146,0.105556324
4491,model_2,0.3428,0.3628191
4492,model_2,0.2016,0.20925005
4493,model_2,0.004,-0.015337804
4494,model_2,-0.0615,-0.012191246
4495,model_2,0.0115,0.010705175
4496,model_2,0.3994,0.4216958
4497,model_2,0.3747,0.38485703
4498,model_2,-0.0404,-0.028446693
4499,model_2,0.1129,0.08294953
4500,model_2,0.0254,0.06871904
4501,model_2,0.3359,0.3428928
4502,model_2,0.3289,0.33701384
4503,model_2,0.2501,0.2865474
4504,model_2,0.0667,0.15432093
4505,model_2,0.376,0.35681945
4506,model_2,0.2322,0.2329395
4507,model_2,0.6713,0.743979
4508,model_2,0.2583,0.2592957
4509,model_2,-0.1739,-0.11757144
4510,model_2,0.4033,0.34406856
4511,model_2,0.3128,0.36242875
4512,model_2,0.225,0.27611402
4513,model_2,0.4413,0.45309806
4514,model_2,0.5502,0.5155112
4515,model_2,-0.1033,-0.10460572
4516,model_2,0.4696,0.46648127
4517,model_2,0.1569,0.17913802
4518,model_2,0.7745,0.78285736
4519,model_2,0.0668,0.03994584
4520,model_2,0.2269,0.1604842
4521,model_2,0.319,0.35638484
4522,model_2,0.7016,0.67769355
4523,model_2,0.4465,0.44204086
4524,model_2,0.7297,0.74401456
4525,model_2,0.1823,0.18680446
4526,model_2,0.0871,0.080626324
4527,model_2,0.9148,0.8967771
4528,model_2,0.3055,0.25902936
4529,model_2,0.1637,0.116186485
4530,model_2,0.043,0.072613776
4531,model_2,0.4691,0.5178205
4532,model_2,-0.0116,0.026325954
4533,model_2,0.0677,0.12790732
4534,model_2,1.0351,0.9903061
4535,model_2,0.2866,0.23519002
4536,model_2,0.5892,0.59020394
4537,model_2,0.2871,0.3501084
4538,model_2,0.3392,0.3659096
4539,model_2,0.1945,0.2171511
4540,model_2,-0.0428,0.046394095
4541,model_2,0.1463,0.15655616
4542,model_2,0.4978,0.4724872
4543,model_2,0.0223,0.06757602
4544,model_2,-0.2064,-0.17229794
4545,model_2,0.132,0.21362509
4546,model_2,0.4167,0.41673478
4547,model_2,0.2501,0.25841692
4548,model_2,0.2171,0.20530112
4549,model_2,0.1105,0.13740999
4550,model_2,0.0503,0.05282615
4551,model_2,0.2735,0.19588564
4552,model_2,0.0873,0.06301824
4553,model_2,0.5796,0.60244375
4554,model_2,0.0003,0.06435968
4555,model_2,-0.0934,-0.06340332
4556,model_2,0.1482,0.19800648
4557,model_2,0.0249,-0.016720546
4558,model_2,0.4947,0.5208869
4559,model_2,0.0184,0.016752025
4560,model_2,0.0993,0.044462875
4561,model_2,0.187,0.20506273
4562,model_2,0.0136,0.08501512
4563,model_2,0.1294,0.17802297
4564,model_2,0.6397,0.68127793
4565,model_2,0.1758,0.16883342
4566,model_2,0.8494,0.8661899
4567,model_2,0.281,0.3331576
4568,model_2,0.3135,0.3337564
4569,model_2,0.1963,0.19063148
4570,model_2,0.1392,0.17633788
4571,model_2,0.0709,0.05574809
4572,model_2,0.2538,0.195953
4573,model_2,0.3353,0.26551273
4574,model_2,0.1278,0.20351654
4575,model_2,0.0601,0.12543035
4576,model_2,0.3528,0.3208318
4577,model_2,-0.0167,-0.0095279515
4578,model_2,0.0699,0.05768919
4579,model_2,0.3068,0.33861384
4580,model_2,0.1487,0.09863568
4581,model_2,0.0721,0.116821095
4582,model_2,0.0948,0.11466539
4583,model_2,0.2498,0.2239611
4584,model_2,-0.0045,-0.013060616
4585,model_2,0.3489,0.3508094
4586,model_2,0.1775,0.09153265
4587,model_2,0.9593,0.9797693
4588,model_2,0.5318,0.5727555
4589,model_2,0.1328,0.15307833
4590,model_2,0.8902,0.89466745
4591,model_2,0.8085,0.77688944
4592,model_2,0.2134,0.22737245
4593,model_2,0.0409,0.062893465
4594,model_2,0.0493,0.11748035
4595,model_2,0.2674,0.23430704
4596,model_2,-0.0119,0.0087894965
4597,model_2,0.0361,0.027021928
4598,model_2,0.1232,0.13391006
4599,model_2,0.1429,0.16260286
4600,model_2,0.2992,0.2851877
4601,model_2,0.3465,0.370487
4602,model_2,0.2316,0.215583
4603,model_2,0.1824,0.23302858
4604,model_2,0.0313,0.074097745
4605,model_2,0.0511,0.056236587
4606,model_2,0.0657,0.06943828
4607,model_2,0.085,0.07848215
4608,model_2,0.0969,0.08496389
4609,model_2,0.3266,0.27909344
4610,model_2,0.3937,0.33948255
4611,model_2,0.2028,0.2051785
4612,model_2,0.6593,0.6594326
4613,model_2,0.1117,0.15190159
4614,model_2,0.1911,0.19034433
4615,model_2,0.5376,0.44786826
4616,model_2,0.254,0.25731707
4617,model_2,0.2467,0.24720438
4618,model_2,0.8268,0.8051682
4619,model_2,-0.0075,0.017697541
4620,model_2,0.4988,0.497255
4621,model_2,0.1429,0.093660474
4622,model_2,0.2088,0.2149118
4623,model_2,-0.1882,-0.13121668
4624,model_2,0.1047,0.074817136
4625,model_2,0.3921,0.35360518
4626,model_2,0.5848,0.53319967
4627,model_2,0.062,0.0742203
4628,model_2,0.4068,0.3442035
4629,model_2,0.9933,0.9790018
4630,model_2,-0.0668,-0.024154501
4631,model_2,-0.0142,0.003512567
4632,model_2,0.485,0.23770542
4633,model_2,0.1266,0.18412344
4634,model_2,0.1583,0.24351309
4635,model_2,0.0387,0.08171519
4636,model_2,-0.0162,0.107240304
4637,model_2,0.528,0.18432313
4638,model_2,0.5823,0.54442936
4639,model_2,0.459,0.4306486
4640,model_2,0.3517,0.3450221
4641,model_2,-0.0328,-0.0012118164
4642,model_2,0.8001,0.8325132
4643,model_2,0.1329,0.12821917
4644,model_2,0.5207,0.49025336
4645,model_2,-0.075,-0.05197507
4646,model_2,0.193,0.19870783
4647,model_2,0.368,0.29917446
4648,model_2,-0.0779,-0.061589226
4649,model_2,0.1726,0.22012956
4650,model_2,0.1804,0.15104419
4651,model_2,-0.2896,0.10466118
4652,model_2,0.1925,-0.056214683
4653,model_2,0.1245,0.1594184
4654,model_2,0.0381,0.15375514
4655,model_2,0.4929,0.47594646
4656,model_2,0.0014,0.030620689
4657,model_2,0.3769,0.35125384
4658,model_2,0.3143,0.16123518
4659,model_2,-0.2217,-0.21557252
4660,model_2,0.6451,0.6312626
4661,model_2,0.6323,0.6517475
4662,model_2,0.071,0.053270273
4663,model_2,0.408,0.36432895
4664,model_2,-0.1016,-0.09292387
4665,model_2,0.22,0.23527591
4666,model_2,0.0412,0.031064468
4667,model_2,0.2994,0.25670147
4668,model_2,-0.1873,-0.14946008
4669,model_2,0.1714,0.19791119
4670,model_2,0.3895,0.3905311
4671,model_2,0.0051,-0.00078153424
4672,model_2,-0.1487,-0.15036657
4673,model_2,0.0377,0.06731032
4674,model_2,0.1726,0.019286422
4675,model_2,0.356,0.34565103
4676,model_2,0.6026,0.62679654
4677,model_2,0.9037,0.86684895
4678,model_2,0.0507,0.07764318
4679,model_2,0.2412,0.23752867
4680,model_2,0.4222,0.4548801
4681,model_2,0.1543,0.12786782
4682,model_2,-0.1577,-0.14858143
4683,model_2,0.2097,0.28201345
4684,model_2,0.051,-0.005561793
4685,model_2,0.2453,0.25480855
