,model,truevals,predvals
2639,model_6b,0.0171,0.018751726
2640,model_6b,0.711,0.67792237
2641,model_6b,-0.0394,-0.028199054
2642,model_6b,0.301,0.31071052
2643,model_6b,0.9379,0.9177742
2644,model_6b,0.2645,0.24094036
2645,model_6b,0.1274,0.13471434
2646,model_6b,0.1756,0.18642852
2647,model_6b,0.0605,0.053914245
2648,model_6b,0.3481,0.3375844
2649,model_6b,0.1336,0.12548295
2650,model_6b,0.1011,0.08562425
2651,model_6b,-0.008,-0.04445482
2652,model_6b,0.0706,0.075806916
2653,model_6b,0.1649,0.15127853
2654,model_6b,0.1702,0.16294552
2655,model_6b,0.4097,0.4258382
2656,model_6b,-0.088,-0.060712345
2657,model_6b,0.04,0.089556575
2658,model_6b,0.3692,0.3319909
2659,model_6b,0.1376,0.08946695
2660,model_6b,0.4638,0.41379896
2661,model_6b,0.5813,0.5789603
2662,model_6b,0.2439,0.23334181
2663,model_6b,0.4032,0.4108226
2664,model_6b,0.2606,0.26106825
2665,model_6b,0.0893,0.075022206
2666,model_6b,-0.1402,-0.12606192
2667,model_6b,0.2795,0.30282626
2668,model_6b,0.4434,0.4577812
2669,model_6b,0.2694,0.31316686
2670,model_6b,0.362,0.36409935
2671,model_6b,0.4093,0.3708152
2672,model_6b,0.4058,0.35093057
2673,model_6b,0.3144,0.23977062
2674,model_6b,-0.004,0.03805917
2675,model_6b,0.0647,0.036815986
2676,model_6b,0.0591,0.13053691
2677,model_6b,-0.0967,-0.1298981
2678,model_6b,-0.0669,-0.12853146
2679,model_6b,0.0572,0.09443146
2680,model_6b,0.0566,0.040268194
2681,model_6b,0.1546,0.04860812
2682,model_6b,0.4367,0.4472991
2683,model_6b,0.0801,0.06574835
2684,model_6b,-0.0431,0.0139474645
2685,model_6b,0.2057,0.17372684
2686,model_6b,0.0793,0.08070362
2687,model_6b,0.2068,0.21907869
2688,model_6b,0.4708,0.4838769
2689,model_6b,0.0485,0.018302195
2690,model_6b,0.183,0.12587628
2691,model_6b,0.0672,0.062164046
2692,model_6b,0.0733,0.10698259
2693,model_6b,0.1141,0.0959782
2694,model_6b,0.295,0.30955014
2695,model_6b,0.4157,0.36387643
2696,model_6b,0.0603,0.07549355
2697,model_6b,0.0512,0.08767905
2698,model_6b,0.5054,0.49024066
2699,model_6b,0.0788,0.07472125
2700,model_6b,-0.1578,-0.15215263
2701,model_6b,0.4295,0.35901412
2702,model_6b,0.0835,0.1231165
2703,model_6b,0.1894,0.14988244
2704,model_6b,0.2404,0.21789944
2705,model_6b,0.1741,0.13257444
2706,model_6b,0.3223,0.42027265
2707,model_6b,0.0523,0.0937662
2708,model_6b,0.3088,0.31374556
2709,model_6b,0.5778,0.5913299
2710,model_6b,-0.0242,0.0407319
2711,model_6b,0.1516,0.13009128
2712,model_6b,0.3212,0.2989789
2713,model_6b,0.081,0.0682302
2714,model_6b,0.0695,0.045407858
2715,model_6b,0.1831,0.21285376
2716,model_6b,0.5478,0.5588541
2717,model_6b,1.1613,1.1612035
2718,model_6b,-0.0134,0.011906169
2719,model_6b,0.4061,0.29707208
2720,model_6b,0.2026,0.18841675
2721,model_6b,-0.059,-0.0794749
2722,model_6b,0.1121,0.1841614
2723,model_6b,0.2821,0.30016664
2724,model_6b,-0.1552,-0.1609726
2725,model_6b,0.8197,0.78410214
2726,model_6b,-0.0421,0.002018094
2727,model_6b,0.4188,0.41395643
2728,model_6b,0.1104,0.14428866
2729,model_6b,0.1979,0.19047064
2730,model_6b,0.0696,0.04142153
2731,model_6b,-0.113,-0.07489688
2732,model_6b,0.4122,0.41134617
2733,model_6b,0.0738,0.29893178
2734,model_6b,-0.0634,-0.04145596
2735,model_6b,0.3446,0.3401711
2736,model_6b,0.365,0.35108367
2737,model_6b,0.6248,0.5808846
2738,model_6b,0.4825,0.4732208
2739,model_6b,0.7402,0.72192466
2740,model_6b,0.3751,0.40150222
2741,model_6b,0.7701,0.7340274
2742,model_6b,0.0874,0.11849179
2743,model_6b,0.198,0.048529096
2744,model_6b,-0.0457,-0.0628457
2745,model_6b,0.3826,0.35589844
2746,model_6b,-0.0204,-0.12180608
2747,model_6b,0.2721,0.25421914
2748,model_6b,-0.1113,-0.11017715
2749,model_6b,0.1288,0.09307663
2750,model_6b,0.7548,0.72387445
2751,model_6b,0.2201,0.20406461
2752,model_6b,0.202,0.43752787
2753,model_6b,0.4803,0.47690126
2754,model_6b,0.0207,-0.0063120425
2755,model_6b,0.255,0.22702694
2756,model_6b,-0.1476,-0.17485777
2757,model_6b,0.3636,0.32325616
2758,model_6b,-0.2053,-0.21097842
2759,model_6b,0.6387,0.6181721
2760,model_6b,0.0142,0.02368277
2761,model_6b,0.2466,0.25656718
2762,model_6b,0.0913,0.10560964
2763,model_6b,0.0021,-0.0019452348
2764,model_6b,0.5609,0.5565478
2765,model_6b,-0.0314,0.029063337
2766,model_6b,0.533,0.5528078
2767,model_6b,-0.0139,-0.036058597
2768,model_6b,0.3253,0.34856352
2769,model_6b,0.0541,-0.019839779
2770,model_6b,-0.121,-0.13187239
2771,model_6b,0.0941,0.10421792
2772,model_6b,-0.0379,-0.058838718
2773,model_6b,0.1564,0.13637918
2774,model_6b,0.0291,-0.03417503
2775,model_6b,0.0497,0.054170325
2776,model_6b,0.2115,0.1894558
2777,model_6b,0.1558,0.13304146
2778,model_6b,0.229,0.20812349
2779,model_6b,0.4195,0.3735138
2780,model_6b,0.1375,0.10812248
2781,model_6b,0.1183,-0.026771717
2782,model_6b,0.2866,0.34293124
2783,model_6b,0.072,0.064407036
2784,model_6b,0.1293,0.1460731
2785,model_6b,0.2,0.25382438
2786,model_6b,0.9549,0.91103256
2787,model_6b,0.1836,0.20070446
2788,model_6b,-0.1808,-0.16218546
2789,model_6b,0.5419,0.5354911
2790,model_6b,0.7448,0.7284813
2791,model_6b,0.9199,0.87731314
2792,model_6b,0.2716,0.18931296
2793,model_6b,0.129,0.15785187
2794,model_6b,0.2663,0.28599817
2795,model_6b,0.1831,0.098021336
2796,model_6b,0.1104,0.09988527
2797,model_6b,0.2008,0.20816296
2798,model_6b,0.1213,0.111913
2799,model_6b,0.1551,0.19223341
2800,model_6b,0.1768,0.16786644
2801,model_6b,0.2214,0.28060856
2802,model_6b,0.0654,0.071354106
2803,model_6b,0.712,0.6724105
2804,model_6b,-0.0287,0.03328221
2805,model_6b,0.0894,0.100563586
2806,model_6b,0.4599,0.44155255
2807,model_6b,0.1651,0.1814008
2808,model_6b,-0.0718,-0.11239792
2809,model_6b,0.0238,0.030210234
2810,model_6b,0.1011,0.1283672
2811,model_6b,0.1144,0.11455431
2812,model_6b,0.572,0.5113162
2813,model_6b,0.4166,0.39683387
2814,model_6b,0.3491,0.33110824
2815,model_6b,0.0615,0.039969824
2816,model_6b,0.1096,0.15491623
2817,model_6b,0.2829,0.3124426
2818,model_6b,0.0008,-0.0216439
2819,model_6b,0.1525,0.07621689
2820,model_6b,0.4546,0.426411
2821,model_6b,0.1334,0.1660859
2822,model_6b,0.2839,0.3010137
2823,model_6b,0.1906,0.17887074
2824,model_6b,0.213,0.22358406
2825,model_6b,0.1827,0.18276277
2826,model_6b,0.0978,0.1188435
2827,model_6b,0.4653,0.4449272
2828,model_6b,0.2917,0.28890494
2829,model_6b,0.11,0.059871934
2830,model_6b,-0.0511,0.099383764
2831,model_6b,0.0439,0.14266774
2832,model_6b,0.5813,0.5575709
2833,model_6b,0.9559,0.9219855
2834,model_6b,0.5317,0.4961731
2835,model_6b,0.0793,0.078138396
2836,model_6b,0.2812,0.31586108
2837,model_6b,0.3936,0.38811442
2838,model_6b,0.2717,0.37840357
2839,model_6b,0.1414,0.116867386
2840,model_6b,-0.0268,-0.02463688
2841,model_6b,0.2783,0.30508018
2842,model_6b,0.0123,0.01398427
2843,model_6b,0.2159,0.26565963
2844,model_6b,0.3469,0.3183308
2845,model_6b,0.3581,0.37385872
2846,model_6b,0.2815,0.2276794
2847,model_6b,0.7182,0.69056094
2848,model_6b,0.2981,0.16333652
2849,model_6b,0.8081,0.7459835
2850,model_6b,0.2227,0.16220987
2851,model_6b,0.3392,0.32076156
2852,model_6b,0.4283,0.38855383
2853,model_6b,0.1231,0.11684123
2854,model_6b,-0.1411,-0.10835477
2855,model_6b,0.0618,0.027620338
2856,model_6b,-0.0746,-0.09733575
2857,model_6b,0.2387,0.19813988
2858,model_6b,0.1575,0.12200731
2859,model_6b,-0.0002,0.02434839
2860,model_6b,-0.1061,-0.132023
2861,model_6b,0.0181,0.010154873
2862,model_6b,0.0531,0.08678304
2863,model_6b,0.0097,0.057288207
2864,model_6b,0.3695,0.35921392
2865,model_6b,0.133,0.117310226
2866,model_6b,0.1619,0.14037399
2867,model_6b,0.0965,0.12160363
2868,model_6b,0.1873,0.15049839
2869,model_6b,0.0996,0.055417903
2870,model_6b,0.2355,0.21878508
2871,model_6b,0.6972,0.681112
2872,model_6b,0.6764,0.6844702
2873,model_6b,0.162,0.17043656
2874,model_6b,0.2932,0.3374755
2875,model_6b,0.708,0.68849325
2876,model_6b,0.0376,0.027928427
2877,model_6b,0.5975,0.52545965
2878,model_6b,0.2726,0.29261062
2879,model_6b,0.343,0.32156727
2880,model_6b,-0.0864,-0.14750212
2881,model_6b,0.1737,0.1313464
2882,model_6b,0.0168,0.047730684
2883,model_6b,0.7592,0.7456497
2884,model_6b,0.069,0.08524002
2885,model_6b,-0.0097,0.019656427
2886,model_6b,0.1976,0.22337815
2887,model_6b,0.0327,0.03786677
2888,model_6b,0.2297,0.31680122
2889,model_6b,-0.11,-0.16800451
2890,model_6b,0.3816,0.35695305
2891,model_6b,-0.0654,-0.0071125403
2892,model_6b,0.1343,0.10652521
2893,model_6b,0.2299,0.2862745
2894,model_6b,0.0747,0.031310022
2895,model_6b,0.2501,0.2347041
2896,model_6b,0.3993,0.36716336
2897,model_6b,0.5603,0.46451703
2898,model_6b,0.0661,0.06367601
2899,model_6b,-0.0478,-0.03825502
2900,model_6b,-0.0151,0.009756573
2901,model_6b,-0.0039,0.007497892
2902,model_6b,0.0683,0.034926828
2903,model_6b,0.317,0.25580427
2904,model_6b,-0.0525,-0.009089582
2905,model_6b,0.0731,0.11297531
2906,model_6b,0.1575,0.25588655
2907,model_6b,0.1224,0.15242529
2908,model_6b,0.6519,0.6657192
2909,model_6b,0.2109,0.22024995
2910,model_6b,0.2305,0.15878585
2911,model_6b,0.4973,0.4982916
2912,model_6b,0.0522,0.014210008
2913,model_6b,0.1025,0.0983114
2914,model_6b,0.494,0.47100392
2915,model_6b,0.3771,0.3641472
2916,model_6b,0.0532,0.04131682
2917,model_6b,-0.0039,-0.0024515614
2918,model_6b,-0.0468,-0.014222033
2919,model_6b,0.3474,0.38767666
2920,model_6b,0.3348,0.35958835
2921,model_6b,0.096,0.10080565
2922,model_6b,0.2047,0.2080249
2923,model_6b,0.1487,0.19118962
2924,model_6b,0.3968,0.3682178
2925,model_6b,0.1393,0.10971682
2926,model_6b,0.0373,0.04485097
2927,model_6b,0.0595,0.025425185
2928,model_6b,0.1507,0.18190175
2929,model_6b,0.3371,0.35954782
2930,model_6b,0.0646,0.12782735
2931,model_6b,0.2739,0.29544622
2932,model_6b,0.1617,0.09749555
2933,model_6b,0.0773,0.018919215
2934,model_6b,0.5016,0.5393809
2935,model_6b,0.7514,0.76600575
2936,model_6b,0.3941,0.5069504
2937,model_6b,0.0639,0.044750545
2938,model_6b,0.1032,0.09887589
2939,model_6b,0.034,0.022836737
2940,model_6b,0.4648,0.49003795
2941,model_6b,0.1292,0.13375528
2942,model_6b,0.0748,-0.019752942
2943,model_6b,0.5571,0.52381396
2944,model_6b,0.3841,0.3027612
2945,model_6b,0.7342,0.7452185
2946,model_6b,0.2777,0.226744
2947,model_6b,0.1518,0.14121966
2948,model_6b,0.2754,0.23976514
2949,model_6b,0.351,0.2938231
2950,model_6b,0.1627,0.17236021
2951,model_6b,0.0476,0.060615018
2952,model_6b,0.1803,0.1640982
2953,model_6b,0.001,-0.08285988
2954,model_6b,0.2471,0.1726237
2955,model_6b,-0.0259,0.012810938
2956,model_6b,0.3038,0.28785703
2957,model_6b,0.3526,0.30167675
2958,model_6b,0.4114,0.38104668
2959,model_6b,0.8326,0.7737222
2960,model_6b,0.5686,0.50662386
2961,model_6b,0.3817,0.364814
2962,model_6b,0.2909,0.3122145
2963,model_6b,-0.0004,-0.017561495
2964,model_6b,0.4612,0.3306225
2965,model_6b,0.1945,0.12277725
2966,model_6b,-0.0064,0.0071897954
2967,model_6b,-0.1578,0.070611015
2968,model_6b,0.1332,-0.13510951
2969,model_6b,-0.2225,-0.23543662
2970,model_6b,0.1706,0.12763199
2971,model_6b,0.1249,0.09098007
2972,model_6b,0.3952,0.3790222
2973,model_6b,0.0501,0.031061582
2974,model_6b,-0.0417,-0.072863735
2975,model_6b,0.2336,0.23900005
2976,model_6b,-0.0104,-0.019699655
2977,model_6b,0.0423,0.04021821
2978,model_6b,0.2468,0.28113517
2979,model_6b,0.7972,0.7727613
2980,model_6b,-0.0754,-0.104375385
2981,model_6b,0.1768,0.14830664
2982,model_6b,0.0331,-0.0017097369
2983,model_6b,0.349,0.3520905
2984,model_6b,0.1351,0.13436657
2985,model_6b,-0.0318,-0.06878277
2986,model_6b,0.3173,0.3190476
2987,model_6b,0.6903,0.67507577
2988,model_6b,1.0198,1.0105237
2989,model_6b,0.6015,0.5393803
2990,model_6b,0.2088,0.25773662
2991,model_6b,0.1859,0.1343975
2992,model_6b,0.1461,0.15058416
2993,model_6b,0.3376,0.40175357
2994,model_6b,0.1203,0.11638012
2995,model_6b,0.3384,0.30084947
2996,model_6b,0.3399,0.104276925
2997,model_6b,0.1993,0.19201922
2998,model_6b,0.0457,0.039357763
2999,model_6b,-0.072,-0.060483493
3000,model_6b,0.3183,0.32000843
3001,model_6b,0.1977,0.15710846
3002,model_6b,0.3407,0.34755605
3003,model_6b,0.0959,0.06922187
3004,model_6b,0.1344,0.103486
3005,model_6b,1.116,1.0818706
3006,model_6b,0.0012,-0.0025027767
3007,model_6b,-0.032,-0.032925926
3008,model_6b,0.0125,0.0027257353
3009,model_6b,0.0428,0.050719462
3010,model_6b,-0.0225,0.034053765
3011,model_6b,0.2641,0.26656276
3012,model_6b,0.0665,0.051885292
3013,model_6b,0.812,0.7824961
3014,model_6b,0.4073,0.3961313
3015,model_6b,0.3601,0.27198175
3016,model_6b,0.1684,0.1395607
3017,model_6b,0.0668,0.053654067
3018,model_6b,0.0622,0.056577787
3019,model_6b,0.1732,0.13463205
3020,model_6b,0.6512,0.6250521
3021,model_6b,0.0296,-0.019833066
3022,model_6b,0.4594,0.45960125
3023,model_6b,-0.0529,-0.08628263
3024,model_6b,-0.1511,-0.119376294
3025,model_6b,0.1905,0.23362881
3026,model_6b,0.4529,0.43644226
3027,model_6b,0.065,0.056797117
3028,model_6b,0.0903,0.046024412
3029,model_6b,0.567,0.552801
3030,model_6b,0.1446,0.14527419
3031,model_6b,-0.1101,-0.12753007
3032,model_6b,0.2391,0.23865983
3033,model_6b,0.3111,0.33054358
3034,model_6b,0.3564,0.20052613
3035,model_6b,0.1524,0.23501828
3036,model_6b,0.3037,0.35637864
3037,model_6b,0.2039,0.3462554
3038,model_6b,0.1688,0.16798526
3039,model_6b,0.0667,0.16759086
3040,model_6b,0.065,0.08009102
3041,model_6b,0.4168,0.5171052
3042,model_6b,0.2504,0.26620767
3043,model_6b,0.3378,0.42312738
3044,model_6b,0.2383,0.23093134
3045,model_6b,0.4149,0.43469626
3046,model_6b,0.2233,0.30202267
3047,model_6b,0.1489,0.06001979
3048,model_6b,-0.1265,-0.116195105
3049,model_6b,0.1119,0.058707476
3050,model_6b,0.2301,0.1919893
3051,model_6b,0.4027,0.3352956
3052,model_6b,0.1859,0.1842128
3053,model_6b,0.1359,0.15597206
3054,model_6b,0.2019,0.106103435
3055,model_6b,0.473,0.49926454
3056,model_6b,0.373,0.4432439
3057,model_6b,0.7679,0.7592025
3058,model_6b,0.7296,0.67122555
3059,model_6b,0.525,0.50271606
3060,model_6b,0.0748,0.1162865
3061,model_6b,0.1301,0.094594784
3062,model_6b,0.1936,0.205733
3063,model_6b,0.1093,0.0682257
3064,model_6b,0.1363,0.103681155
3065,model_6b,0.7056,0.70113444
3066,model_6b,0.1997,0.39534655
3067,model_6b,-0.0066,-0.008514807
3068,model_6b,0.2679,0.2810766
3069,model_6b,0.109,0.11780127
3070,model_6b,0.2212,0.20386356
3071,model_6b,0.8021,0.80107224
3072,model_6b,0.3986,0.31822115
3073,model_6b,0.2138,0.17123589
3074,model_6b,0.6021,0.58063006
3075,model_6b,0.0557,0.053320076
3076,model_6b,0.643,0.6353786
3077,model_6b,0.1144,0.075708665
3078,model_6b,0.5098,0.5187955
3079,model_6b,0.0597,0.06961755
3080,model_6b,0.4467,0.4653249
3081,model_6b,0.3538,0.3837873
3082,model_6b,0.253,0.28182435
3083,model_6b,0.4904,0.5116221
3084,model_6b,0.1567,0.38321555
3085,model_6b,0.536,0.55037045
3086,model_6b,0.3107,0.28349707
3087,model_6b,0.3635,0.37703797
3088,model_6b,0.1915,0.46257207
3089,model_6b,0.2688,0.20126143
3090,model_6b,0.4026,0.2575908
3091,model_6b,-0.1449,-0.14615971
3092,model_6b,0.2329,0.25153956
3093,model_6b,0.2307,0.19099317
3094,model_6b,0.1961,0.16476601
3095,model_6b,0.4937,0.5440487
3096,model_6b,0.5188,0.564472
3097,model_6b,0.1087,0.08601689
3098,model_6b,0.2592,0.26719648
3099,model_6b,-1e-04,0.044172157
3100,model_6b,0.5164,0.49656463
3101,model_6b,0.2575,0.26771307
3102,model_6b,0.7767,0.7291529
3103,model_6b,0.2654,0.2077763
3104,model_6b,0.8086,0.7920107
3105,model_6b,0.2012,0.19602911
3106,model_6b,0.4143,0.46014103
3107,model_6b,0.4287,0.41904226
3108,model_6b,0.3068,0.36161694
3109,model_6b,0.1004,0.019965053
3110,model_6b,0.0432,0.064863905
3111,model_6b,0.0026,-0.050155126
3112,model_6b,0.4618,0.5062244
3113,model_6b,-0.0379,0.0058642626
3114,model_6b,0.16,0.13151403
3115,model_6b,0.1129,0.1061686
3116,model_6b,0.0983,0.06402299
3117,model_6b,0.2667,0.28228784
3118,model_6b,0.3638,0.38075748
3119,model_6b,0.188,0.23840424
3120,model_6b,0.0731,0.0771219
3121,model_6b,0.237,0.2531662
3122,model_6b,0.8496,0.7476821
3123,model_6b,0.1039,0.08755258
3124,model_6b,0.077,0.060305566
3125,model_6b,0.1919,0.19250168
3126,model_6b,0.1334,0.10713203
3127,model_6b,0.5913,0.5670336
3128,model_6b,0.2739,0.3244772
3129,model_6b,-0.0012,-0.09083573
3130,model_6b,0.3474,0.37443033
3131,model_6b,0.1156,0.11587703
3132,model_6b,0.181,0.21117875
3133,model_6b,0.3708,0.24331364
3134,model_6b,0.5903,0.65850997
3135,model_6b,0.1406,0.09522013
3136,model_6b,0.052,0.016662218
3137,model_6b,0.4092,0.43651152
3138,model_6b,0.7462,0.74417603
3139,model_6b,0.1965,0.25295514
3140,model_6b,0.134,0.09809154
3141,model_6b,-0.0432,-0.01704096
3142,model_6b,0.7668,0.73051524
3143,model_6b,0.1089,0.080271974
3144,model_6b,0.0966,0.07222196
3145,model_6b,-0.0281,-0.045660637
3146,model_6b,0.2637,0.22764158
3147,model_6b,0.2676,0.2505328
3148,model_6b,0.0641,0.018587217
3149,model_6b,0.3679,0.3954208
3150,model_6b,0.1104,0.12684745
3151,model_6b,0.3658,0.34188098
3152,model_6b,-0.0219,0.035462268
3153,model_6b,0.3275,0.2820449
3154,model_6b,0.1682,0.26901928
3155,model_6b,0.6757,0.64560384
3156,model_6b,0.132,0.12095995
3157,model_6b,0.094,0.15133026
3158,model_6b,0.2696,0.2903903
3159,model_6b,0.8463,0.82969844
3160,model_6b,0.7415,0.70893717
3161,model_6b,0.4011,0.3018956
3162,model_6b,-0.0832,-0.10575459
3163,model_6b,0.5934,0.65394163
3164,model_6b,0.2312,0.18097274
3165,model_6b,0.3181,0.34814116
3166,model_6b,0.2114,0.2534862
3167,model_6b,0.2494,0.23537505
3168,model_6b,0.4243,0.4455954
3169,model_6b,0.1994,0.2001842
3170,model_6b,0.0444,0.05474341
3171,model_6b,-0.0306,0.037423093
3172,model_6b,0.1191,0.0977292
3173,model_6b,-0.0247,-0.036035508
3174,model_6b,0.1284,0.08319446
3175,model_6b,0.0439,0.048716314
3176,model_6b,0.6146,0.63060236
3177,model_6b,-0.1272,-0.15869194
3178,model_6b,0.011,0.0148455575
3179,model_6b,0.1329,0.13273978
3180,model_6b,0.3416,0.26730573
3181,model_6b,0.0102,0.061107967
3182,model_6b,0.2188,0.26132894
3183,model_6b,0.3535,0.34930232
3184,model_6b,0.0208,-0.01246006
3185,model_6b,-0.0226,0.09893441
3186,model_6b,0.4674,0.4620809
3187,model_6b,0.4476,0.48528573
3188,model_6b,0.0496,0.03553859
3189,model_6b,0.0699,0.058911376
3190,model_6b,0.5009,0.4762663
3191,model_6b,0.383,0.40248552
3192,model_6b,0.1534,0.025808088
3193,model_6b,0.0933,0.07423343
3194,model_6b,0.0568,0.0907491
3195,model_6b,0.0991,0.10715911
3196,model_6b,0.0701,0.02331834
3197,model_6b,0.1787,0.2987038
3198,model_6b,0.3846,0.27764812
3199,model_6b,-0.1014,-0.17227247
3200,model_6b,0.5025,0.44681078
3201,model_6b,0.1353,0.1301098
3202,model_6b,0.4225,0.52730197
3203,model_6b,0.096,0.13383673
3204,model_6b,0.1939,0.19299093
3205,model_6b,-0.1599,-0.14894116
3206,model_6b,0.1196,0.093100846
3207,model_6b,-0.0186,-0.063616596
3208,model_6b,0.3634,0.3877552
3209,model_6b,0.2477,0.15027249
3210,model_6b,0.0576,0.08201513
3211,model_6b,0.0585,0.042523284
3212,model_6b,0.2514,0.12849367
3213,model_6b,0.18,0.1733298
3214,model_6b,0.2688,0.2873438
3215,model_6b,0.3999,0.30142713
3216,model_6b,0.3508,0.26694775
3217,model_6b,0.2449,0.22522357
3218,model_6b,0.9078,0.90046966
3219,model_6b,0.3642,0.38491294
3220,model_6b,0.2055,0.18051377
3221,model_6b,0.2434,0.17423865
3222,model_6b,0.0596,0.056373138
3223,model_6b,0.142,0.17135654
3224,model_6b,0.2461,0.24423018
3225,model_6b,0.2262,0.20086366
3226,model_6b,0.2009,0.29972517
3227,model_6b,0.1282,0.087339476
3228,model_6b,0.0832,0.1302676
3229,model_6b,0.1574,0.1890237
3230,model_6b,0.602,0.5761142
3231,model_6b,0.1021,0.101015314
3232,model_6b,0.1541,0.16743878
3233,model_6b,-0.0436,-0.023313701
3234,model_6b,0.0549,0.055587687
3235,model_6b,0.4987,0.46997
3236,model_6b,0.4339,0.39281908
3237,model_6b,0.3403,0.31728166
3238,model_6b,0.1667,0.18279666
3239,model_6b,0.2684,0.2326465
3240,model_6b,0.1164,0.12852001
3241,model_6b,0.8516,0.8364645
3242,model_6b,0.0576,0.06291883
3243,model_6b,0.1006,0.11103064
3244,model_6b,0.16,0.20643094
3245,model_6b,0.1729,0.27084404
3246,model_6b,0.1221,0.11739483
3247,model_6b,-0.0683,-0.09418408
3248,model_6b,0.0299,0.014180914
3249,model_6b,0.072,0.07724682
3250,model_6b,0.327,0.36329505
3251,model_6b,-0.0099,-0.037269153
3252,model_6b,0.5201,0.16714524
3253,model_6b,0.0754,0.06718765
3254,model_6b,0.1612,0.21965179
3255,model_6b,0.2095,0.24445075
3256,model_6b,0.1619,0.17718521
3257,model_6b,0.1429,0.10873984
3258,model_6b,0.7818,0.77037984
3259,model_6b,0.2033,0.12607779
3260,model_6b,0.5158,0.4863505
3261,model_6b,0.442,0.35860068
3262,model_6b,0.2076,0.114396036
3263,model_6b,0.2299,0.09189369
3264,model_6b,-0.1343,-0.05916164
3265,model_6b,0.3973,0.41007802
3266,model_6b,0.3604,0.37661868
3267,model_6b,0.4247,0.42580003
3268,model_6b,0.2449,0.29137513
3269,model_6b,0.2551,0.25152686
3270,model_6b,0.4912,0.3517738
3271,model_6b,0.079,0.07688703
3272,model_6b,-0.0562,-0.057791807
3273,model_6b,0.1278,0.1489732
3274,model_6b,0.0876,0.11924455
3275,model_6b,0.0201,0.024225991
3276,model_6b,0.1311,0.0885693
3277,model_6b,0.1661,0.16573822
3278,model_6b,0.0573,0.071942315
3279,model_6b,-0.0154,-0.06882303
3280,model_6b,-0.1227,-0.11572226
3281,model_6b,0.1431,0.06403479
3282,model_6b,0.1698,0.18585265
3283,model_6b,0.28,0.31009614
3284,model_6b,0.0619,0.04181852
3285,model_6b,0.0299,0.022085868
3286,model_6b,-0.118,-0.10990105
3287,model_6b,-0.1557,-0.16558269
3288,model_6b,0.558,0.5769571
3289,model_6b,0.5502,0.5906024
3290,model_6b,0.2097,0.1735479
3291,model_6b,0.0531,0.12076504
3292,model_6b,-0.138,-0.09434689
3293,model_6b,0.1359,0.12622318
3294,model_6b,0.1406,0.17785397
3295,model_6b,0.0288,-0.009651482
3296,model_6b,0.1586,0.17587607
3297,model_6b,-0.0963,-0.094834305
3298,model_6b,0.2686,0.2650974
3299,model_6b,0.7435,0.7465106
3300,model_6b,-0.0387,-0.007158406
3301,model_6b,0.1107,0.1093198
3302,model_6b,0.8116,0.78954947
3303,model_6b,0.2259,0.17078683
3304,model_6b,0.8793,0.8633529
3305,model_6b,0.0675,0.06972974
3306,model_6b,0.091,0.115664765
3307,model_6b,0.1391,0.096165575
3308,model_6b,0.1889,0.17667757
3309,model_6b,0.0667,0.08894731
3310,model_6b,0.1976,0.2233682
3311,model_6b,0.0444,0.08081289
3312,model_6b,0.1462,0.19934127
3313,model_6b,0.2989,0.27093095
3314,model_6b,0.016,-0.006625466
3315,model_6b,0.152,0.16383019
3316,model_6b,0.0268,0.03570687
3317,model_6b,0.2714,0.10895703
3318,model_6b,0.1718,0.18057957
3319,model_6b,0.0326,-0.0024653152
3320,model_6b,0.1275,0.1439048
3321,model_6b,0.2503,0.31147113
3322,model_6b,0.0235,0.026067
3323,model_6b,0.2183,0.23695719
3324,model_6b,0.4182,0.43474635
3325,model_6b,0.1785,0.16577703
3326,model_6b,0.1968,0.045282453
3327,model_6b,-0.0389,-0.06465181
3328,model_6b,-0.0369,-0.011005141
3329,model_6b,0.1474,0.12402816
3330,model_6b,0.0826,0.101781696
3331,model_6b,0.2632,0.2657456
3332,model_6b,0.6335,0.679517
3333,model_6b,0.4473,0.4057375
3334,model_6b,0.0067,0.20427693
3335,model_6b,0.3347,0.24374261
3336,model_6b,0.1941,0.19582042
3337,model_6b,0.2748,0.24789914
3338,model_6b,0.2408,0.3118836
3339,model_6b,0.1541,0.14100413
3340,model_6b,0.9762,0.95735204
3341,model_6b,0.2449,0.22149265
3342,model_6b,0.3096,0.20629498
3343,model_6b,0.4709,0.48562
3344,model_6b,0.0738,0.04215731
3345,model_6b,0.3729,0.29036075
3346,model_6b,0.2929,0.279436
3347,model_6b,0.2724,0.2147198
3348,model_6b,0.5796,0.55190146
3349,model_6b,-0.0205,-0.025522523
3350,model_6b,0.0404,0.052743476
3351,model_6b,0.2824,0.350919
3352,model_6b,-0.0174,-0.009505324
3353,model_6b,0.6115,0.5874284
3354,model_6b,0.4432,0.37580767
3355,model_6b,0.095,0.07255937
3356,model_6b,-0.0051,0.0057710335
3357,model_6b,-0.0358,-0.045616336
3358,model_6b,0.8023,0.8254143
3359,model_6b,0.4203,0.37254423
3360,model_6b,0.2752,0.2720859
3361,model_6b,0.3164,0.24382594
3362,model_6b,0.3154,0.3010045
3363,model_6b,0.4061,0.3741175
3364,model_6b,0.0607,0.054069977
3365,model_6b,0.1046,0.1136408
3366,model_6b,-0.0606,-0.06663016
3367,model_6b,0.3355,0.3439534
3368,model_6b,0.2311,0.25478348
