,model,truevals,predvals
3496,XGBoost,0.1324,0.097248375
3497,XGBoost,0.4235,0.392346
3498,XGBoost,0.0804,0.06746683
3499,XGBoost,0.4589,0.46691635
3500,XGBoost,0.0891,0.027482662
3501,XGBoost,0.5389,0.51436836
3502,XGBoost,0.1798,0.16842362
3503,XGBoost,0.4174,0.34536752
3504,XGBoost,0.2342,0.14176053
3505,XGBoost,0.1806,0.13090451
3506,XGBoost,0.276,0.31782013
3507,XGBoost,0.1507,0.18064797
3508,XGBoost,0.166,0.074531145
3509,XGBoost,0.3293,0.24618864
3510,XGBoost,0.3523,0.3473472
3511,XGBoost,0.2044,0.21762797
3512,XGBoost,0.3894,0.4040497
3513,XGBoost,0.2867,0.33131278
3514,XGBoost,0.1079,0.07448245
3515,XGBoost,0.5068,0.46289834
3516,XGBoost,0.751,0.6923472
3517,XGBoost,0.4098,0.3895146
3518,XGBoost,0.3285,0.27225843
3519,XGBoost,-0.0824,0.061608493
3520,XGBoost,0.3485,0.33790568
3521,XGBoost,0.6974,0.68241477
3522,XGBoost,0.1694,0.090668574
3523,XGBoost,-0.3119,0.09545092
3524,XGBoost,-0.0031,0.036506183
3525,XGBoost,0.2454,0.29155058
3526,XGBoost,0.7885,0.81229013
3527,XGBoost,0.5902,0.66481346
3528,XGBoost,0.5612,0.3895242
3529,XGBoost,0.1329,0.08997531
3530,XGBoost,0.3072,0.19481985
3531,XGBoost,0.7062,0.51656485
3532,XGBoost,0.3474,0.27653673
3533,XGBoost,0.2665,0.33622476
3534,XGBoost,0.4367,0.35959116
3535,XGBoost,0.1662,0.17635801
3536,XGBoost,0.0353,0.025280464
3537,XGBoost,-0.1818,-0.0855359
3538,XGBoost,0.3656,0.27982613
3539,XGBoost,0.1932,0.213696
3540,XGBoost,0.058,0.10324874
3541,XGBoost,0.09,0.07389336
3542,XGBoost,0.0503,0.05686209
3543,XGBoost,0.4023,0.26425508
3544,XGBoost,-0.0064,0.080300055
3545,XGBoost,0.553,0.50082994
3546,XGBoost,0.504,0.49106255
3547,XGBoost,0.8109,0.68171453
3548,XGBoost,0.1264,0.28968272
3549,XGBoost,0.1614,0.11288102
3550,XGBoost,0.4891,0.50284094
3551,XGBoost,0.0395,0.07521709
3552,XGBoost,-0.1119,-0.052832406
3553,XGBoost,0.1622,0.15369196
3554,XGBoost,0.5764,0.45431224
3555,XGBoost,-0.0684,0.0015731978
3556,XGBoost,0.1454,0.18913218
3557,XGBoost,0.0799,-0.0072436747
3558,XGBoost,0.2497,0.19306526
3559,XGBoost,0.1818,0.22793774
3560,XGBoost,0.284,0.16623257
3561,XGBoost,-0.1644,0.013748685
3562,XGBoost,0.1897,0.19039923
3563,XGBoost,0.3775,0.28205386
3564,XGBoost,0.1648,0.2047748
3565,XGBoost,0.7259,0.6438653
3566,XGBoost,0.1479,0.14005905
3567,XGBoost,0.5309,0.40882927
3568,XGBoost,0.1578,0.07838487
3569,XGBoost,0.3226,0.3752087
3570,XGBoost,0.268,0.29066184
3571,XGBoost,0.1174,0.14364111
3572,XGBoost,0.2919,0.35324475
3573,XGBoost,0.0138,0.12377493
3574,XGBoost,0.3971,0.3070009
3575,XGBoost,0.2218,0.08583384
3576,XGBoost,0.138,0.10790978
3577,XGBoost,0.5182,0.56514156
3578,XGBoost,0.2542,0.30287793
3579,XGBoost,0.1709,0.13559736
3580,XGBoost,0.6848,0.575334
3581,XGBoost,0.141,0.21041378
3582,XGBoost,0.2384,0.2594586
3583,XGBoost,0.2414,0.21338369
3584,XGBoost,0.36,0.41663203
3585,XGBoost,-0.0427,0.031139694
3586,XGBoost,0.07,0.092366666
3587,XGBoost,0.3388,0.30507734
3588,XGBoost,0.1658,0.12978728
3589,XGBoost,0.0475,0.15706658
3590,XGBoost,0.5908,0.52243847
3591,XGBoost,-0.1709,-0.1945082
3592,XGBoost,0.1691,0.07139583
3593,XGBoost,0.1656,0.08746369
3594,XGBoost,0.1224,0.0966215
3595,XGBoost,0.1994,0.18477623
3596,XGBoost,0.1669,0.22142649
3597,XGBoost,-0.0821,-0.037381895
3598,XGBoost,0.6186,0.53467894
3599,XGBoost,0.0179,0.08796
3600,XGBoost,0.1375,0.21333294
3601,XGBoost,0.5903,0.4916537
3602,XGBoost,0.3467,0.27556372
3603,XGBoost,-0.0263,0.01667494
3604,XGBoost,0.4109,0.3612775
3605,XGBoost,0.6916,0.7255695
3606,XGBoost,0.416,0.28060266
3607,XGBoost,0.3132,0.2484554
3608,XGBoost,-0.0458,-0.007674351
3609,XGBoost,0.4565,0.21578917
3610,XGBoost,0.0065,0.054404836
3611,XGBoost,0.0602,0.03174003
3612,XGBoost,0.1123,0.16102004
3613,XGBoost,0.4229,0.33618256
3614,XGBoost,0.0637,0.08570696
3615,XGBoost,0.4661,0.48474926
3616,XGBoost,0.1544,0.14924484
3617,XGBoost,0.2668,0.23543096
3618,XGBoost,0.078,0.08867819
3619,XGBoost,0.5381,0.49984503
3620,XGBoost,0.2018,0.13955389
3621,XGBoost,0.419,0.39029175
3622,XGBoost,0.7334,0.5684581
3623,XGBoost,0.2755,0.21047388
3624,XGBoost,0.2632,0.22531891
3625,XGBoost,0.1449,0.14509931
3626,XGBoost,0.0531,0.2124363
3627,XGBoost,0.3051,0.38504332
3628,XGBoost,0.2991,0.26774135
3629,XGBoost,-0.0328,-0.067631416
3630,XGBoost,0.1456,0.14380002
3631,XGBoost,0.9045,0.8350033
3632,XGBoost,0.046,0.11337124
3633,XGBoost,0.3297,0.20253602
3634,XGBoost,0.0507,0.068597846
3635,XGBoost,0.1903,0.23193397
3636,XGBoost,0.305,0.28949183
3637,XGBoost,0.2131,0.22453605
3638,XGBoost,0.9545,0.79136693
3639,XGBoost,0.2816,0.35227838
3640,XGBoost,0.2306,0.21824315
3641,XGBoost,0.3441,0.3920611
3642,XGBoost,0.2367,0.19974767
3643,XGBoost,0.2614,0.17244717
3644,XGBoost,0.1789,0.24252479
3645,XGBoost,0.2887,0.27850953
3646,XGBoost,-0.0046,0.07602385
3647,XGBoost,0.0095,0.013838711
3648,XGBoost,0.4523,0.26035082
3649,XGBoost,0.3158,0.18418582
3650,XGBoost,0.0769,0.07399216
3651,XGBoost,0.169,0.26068974
3652,XGBoost,0.0997,0.17986499
3653,XGBoost,0.0174,0.1283358
3654,XGBoost,0.3583,0.39309022
3655,XGBoost,0.0927,0.10783498
3656,XGBoost,0.4224,0.39646763
3657,XGBoost,0.0782,0.14952655
3658,XGBoost,-0.0229,-0.06861354
3659,XGBoost,0.0466,0.12673563
3660,XGBoost,0.5079,0.4810789
3661,XGBoost,0.1812,0.18569183
3662,XGBoost,0.3764,0.3106579
3663,XGBoost,0.3031,0.31113154
3664,XGBoost,0.4124,0.42622304
3665,XGBoost,0.0257,0.083325855
3666,XGBoost,0.2553,0.18715124
3667,XGBoost,0.7995,0.8530729
3668,XGBoost,-0.0158,0.11142317
3669,XGBoost,0.2759,0.28201404
3670,XGBoost,0.0193,0.022898987
3671,XGBoost,0.0859,0.18813027
3672,XGBoost,0.0331,0.09328524
3673,XGBoost,-0.0519,-0.06764449
3674,XGBoost,0.8559,0.799576
3675,XGBoost,0.1119,0.13016784
3676,XGBoost,0.2068,0.14088506
3677,XGBoost,0.2854,0.198086
3678,XGBoost,0.3019,0.23431648
3679,XGBoost,0.5524,0.5497319
3680,XGBoost,0.0293,0.012325217
3681,XGBoost,0.2448,0.30856192
3682,XGBoost,0.2051,0.16566448
3683,XGBoost,0.3151,0.35884467
3684,XGBoost,-0.0376,0.07842401
3685,XGBoost,0.3825,0.40080574
3686,XGBoost,0.0664,0.30045566
3687,XGBoost,0.4325,0.11819927
3688,XGBoost,0.6083,0.65839756
3689,XGBoost,0.1179,0.124384254
3690,XGBoost,0.5172,0.50078875
3691,XGBoost,0.2364,0.18933235
3692,XGBoost,0.2215,0.18348764
3693,XGBoost,0.4638,0.44775623
3694,XGBoost,0.7501,0.82876647
3695,XGBoost,-0.0333,-0.012223106
3696,XGBoost,0.4086,0.47494927
3697,XGBoost,0.4016,0.42941508
3698,XGBoost,0.1283,0.12775816
3699,XGBoost,0.3067,0.2588054
3700,XGBoost,0.286,0.33331126
3701,XGBoost,0.1674,0.17074895
3702,XGBoost,0.1877,0.19265756
3703,XGBoost,-0.1442,-0.13833599
3704,XGBoost,0.3073,0.1323459
3705,XGBoost,0.1844,0.22176614
3706,XGBoost,0.2551,0.26755458
3707,XGBoost,-0.0947,-0.11262473
3708,XGBoost,0.1855,0.16629148
3709,XGBoost,-0.0191,-0.020890074
3710,XGBoost,0.4872,0.4907156
3711,XGBoost,0.1302,0.12300636
3712,XGBoost,0.0342,0.13141835
3713,XGBoost,0.3516,0.27796778
3714,XGBoost,0.2912,0.1995822
3715,XGBoost,0.0398,0.17506625
3716,XGBoost,0.0433,0.087999664
3717,XGBoost,0.1345,0.058757033
3718,XGBoost,0.2355,0.24173132
3719,XGBoost,0.5646,0.5951902
3720,XGBoost,0.3734,0.31655794
3721,XGBoost,-0.1017,-0.04498581
3722,XGBoost,0.1619,0.077421956
3723,XGBoost,0.4155,0.35276797
3724,XGBoost,-0.1369,0.0377368
3725,XGBoost,-0.1773,0.029704522
3726,XGBoost,0.256,0.13819441
3727,XGBoost,0.2411,0.16792561
3728,XGBoost,0.1399,0.10862023
3729,XGBoost,0.3377,0.2802984
3730,XGBoost,0.4026,0.27091005
3731,XGBoost,0.1185,0.09670092
3732,XGBoost,0.0412,0.06923564
3733,XGBoost,0.4743,0.48320314
3734,XGBoost,-0.0943,-0.052285008
3735,XGBoost,0.5602,0.55034816
3736,XGBoost,0.6414,0.54190457
3737,XGBoost,0.025,0.10593026
3738,XGBoost,0.4345,0.46848986
3739,XGBoost,0.2413,0.14786182
3740,XGBoost,0.1842,0.23572308
3741,XGBoost,0.1482,0.041327782
3742,XGBoost,0.2116,0.17396322
3743,XGBoost,0.1809,0.05084517
3744,XGBoost,0.0008,-0.036945153
3745,XGBoost,0.2981,0.25866014
3746,XGBoost,0.2653,0.27878028
3747,XGBoost,0.2644,0.2044965
3748,XGBoost,-0.1238,-0.049828753
3749,XGBoost,0.5212,0.5033544
3750,XGBoost,0.1893,0.14919852
3751,XGBoost,0.1744,0.19134937
3752,XGBoost,0.1177,0.16250956
3753,XGBoost,0.0587,0.047044657
3754,XGBoost,1.0595,1.0965959
3755,XGBoost,0.6588,0.5860818
3756,XGBoost,0.1134,0.07814391
3757,XGBoost,0.1998,0.12859052
3758,XGBoost,0.3285,0.2849345
3759,XGBoost,0.1102,0.12647727
3760,XGBoost,0.4175,0.3587309
3761,XGBoost,0.251,0.13827533
3762,XGBoost,0.0609,0.08580113
3763,XGBoost,0.1804,0.18811446
3764,XGBoost,0.106,0.058865264
3765,XGBoost,0.1712,0.18761809
3766,XGBoost,0.187,0.20221102
3767,XGBoost,0.0654,0.06373129
3768,XGBoost,0.3935,0.3353318
3769,XGBoost,0.0958,0.029650837
3770,XGBoost,0.0533,0.08026808
3771,XGBoost,0.0653,0.10010723
3772,XGBoost,0.3742,0.44976264
3773,XGBoost,1.0304,0.7979779
3774,XGBoost,0.1741,0.0697344
3775,XGBoost,0.5572,0.5582841
3776,XGBoost,0.2254,0.19679102
3777,XGBoost,-0.0512,-0.012206663
3778,XGBoost,-0.2296,-0.23607239
3779,XGBoost,0.4832,0.4832484
3780,XGBoost,-0.1329,-0.03338498
3781,XGBoost,0.4785,0.36434096
3782,XGBoost,0.3743,0.33414444
3783,XGBoost,-0.0072,0.0706066
3784,XGBoost,0.1332,0.24070422
3785,XGBoost,0.3787,0.4305613
3786,XGBoost,0.3253,0.32324114
3787,XGBoost,0.2476,0.159869
3788,XGBoost,-0.0354,-0.021189932
3789,XGBoost,0.32,0.33568567
3790,XGBoost,0.1484,0.14162819
3791,XGBoost,-0.0343,0.06888228
3792,XGBoost,0.277,0.2585484
3793,XGBoost,0.2425,0.25962192
3794,XGBoost,-0.0985,-0.07085567
3795,XGBoost,0.2451,0.17380357
3796,XGBoost,0.134,-0.045634914
3797,XGBoost,0.074,0.11924984
3798,XGBoost,0.0589,0.112583436
3799,XGBoost,0.1314,0.1183246
3800,XGBoost,0.0602,0.0728368
3801,XGBoost,0.3729,0.35156918
3802,XGBoost,0.253,0.19954257
3803,XGBoost,0.219,0.23050058
3804,XGBoost,0.0739,0.086230926
3805,XGBoost,0.1459,0.20168805
3806,XGBoost,0.1405,0.10798596
3807,XGBoost,0.7486,0.6674085
3808,XGBoost,0.1717,0.27729514
3809,XGBoost,0.1838,0.1458607
3810,XGBoost,0.2001,0.15212509
3811,XGBoost,0.7292,0.7071119
3812,XGBoost,0.3412,0.23420282
3813,XGBoost,-0.0155,0.11894985
3814,XGBoost,1.1252,1.1365689
3815,XGBoost,0.0705,0.09082077
3816,XGBoost,0.0418,0.03226263
3817,XGBoost,-0.1063,-0.02205683
3818,XGBoost,0.2312,0.22947904
3819,XGBoost,0.7003,0.7071401
3820,XGBoost,0.1056,0.0692097
3821,XGBoost,0.3689,0.30192304
3822,XGBoost,-0.1143,0.012813604
3823,XGBoost,0.1096,0.1545191
3824,XGBoost,0.0644,0.0951168
3825,XGBoost,0.6392,0.6105281
3826,XGBoost,0.0918,0.08776308
3827,XGBoost,0.0655,0.0105960565
3828,XGBoost,0.3044,0.33315426
3829,XGBoost,0.3341,0.28131604
3830,XGBoost,0.0544,0.11363941
3831,XGBoost,0.3984,0.3753906
3832,XGBoost,0.0921,0.10362878
3833,XGBoost,0.6543,0.55054605
3834,XGBoost,0.4395,0.4773872
3835,XGBoost,0.0618,0.053698923
3836,XGBoost,0.2641,0.17865041
3837,XGBoost,0.1596,0.13394442
3838,XGBoost,0.4902,0.4740305
3839,XGBoost,0.4631,0.32999086
3840,XGBoost,0.3601,0.35768422
3841,XGBoost,0.0105,0.06982567
3842,XGBoost,0.0005,0.06567623
3843,XGBoost,-0.1412,-0.08020426
3844,XGBoost,0.1391,0.16356525
3845,XGBoost,0.0419,-0.0092131235
3846,XGBoost,0.1369,0.114949174
3847,XGBoost,0.2581,0.22029687
3848,XGBoost,0.1817,0.23619574
3849,XGBoost,0.2312,0.25646693
3850,XGBoost,0.2055,0.21284913
3851,XGBoost,0.1994,0.24014628
3852,XGBoost,0.5643,0.4598722
3853,XGBoost,0.4813,0.37673834
3854,XGBoost,0.0856,0.050840598
3855,XGBoost,0.1119,0.12177965
3856,XGBoost,-0.011,-0.018570513
3857,XGBoost,0.6037,0.48741683
3858,XGBoost,0.1687,0.24151829
3859,XGBoost,0.2807,0.19903585
3860,XGBoost,0.3666,0.43061298
3861,XGBoost,0.3727,0.25634202
3862,XGBoost,0.9155,0.6545429
3863,XGBoost,0.3328,0.27316195
3864,XGBoost,-0.0481,-0.03392421
3865,XGBoost,0.0562,0.062121592
3866,XGBoost,0.3227,0.28413388
3867,XGBoost,0.3441,0.3463795
3868,XGBoost,0.109,0.09333343
3869,XGBoost,0.1845,0.192527
3870,XGBoost,0.8216,0.794361
3871,XGBoost,0.192,0.1945046
3872,XGBoost,0.1581,0.11251689
3873,XGBoost,0.0141,0.35445148
3874,XGBoost,0.2245,0.24932356
3875,XGBoost,0.1141,0.23733227
3876,XGBoost,0.6332,0.6479703
3877,XGBoost,0.3853,0.37269473
3878,XGBoost,0.3859,0.33698466
3879,XGBoost,0.0067,0.099729486
3880,XGBoost,0.1439,0.15815303
3881,XGBoost,0.1776,0.1779825
3882,XGBoost,0.5041,0.48982692
3883,XGBoost,0.0134,0.23312208
3884,XGBoost,0.2035,0.16536854
3885,XGBoost,0.2006,0.25565183
3886,XGBoost,0.2101,0.20973636
3887,XGBoost,0.2382,0.2411798
3888,XGBoost,0.4777,0.46061727
3889,XGBoost,0.612,0.541648
3890,XGBoost,0.2098,0.24305536
3891,XGBoost,0.0809,0.15074338
3892,XGBoost,0.0901,0.09139702
3893,XGBoost,0.1981,0.2366269
3894,XGBoost,0.174,0.2336129
3895,XGBoost,0.3087,0.20884715
3896,XGBoost,-0.0632,0.15405051
3897,XGBoost,0.3858,0.3204611
3898,XGBoost,0.0589,0.040635478
3899,XGBoost,0.3656,0.16945615
3900,XGBoost,0.2931,0.1261631
3901,XGBoost,0.2546,0.19229428
3902,XGBoost,0.1835,0.18860824
3903,XGBoost,-0.0613,0.16992263
3904,XGBoost,0.1331,0.40373015
3905,XGBoost,0.3016,0.27673087
3906,XGBoost,0.2408,0.28837645
3907,XGBoost,0.275,0.26948005
3908,XGBoost,0.616,0.5721154
3909,XGBoost,0.6724,0.5933794
3910,XGBoost,0.1178,0.14289586
3911,XGBoost,0.1716,0.13893709
3912,XGBoost,0.6781,0.7441527
3913,XGBoost,0.1301,0.15490082
3914,XGBoost,0.4894,0.45843688
3915,XGBoost,0.3506,0.3030855
3916,XGBoost,0.3536,0.30261993
3917,XGBoost,0.3403,0.28876752
3918,XGBoost,0.5063,0.24560532
3919,XGBoost,0.4601,0.57280815
3920,XGBoost,0.0225,0.083781786
3921,XGBoost,0.792,0.71151245
3922,XGBoost,0.7097,0.75385904
3923,XGBoost,0.3095,0.31995365
3924,XGBoost,0.3484,0.21618487
3925,XGBoost,0.2324,0.18932882
3926,XGBoost,0.2337,0.2187538
3927,XGBoost,0.1111,0.084608115
3928,XGBoost,0.2707,0.19631042
3929,XGBoost,0.1897,0.13991392
3930,XGBoost,0.8078,0.8290932
3931,XGBoost,0.086,0.036341473
3932,XGBoost,0.5331,0.5680449
3933,XGBoost,-0.0477,-0.04294088
3934,XGBoost,0.215,0.28186533
3935,XGBoost,0.0252,0.033063177
3936,XGBoost,0.2596,0.25775474
3937,XGBoost,-0.1229,0.10383168
3938,XGBoost,0.2592,0.27048403
3939,XGBoost,0.4042,0.29346377
3940,XGBoost,0.498,0.41283122
3941,XGBoost,0.2869,0.3516997
3942,XGBoost,0.9065,0.8281902
3943,XGBoost,0.0242,0.03498798
3944,XGBoost,0.2392,0.2089501
3945,XGBoost,0.2679,0.2248652
3946,XGBoost,0.0129,0.08975782
3947,XGBoost,0.3067,0.33061492
3948,XGBoost,0.3272,0.31414583
3949,XGBoost,0.2139,0.1765731
3950,XGBoost,0.2653,0.4415011
3951,XGBoost,0.0787,0.098428234
3952,XGBoost,0.4143,0.3763111
3953,XGBoost,0.1181,0.2728348
3954,XGBoost,-0.0286,0.039700855
3955,XGBoost,-0.0295,0.1530074
3956,XGBoost,0.4011,0.36818546
3957,XGBoost,0.3036,0.36302564
3958,XGBoost,0.5759,0.71186197
3959,XGBoost,0.0457,0.06392364
3960,XGBoost,0.1588,0.21478602
3961,XGBoost,0.4304,0.2832769
3962,XGBoost,0.1268,0.2588717
3963,XGBoost,0.3052,0.27671754
3964,XGBoost,0.1262,0.12770098
3965,XGBoost,0.0774,0.0042943694
3966,XGBoost,0.1436,0.06273365
3967,XGBoost,0.0964,0.069725476
3968,XGBoost,0.1654,0.1834417
3969,XGBoost,0.0685,0.17405677
3970,XGBoost,-0.0696,-0.068351746
3971,XGBoost,0.4064,0.42407516
3972,XGBoost,0.1709,0.14940752
3973,XGBoost,0.5629,0.4735383
3974,XGBoost,0.0048,0.0052470556
3975,XGBoost,0.4967,0.47505277
3976,XGBoost,0.1974,0.19758235
3977,XGBoost,0.1781,0.19938536
3978,XGBoost,0.2431,0.38204238
3979,XGBoost,0.536,0.44533592
3980,XGBoost,0.4795,0.46866357
3981,XGBoost,0.3696,0.15816613
3982,XGBoost,0.3802,0.4262092
3983,XGBoost,-0.0416,-0.06820479
3984,XGBoost,0.2533,0.13819441
3985,XGBoost,0.0302,0.054600976
3986,XGBoost,0.619,0.7174844
3987,XGBoost,0.3451,0.35918647
3988,XGBoost,0.3273,0.2694708
3989,XGBoost,0.0885,0.060282882
3990,XGBoost,0.2026,0.20019357
3991,XGBoost,-0.1207,-0.11871867
3992,XGBoost,0.1663,0.25537008
3993,XGBoost,0.0246,0.06392446
3994,XGBoost,0.5322,0.434616
3995,XGBoost,-0.026,0.051552422
3996,XGBoost,0.249,0.33454996
3997,XGBoost,0.2708,0.25845918
3998,XGBoost,0.0096,0.08972646
3999,XGBoost,0.3603,0.33729917
4000,XGBoost,0.0613,0.073483415
4001,XGBoost,0.0927,0.11683626
4002,XGBoost,0.0623,0.009543034
4003,XGBoost,0.3399,0.29326782
4004,XGBoost,0.2349,0.14091957
4005,XGBoost,-0.1054,-0.030113202
4006,XGBoost,0.1305,0.14674632
4007,XGBoost,0.4299,0.40677795
4008,XGBoost,0.1967,0.21215665
4009,XGBoost,0.1221,0.165023
4010,XGBoost,-0.0196,-0.003041527
4011,XGBoost,0.3235,0.31307986
4012,XGBoost,0.1107,0.12189979
4013,XGBoost,-0.0428,0.18298328
4014,XGBoost,0.2556,0.24235368
4015,XGBoost,-0.0811,0.14001001
4016,XGBoost,0.0188,0.07058711
4017,XGBoost,0.1388,0.29353443
4018,XGBoost,0.2929,0.31118208
4019,XGBoost,-0.1993,-0.03546048
4020,XGBoost,-0.0737,0.00093419413
4021,XGBoost,0.2381,0.26542303
4022,XGBoost,0.321,0.22687294
4023,XGBoost,0.0623,0.074244514
4024,XGBoost,0.0993,0.09949279
4025,XGBoost,0.3033,0.29971632
4026,XGBoost,0.3624,0.4614212
4027,XGBoost,-0.1902,-0.1395057
4028,XGBoost,0.1821,0.19200394
4029,XGBoost,0.1224,0.15235937
4030,XGBoost,0.6434,0.54856575
4031,XGBoost,0.0816,0.06496217
4032,XGBoost,0.2563,0.36561662
4033,XGBoost,-0.0809,0.03398005
4034,XGBoost,0.1272,0.10798961
4035,XGBoost,0.761,0.61296177
4036,XGBoost,0.9782,0.99918175
4037,XGBoost,0.7346,0.62680304
4038,XGBoost,-0.2718,-0.23320928
4039,XGBoost,0.099,0.08120699
4040,XGBoost,0.1593,0.14401877
4041,XGBoost,0.8308,0.822951
4042,XGBoost,0.2463,0.32563108
4043,XGBoost,-0.1469,-0.13814205
4044,XGBoost,0.0716,0.048094664
4045,XGBoost,0.2307,0.27430725
4046,XGBoost,0.2786,0.18986343
4047,XGBoost,0.1573,0.15521008
4048,XGBoost,-0.1255,-0.11489563
4049,XGBoost,0.083,0.08136554
4050,XGBoost,0.6141,0.5590561
4051,XGBoost,0.272,0.24485967
4052,XGBoost,0.3738,0.31728855
4053,XGBoost,0.0771,0.11712711
4054,XGBoost,-0.1552,-0.12009503
4055,XGBoost,0.0225,0.08311061
4056,XGBoost,0.1476,0.21808057
4057,XGBoost,0.2274,0.18320344
4058,XGBoost,0.2079,0.14808531
4059,XGBoost,0.2457,0.14675984
4060,XGBoost,0.2735,0.2664912
4061,XGBoost,0.1978,0.15117858
4062,XGBoost,0.08,0.16460563
4063,XGBoost,-0.0209,0.10787095
4064,XGBoost,0.2118,0.07525926
4065,XGBoost,0.3023,0.26394355
4066,XGBoost,0.2539,0.2805412
4067,XGBoost,0.0707,0.07406904
4068,XGBoost,0.136,0.14374271
4069,XGBoost,0.1599,0.18592538
4070,XGBoost,0.6111,0.6617078
4071,XGBoost,0.3944,0.34015942
4072,XGBoost,0.0551,0.07519067
4073,XGBoost,0.4049,0.2902373
4074,XGBoost,0.2101,0.10397834
4075,XGBoost,0.4686,0.41876808
4076,XGBoost,-0.0418,0.0006585239
4077,XGBoost,0.0298,0.049483523
4078,XGBoost,-0.0136,-0.059495147
4079,XGBoost,0.1846,0.2691813
4080,XGBoost,0.0284,0.10602275
4081,XGBoost,0.1338,0.13129023
4082,XGBoost,0.1026,0.210949
4083,XGBoost,0.8321,0.8060199
4084,XGBoost,0.2663,0.22254933
4085,XGBoost,0.4497,0.29289168
4086,XGBoost,0.4376,0.44331014
4087,XGBoost,0.0306,-0.04421869
4088,XGBoost,0.0394,0.10058578
4089,XGBoost,-0.203,-0.23299153
4090,XGBoost,0.2541,0.3091726
4091,XGBoost,0.1894,0.20709659
4092,XGBoost,0.0872,0.13354093
4093,XGBoost,0.4771,0.42882907
4094,XGBoost,0.0681,0.17821832
4095,XGBoost,-0.0103,-0.016440839
4096,XGBoost,0.1096,0.19317794
4097,XGBoost,0.2077,0.14042906
4098,XGBoost,0.154,0.14694738
4099,XGBoost,0.2812,0.19603558
4100,XGBoost,0.5548,0.5357504
4101,XGBoost,0.1924,0.15300667
4102,XGBoost,-0.0031,-0.0047850246
4103,XGBoost,-0.0004,0.028560035
4104,XGBoost,0.1871,0.25589544
4105,XGBoost,0.1293,0.07553508
4106,XGBoost,0.6502,0.7035998
4107,XGBoost,0.9013,0.8433664
4108,XGBoost,-0.0305,0.03119623
4109,XGBoost,0.319,0.40832826
4110,XGBoost,-0.1308,-0.103337854
4111,XGBoost,0.5404,0.49313062
4112,XGBoost,-0.0398,0.007934798
4113,XGBoost,0.2239,0.22340845
4114,XGBoost,0.2115,0.21853217
4115,XGBoost,0.1766,0.1341351
4116,XGBoost,0.1843,0.19545564
4117,XGBoost,0.0917,0.15030915
4118,XGBoost,0.1568,0.19933546
4119,XGBoost,0.4647,0.3120289
4120,XGBoost,0.4308,0.4053596
4121,XGBoost,0.2275,0.16788821
4122,XGBoost,0.4214,0.34924746
4123,XGBoost,0.2582,0.31380582
4124,XGBoost,0.1072,0.19083887
4125,XGBoost,0.3005,0.26621687
4126,XGBoost,0.1624,0.20270342
4127,XGBoost,0.1631,0.13248342
4128,XGBoost,0.1303,0.13043621
4129,XGBoost,0.1131,0.16852692
4130,XGBoost,0.3484,0.31105584
4131,XGBoost,0.4595,0.46822217
4132,XGBoost,0.2166,0.16178963
4133,XGBoost,0.0623,0.09374774
4134,XGBoost,0.065,0.06517036
4135,XGBoost,0.1526,0.16086358
4136,XGBoost,0.0158,-0.091080375
4137,XGBoost,0.0356,0.086242944
4138,XGBoost,0.059,0.17027302
4139,XGBoost,0.0938,0.15641558
4140,XGBoost,0.9534,0.8563279
4141,XGBoost,0.1901,0.19525926
4142,XGBoost,0.5813,0.53859085
4143,XGBoost,0.1318,0.08220942
4144,XGBoost,-0.1775,-0.11407975
4145,XGBoost,0.1606,0.21676344
4146,XGBoost,0.0563,0.066384606
4147,XGBoost,0.1307,0.17924306
4148,XGBoost,0.2226,0.233593
4149,XGBoost,0.7866,0.47858864
4150,XGBoost,0.2205,0.19569068
4151,XGBoost,0.4451,0.4537905
4152,XGBoost,0.156,0.16886315
4153,XGBoost,-0.1083,-0.030771613
4154,XGBoost,0.0564,0.15458028
4155,XGBoost,0.4211,0.36789206
4156,XGBoost,0.146,0.17915037
4157,XGBoost,-0.0181,-0.03158537
4158,XGBoost,0.5689,0.65751904
4159,XGBoost,0.2777,0.2661074
4160,XGBoost,0.1707,0.12630858
4161,XGBoost,0.1485,0.1774068
4162,XGBoost,0.2455,0.23112221
4163,XGBoost,-0.0107,0.100870796
4164,XGBoost,-0.0609,0.020627538
4165,XGBoost,0.4845,0.5506823
4166,XGBoost,-0.0678,-0.11735416
4167,XGBoost,0.149,0.39003247
4168,XGBoost,0.2615,0.27500886
4169,XGBoost,0.4463,0.41009054
4170,XGBoost,-0.1842,-0.112371735
4171,XGBoost,-0.0281,-0.0597756
4172,XGBoost,0.0583,0.04756047
4173,XGBoost,0.9045,0.85039365
4174,XGBoost,0.4643,0.36839843
4175,XGBoost,0.3083,0.3520211
4176,XGBoost,0.3324,0.28494447
4177,XGBoost,0.72,0.7594701
4178,XGBoost,0.6579,0.59603053
4179,XGBoost,0.1855,0.19658172
4180,XGBoost,0.2354,0.17642193
4181,XGBoost,0.3258,0.26930735
4182,XGBoost,0.0164,0.018451042
4183,XGBoost,1.0375,0.39444622
4184,XGBoost,0.316,0.34456533
4185,XGBoost,-0.0123,0.064613454
4186,XGBoost,0.15,0.18918376
4187,XGBoost,0.3945,0.35040104
4188,XGBoost,0.0588,0.10617462
4189,XGBoost,0.703,0.7915353
4190,XGBoost,0.7689,0.6103068
4191,XGBoost,0.0864,0.11094325
