,model,truevals,predvals
1695,model_3,0.3783,0.2865922
1696,model_3,0.2886,0.31691286
1697,model_3,0.0722,-0.0052512214
1698,model_3,0.1924,0.08434002
1699,model_3,0.3348,0.337785
1700,model_3,0.2935,0.30379102
1701,model_3,0.1346,0.20819457
1702,model_3,0.6805,0.5691234
1703,model_3,0.1677,0.11177917
1704,model_3,0.2878,0.29330286
1705,model_3,-0.0727,-0.07080862
1706,model_3,0.4103,0.35006285
1707,model_3,0.0445,0.040818263
1708,model_3,0.1129,0.10711129
1709,model_3,0.3854,0.3014546
1710,model_3,0.4533,0.45844874
1711,model_3,0.1451,0.14509462
1712,model_3,0.3657,0.3523054
1713,model_3,0.8949,0.79660124
1714,model_3,0.0641,0.10494129
1715,model_3,-0.1158,-0.1039173
1716,model_3,0.0198,0.06736156
1717,model_3,0.2413,0.15774453
1718,model_3,0.3937,0.37229496
1719,model_3,0.05,0.07064006
1720,model_3,0.5014,0.5003907
1721,model_3,0.3544,0.2910714
1722,model_3,0.2476,0.26291102
1723,model_3,-0.0343,-0.016256656
1724,model_3,0.3808,0.37698752
1725,model_3,0.0194,0.045616012
1726,model_3,-0.0461,-0.021830417
1727,model_3,0.0669,0.026192978
1728,model_3,0.1581,0.1574657
1729,model_3,0.2801,0.24483816
1730,model_3,0.0341,0.04247197
1731,model_3,-0.1354,-0.14961664
1732,model_3,0.132,0.35512084
1733,model_3,0.1124,0.105248794
1734,model_3,0.1666,0.16364865
1735,model_3,0.1271,0.13991441
1736,model_3,0.4308,0.47322458
1737,model_3,0.0201,0.08902463
1738,model_3,0.0281,0.0820609
1739,model_3,0.2822,0.20642279
1740,model_3,0.0986,0.13920218
1741,model_3,0.8733,0.85058385
1742,model_3,0.0548,0.030622598
1743,model_3,0.1067,0.16390128
1744,model_3,0.3802,0.35352123
1745,model_3,0.3047,0.34413436
1746,model_3,0.6382,0.61619717
1747,model_3,0.3718,0.3143658
1748,model_3,0.3056,0.28098452
1749,model_3,0.2556,0.27986836
1750,model_3,0.5619,0.57297724
1751,model_3,0.0554,0.05889478
1752,model_3,0.0526,0.04970626
1753,model_3,0.0515,0.04678044
1754,model_3,0.4371,0.47295997
1755,model_3,0.2883,0.23569587
1756,model_3,0.7762,0.7465622
1757,model_3,0.0073,0.06853433
1758,model_3,0.2442,0.36925322
1759,model_3,0.078,0.053145617
1760,model_3,0.169,0.26276958
1761,model_3,0.4511,0.47143906
1762,model_3,0.831,0.7887991
1763,model_3,0.4813,0.49306744
1764,model_3,0.0632,0.14588782
1765,model_3,0.0151,0.004738245
1766,model_3,0.0302,0.08894141
1767,model_3,0.5441,0.5163265
1768,model_3,-0.1412,-0.16665374
1769,model_3,0.5619,0.5291572
1770,model_3,0.1997,0.13393015
1771,model_3,0.4214,0.36592513
1772,model_3,0.2085,0.1897694
1773,model_3,0.6903,0.7164516
1774,model_3,0.4486,0.49562222
1775,model_3,0.555,0.13067503
1776,model_3,0.1447,0.16754718
1777,model_3,0.6261,0.6225768
1778,model_3,0.0973,0.11027768
1779,model_3,0.2029,0.19323152
1780,model_3,0.7223,0.75254
1781,model_3,0.9309,0.89537483
1782,model_3,0.1465,0.18084553
1783,model_3,0.0253,0.07220572
1784,model_3,0.6973,0.6937815
1785,model_3,0.0793,0.08425422
1786,model_3,0.1702,0.13489312
1787,model_3,0.188,0.19638647
1788,model_3,0.9724,0.938541
1789,model_3,0.1568,0.12729454
1790,model_3,0.307,0.34922656
1791,model_3,0.0096,0.05232009
1792,model_3,0.007,0.011174332
1793,model_3,0.1113,0.09023161
1794,model_3,-0.0937,-0.04619069
1795,model_3,0.2435,0.2675896
1796,model_3,-0.0739,-0.059554312
1797,model_3,0.0121,0.036080536
1798,model_3,0.0693,0.09829587
1799,model_3,0.3114,0.29513878
1800,model_3,0.2436,0.26674873
1801,model_3,0.0941,0.14645849
1802,model_3,0.0944,0.17643198
1803,model_3,0.3392,0.47410268
1804,model_3,0.4291,0.40621728
1805,model_3,0.2061,0.26052004
1806,model_3,0.2823,0.32057965
1807,model_3,0.6386,0.5515236
1808,model_3,0.4165,0.38354677
1809,model_3,0.4307,0.41734666
1810,model_3,0.0637,0.04944305
1811,model_3,0.5743,0.47345138
1812,model_3,0.2989,0.24668224
1813,model_3,-0.0153,0.008724079
1814,model_3,0.1732,0.17020564
1815,model_3,0.3582,0.45293176
1816,model_3,0.2253,0.20057838
1817,model_3,0.329,0.3630089
1818,model_3,0.0924,0.10369831
1819,model_3,0.323,0.29217464
1820,model_3,0.24,0.12400636
1821,model_3,-0.0496,0.029528944
1822,model_3,0.1813,0.2638949
1823,model_3,0.3167,0.122259796
1824,model_3,-0.1995,0.070477985
1825,model_3,0.4691,0.44239688
1826,model_3,0.204,0.17038122
1827,model_3,0.0108,-0.06919573
1828,model_3,0.2334,0.27604234
1829,model_3,0.1063,-0.023659896
1830,model_3,0.1541,0.3236894
1831,model_3,0.0982,0.16241412
1832,model_3,0.1991,0.19184504
1833,model_3,0.21,0.090297565
1834,model_3,0.3,0.27050263
1835,model_3,0.1882,0.18032302
1836,model_3,0.2656,0.107874796
1837,model_3,0.0093,0.05371388
1838,model_3,0.128,0.2141288
1839,model_3,0.0912,0.02450582
1840,model_3,0.2234,0.18602721
1841,model_3,0.2809,0.19493844
1842,model_3,0.2623,0.26698214
1843,model_3,0.1523,0.04307089
1844,model_3,-0.0061,0.04261335
1845,model_3,0.1342,0.17631023
1846,model_3,0.1935,0.25848728
1847,model_3,0.2143,0.2033722
1848,model_3,0.5605,0.48245972
1849,model_3,0.7351,0.6658682
1850,model_3,0.2722,0.2381129
1851,model_3,0.0339,0.017372873
1852,model_3,-0.0714,-0.077884525
1853,model_3,0.1998,0.03230172
1854,model_3,0.1146,0.19647776
1855,model_3,0.1568,0.14641972
1856,model_3,0.3448,0.32308936
1857,model_3,-0.1529,-0.04671765
1858,model_3,0.1486,0.1270442
1859,model_3,0.3611,0.28481013
1860,model_3,0.0948,0.081924036
1861,model_3,0.5173,0.51452595
1862,model_3,0.0495,0.0706415
1863,model_3,0.445,0.19096227
1864,model_3,0.3841,0.35821438
1865,model_3,0.4339,0.40392607
1866,model_3,0.1102,0.16322948
1867,model_3,0.5015,0.45603764
1868,model_3,0.4173,0.39745247
1869,model_3,-0.067,-0.05995797
1870,model_3,-0.0166,-0.031954233
1871,model_3,-0.0258,0.20892079
1872,model_3,0.2449,0.19084813
1873,model_3,0.1174,0.12420641
1874,model_3,0.162,0.18036123
1875,model_3,0.2381,0.2065339
1876,model_3,0.2539,0.12473573
1877,model_3,0.0735,0.03694067
1878,model_3,0.9806,0.9308957
1879,model_3,0.4407,0.45648527
1880,model_3,0.2269,0.21679972
1881,model_3,-0.0766,-0.08301364
1882,model_3,0.0796,0.080426514
1883,model_3,0.6003,0.51299024
1884,model_3,0.719,0.6484971
1885,model_3,0.6339,0.5755183
1886,model_3,0.0301,0.0035859179
1887,model_3,0.0793,0.099053875
1888,model_3,0.1956,0.16626178
1889,model_3,0.8536,0.8727794
1890,model_3,0.165,0.18327253
1891,model_3,0.3517,0.2910931
1892,model_3,0.2038,0.21479686
1893,model_3,-0.0053,0.115966395
1894,model_3,0.0542,0.028492665
1895,model_3,0.8258,0.7439434
1896,model_3,0.353,0.21186396
1897,model_3,0.1711,0.15356393
1898,model_3,0.4296,0.45107037
1899,model_3,0.2038,0.29544258
1900,model_3,0.3169,0.34567276
1901,model_3,0.3385,0.35121536
1902,model_3,0.0409,0.032264177
1903,model_3,0.0625,0.11066033
1904,model_3,0.7462,0.6946679
1905,model_3,0.0599,0.07677917
1906,model_3,0.1386,0.15507598
1907,model_3,0.0468,0.058412675
1908,model_3,0.0625,0.07166615
1909,model_3,0.2048,0.20250042
1910,model_3,0.6842,0.7146301
1911,model_3,0.0614,0.08302455
1912,model_3,0.6128,0.5652494
1913,model_3,0.1058,0.08550185
1914,model_3,0.9099,0.8509613
1915,model_3,0.2142,0.23472506
1916,model_3,0.0273,0.11332984
1917,model_3,0.4871,0.46698985
1918,model_3,-0.0276,0.118748724
1919,model_3,0.401,0.38440496
1920,model_3,0.8835,0.89614785
1921,model_3,0.2694,0.14689678
1922,model_3,0.6094,0.60572344
1923,model_3,0.021,-0.062063236
1924,model_3,0.1737,0.12781176
1925,model_3,0.0308,0.04839476
1926,model_3,0.2844,0.31496418
1927,model_3,0.606,0.60928303
1928,model_3,0.0895,0.06359695
1929,model_3,0.1664,0.19187619
1930,model_3,0.6168,0.595482
1931,model_3,0.0302,0.09418036
1932,model_3,0.0513,0.008465391
1933,model_3,0.0782,0.15842818
1934,model_3,0.0632,0.05996718
1935,model_3,0.2951,0.29960817
1936,model_3,0.7142,0.7213715
1937,model_3,0.3243,0.4972802
1938,model_3,0.7871,0.80523163
1939,model_3,0.8224,0.8467059
1940,model_3,0.6999,0.70509154
1941,model_3,0.1011,0.08252555
1942,model_3,0.3801,0.37139055
1943,model_3,0.4836,0.45335114
1944,model_3,0.3291,0.32877195
1945,model_3,0.5715,0.54978216
1946,model_3,0.4445,0.45789644
1947,model_3,0.1746,0.16797285
1948,model_3,0.0899,0.104834676
1949,model_3,0.0089,0.046222117
1950,model_3,0.0246,0.062888965
1951,model_3,0.1195,0.1532512
1952,model_3,0.1596,0.14980578
1953,model_3,0.2312,0.21051537
1954,model_3,0.2667,0.2142426
1955,model_3,0.0707,0.10646805
1956,model_3,0.1318,0.00011514034
1957,model_3,0.1511,0.16062506
1958,model_3,0.0559,0.036506668
1959,model_3,0.35,0.39953223
1960,model_3,0.1918,0.2001898
1961,model_3,0.0747,0.055093788
1962,model_3,0.3402,0.22898208
1963,model_3,0.3088,0.29792944
1964,model_3,0.5206,0.48232782
1965,model_3,0.1642,0.17246039
1966,model_3,0.2613,0.14621542
1967,model_3,0.5009,0.4889488
1968,model_3,0.0954,0.09672435
1969,model_3,0.1135,0.09386444
1970,model_3,0.2908,0.35508177
1971,model_3,-0.0937,-0.008631308
1972,model_3,0.0664,0.14862436
1973,model_3,0.2706,0.23763917
1974,model_3,0.2689,0.27404445
1975,model_3,0.4498,0.3883449
1976,model_3,0.3073,0.20093848
1977,model_3,0.1672,0.12500855
1978,model_3,0.0486,0.042163055
1979,model_3,-0.0287,-0.059540156
1980,model_3,0.2684,0.24261253
1981,model_3,0.1404,0.17482099
1982,model_3,0.4732,0.38292736
1983,model_3,0.2759,0.2469758
1984,model_3,0.4503,0.43212882
1985,model_3,0.1115,0.11073071
1986,model_3,-0.0236,0.23452775
1987,model_3,0.2721,0.3288287
1988,model_3,0.1952,0.19337772
1989,model_3,-0.0048,-0.002846375
1990,model_3,0.0365,0.069812804
1991,model_3,0.1785,0.08455819
1992,model_3,0.1792,0.17289464
1993,model_3,-0.0119,0.008271781
1994,model_3,0.2714,0.1655695
1995,model_3,0.4866,0.47974518
1996,model_3,0.0556,0.1012173
1997,model_3,-0.0301,0.031469695
1998,model_3,0.1028,0.09386939
1999,model_3,0.175,0.14087822
2000,model_3,0.2137,0.28563744
2001,model_3,0.3126,0.27554953
2002,model_3,0.0038,0.006184045
2003,model_3,0.1805,0.15493512
2004,model_3,0.4573,0.48764423
2005,model_3,0.4347,0.15579578
2006,model_3,-0.0041,0.012728541
2007,model_3,0.4414,0.32461902
2008,model_3,0.6146,0.607654
2009,model_3,0.3626,0.28425586
2010,model_3,0.3797,0.26922283
2011,model_3,0.0649,0.07451759
2012,model_3,0.1213,0.22318326
2013,model_3,0.5278,0.5087603
2014,model_3,0.3688,0.37083653
2015,model_3,0.5026,0.41173422
2016,model_3,0.5161,0.5459369
2017,model_3,0.11,0.036105163
2018,model_3,0.0692,0.038068626
2019,model_3,0.0205,0.07309783
2020,model_3,0.4743,0.5156773
2021,model_3,0.0569,0.15093656
2022,model_3,0.2556,0.19854152
2023,model_3,0.1831,0.18904506
2024,model_3,-0.0558,-0.07332903
2025,model_3,0.241,0.21811645
2026,model_3,0.0528,0.037009317
2027,model_3,0.3011,0.14980103
2028,model_3,0.1446,0.067251205
2029,model_3,0.3441,0.31480962
2030,model_3,0.1989,0.23318191
2031,model_3,0.2735,0.19005919
2032,model_3,0.6811,0.52044326
2033,model_3,0.4909,0.49149
2034,model_3,0.3854,0.13572414
2035,model_3,0.009,0.03304913
2036,model_3,0.0029,0.10964437
2037,model_3,0.6713,0.6168979
2038,model_3,0.6935,0.59295076
2039,model_3,0.0239,0.06848025
2040,model_3,0.0817,0.07923338
2041,model_3,0.1259,0.1913779
2042,model_3,0.1235,0.20634602
2043,model_3,0.3109,0.23136207
2044,model_3,0.1534,0.13858409
2045,model_3,0.0552,0.21100087
2046,model_3,0.3115,0.28163528
2047,model_3,0.4089,0.40603554
2048,model_3,0.4448,0.49346486
2049,model_3,0.0684,0.1256887
2050,model_3,0.1937,0.17638685
2051,model_3,0.752,0.6694656
2052,model_3,0.0642,0.093261644
2053,model_3,0.1313,0.08148523
2054,model_3,-0.0088,0.022419145
2055,model_3,0.4224,0.38580528
2056,model_3,0.0218,0.047608167
2057,model_3,0.2253,0.21418376
2058,model_3,0.2724,0.28655392
2059,model_3,0.0298,0.043743458
2060,model_3,0.3521,0.33963543
2061,model_3,0.6579,0.6342315
2062,model_3,0.6915,0.7221659
2063,model_3,0.2314,0.27719593
2064,model_3,0.5072,0.5132684
2065,model_3,0.0961,0.09680703
2066,model_3,0.4058,0.4033441
2067,model_3,0.7405,0.69671226
2068,model_3,0.5511,0.5371585
2069,model_3,0.4924,0.5317115
2070,model_3,0.0959,0.093165785
2071,model_3,0.1305,0.037674133
2072,model_3,0.2622,0.279922
2073,model_3,0.2659,0.31128556
2074,model_3,0.1033,0.098364756
2075,model_3,0.0842,0.06921871
2076,model_3,0.2871,0.3455664
2077,model_3,0.7466,0.7468639
2078,model_3,0.091,0.0933388
2079,model_3,0.083,0.1147313
2080,model_3,0.3376,0.3606975
2081,model_3,0.1339,0.13263129
2082,model_3,0.6286,0.5799683
2083,model_3,0.2948,0.3213781
2084,model_3,0.4536,0.4285065
2085,model_3,0.1133,0.16223332
2086,model_3,0.3551,0.24203843
2087,model_3,0.0929,0.11265573
2088,model_3,0.4251,0.34638122
2089,model_3,0.2704,0.24458997
2090,model_3,0.2401,0.19192053
2091,model_3,0.665,0.6031638
2092,model_3,-0.0031,0.00744503
2093,model_3,0.7409,0.7935184
2094,model_3,-0.0025,0.02558513
2095,model_3,0.0433,0.09437622
2096,model_3,0.7209,0.69628674
2097,model_3,0.0943,0.09239614
2098,model_3,0.0329,0.10376185
2099,model_3,0.1474,0.17596593
2100,model_3,0.1706,0.13774627
2101,model_3,-0.0493,-0.014258245
2102,model_3,-0.0868,-0.005204618
2103,model_3,0.3644,0.111905634
2104,model_3,0.5647,0.6418026
2105,model_3,0.1776,0.14492525
2106,model_3,0.0648,0.03542838
2107,model_3,0.0696,0.03946477
2108,model_3,0.0711,0.07618213
2109,model_3,-0.0556,-0.008936007
2110,model_3,0.2539,0.20837511
2111,model_3,0.4092,0.31877202
2112,model_3,0.1373,0.21718241
2113,model_3,0.1552,0.123527735
2114,model_3,0.3984,0.3546317
2115,model_3,0.3301,0.3777187
2116,model_3,0.3196,0.24114822
2117,model_3,0.4281,0.36429963
2118,model_3,0.771,0.74855536
2119,model_3,0.4661,0.45155007
2120,model_3,0.2645,0.2956463
2121,model_3,-0.0593,-0.029137738
2122,model_3,0.1294,0.20525849
2123,model_3,0.1354,0.2246941
2124,model_3,0.4814,0.35858834
2125,model_3,0.1428,0.118751824
2126,model_3,0.4471,0.2732876
2127,model_3,0.2941,0.28198737
2128,model_3,0.5149,0.52800214
2129,model_3,0.0519,0.051179275
2130,model_3,0.1621,0.2235316
2131,model_3,0.0542,0.09608358
2132,model_3,0.2082,0.16233285
2133,model_3,0.246,0.13249654
2134,model_3,0.0346,0.11776112
2135,model_3,0.283,0.28346738
2136,model_3,0.0914,0.050110035
2137,model_3,0.2275,0.2512702
2138,model_3,0.7836,0.80214435
2139,model_3,0.2079,0.19096313
2140,model_3,0.1466,0.13130488
2141,model_3,-0.1392,-0.13846801
2142,model_3,-0.0122,0.052185845
2143,model_3,0.2164,0.16928649
2144,model_3,0.1646,0.17906527
2145,model_3,0.0769,0.15847094
2146,model_3,0.8451,0.74082774
2147,model_3,0.2269,0.16715099
2148,model_3,0.0412,0.027313845
2149,model_3,0.0971,0.20285831
2150,model_3,0.0746,0.07796177
2151,model_3,0.1097,0.08826096
2152,model_3,0.2956,0.25023136
2153,model_3,0.1064,0.18984209
2154,model_3,0.3524,0.3466964
2155,model_3,0.4511,0.48496374
2156,model_3,0.1325,0.14775549
2157,model_3,-0.0461,-0.005937008
2158,model_3,0.2438,0.29623425
2159,model_3,0.2596,0.24542417
2160,model_3,-0.0488,0.09595621
2161,model_3,0.4558,0.39424878
2162,model_3,0.1508,0.22695704
2163,model_3,0.2979,0.28059316
2164,model_3,0.0906,0.06194215
2165,model_3,0.0853,0.04878028
2166,model_3,0.4304,0.51517725
2167,model_3,0.2698,0.27548242
2168,model_3,0.1653,0.14091231
2169,model_3,0.3457,0.41327888
2170,model_3,0.4683,0.3298531
2171,model_3,0.1184,0.11002752
2172,model_3,0.2151,0.26135728
2173,model_3,0.1276,0.20645414
2174,model_3,-0.0285,-0.11493349
2175,model_3,0.1653,0.13987748
2176,model_3,0.8356,0.75957197
2177,model_3,0.2983,0.27606177
2178,model_3,0.5258,0.4677321
2179,model_3,0.1113,0.12179394
2180,model_3,0.8023,0.8244678
2181,model_3,0.1225,0.16104437
2182,model_3,-0.0278,0.04157877
2183,model_3,0.011,0.028855827
2184,model_3,0.1858,0.19160844
2185,model_3,-0.0655,0.06953572
2186,model_3,0.0168,0.03010201
2187,model_3,0.2855,0.22801751
2188,model_3,0.0363,0.06327749
2189,model_3,0.1185,0.09475155
2190,model_3,0.5853,0.5777663
2191,model_3,0.1985,0.18357863
2192,model_3,-0.0767,-0.06524508
2193,model_3,0.0865,0.09474231
2194,model_3,0.1367,0.07118648
2195,model_3,0.4171,0.36827636
2196,model_3,0.0302,0.050212856
2197,model_3,0.2236,0.27889207
2198,model_3,0.081,0.07062486
2199,model_3,-0.0656,0.028071115
2200,model_3,0.0539,0.10170166
2201,model_3,-0.1132,-0.041572362
2202,model_3,-0.0558,0.036822032
2203,model_3,0.1718,0.06430358
2204,model_3,0.3226,0.31014395
2205,model_3,0.4012,0.39438173
2206,model_3,0.1964,0.20033248
2207,model_3,0.5025,0.37889934
2208,model_3,0.1479,0.22588427
2209,model_3,0.2188,0.18583648
2210,model_3,0.7906,0.69435674
2211,model_3,-0.0018,-0.00750646
2212,model_3,0.0094,0.00047565997
2213,model_3,-0.0241,-0.049017753
2214,model_3,0.133,0.1456371
2215,model_3,0.1703,0.16774718
2216,model_3,0.3239,0.36725688
2217,model_3,0.6986,0.6234513
2218,model_3,0.4268,0.4525568
2219,model_3,0.1748,0.15898143
2220,model_3,0.6091,0.6814535
2221,model_3,0.2514,0.37455696
2222,model_3,0.1115,0.12607715
2223,model_3,0.0825,0.06106059
2224,model_3,0.1045,0.16626848
2225,model_3,0.0228,0.030589089
2226,model_3,0.2188,0.19368762
2227,model_3,0.488,0.34142315
2228,model_3,0.2498,0.21170549
2229,model_3,0.4969,0.64481795
2230,model_3,0.0161,0.12907535
2231,model_3,0.2558,0.2674755
2232,model_3,0.0944,0.11242929
2233,model_3,0.1596,0.20241788
2234,model_3,0.0603,0.10842632
2235,model_3,0.427,0.40069193
2236,model_3,-0.0324,-0.023835465
2237,model_3,0.0983,0.2189041
2238,model_3,0.9195,0.86890584
2239,model_3,-0.0046,0.07589057
2240,model_3,0.4353,0.40297264
2241,model_3,0.4979,0.504561
2242,model_3,0.2926,0.15260597
2243,model_3,0.3598,0.24611624
2244,model_3,0.5293,0.4426244
2245,model_3,0.6086,0.5882977
2246,model_3,0.1407,0.0660609
2247,model_3,0.2129,0.26829797
2248,model_3,-0.0813,-0.012838457
2249,model_3,-0.0861,-0.13873391
2250,model_3,0.3607,0.096886605
2251,model_3,0.0736,0.0832625
2252,model_3,0.4956,0.47085458
2253,model_3,-0.0069,0.029297832
2254,model_3,-0.0042,0.02519617
2255,model_3,0.3008,0.3489099
2256,model_3,0.5262,0.45310986
2257,model_3,0.5154,0.37631437
2258,model_3,0.5462,0.5630997
2259,model_3,0.2079,0.22161046
2260,model_3,0.1106,0.055670056
2261,model_3,0.4812,0.44896203
2262,model_3,0.306,0.2691487
2263,model_3,0.1829,0.3203994
2264,model_3,0.4184,0.3291235
2265,model_3,0.0843,0.08673492
2266,model_3,0.2674,0.2823264
2267,model_3,0.3302,0.24505048
2268,model_3,0.0586,0.08131498
2269,model_3,0.5998,0.63782793
2270,model_3,0.145,0.256458
2271,model_3,-0.1423,-0.13944525
2272,model_3,0.0996,0.030125497
2273,model_3,0.1298,0.13012634
2274,model_3,0.2488,0.60538256
2275,model_3,0.3637,0.33615842
2276,model_3,0.0805,0.0366484
2277,model_3,0.4003,0.40044877
2278,model_3,0.2231,0.21134904
2279,model_3,0.1833,0.20522182
2280,model_3,-0.0799,-0.067499325
2281,model_3,-0.1773,-0.06221536
2282,model_3,0.6467,0.63662285
2283,model_3,0.0156,-0.0014534965
2284,model_3,0.6895,0.65236866
2285,model_3,0.3761,0.29923725
2286,model_3,0.5106,0.06480287
2287,model_3,0.0337,0.07430585
2288,model_3,-0.0027,-0.029799338
2289,model_3,0.346,0.34791237
2290,model_3,0.2623,0.24025121
2291,model_3,0.2178,0.12207705
2292,model_3,0.9141,0.9058363
2293,model_3,-0.0143,0.12221672
2294,model_3,0.4648,0.48063558
2295,model_3,0.095,0.24889475
2296,model_3,0.2232,0.19919877
2297,model_3,0.4625,0.38117176
2298,model_3,0.3511,0.2315041
2299,model_3,0.4746,0.49797815
2300,model_3,0.1545,0.16097447
2301,model_3,1.0283,1.0081733
2302,model_3,0.2753,0.027841602
2303,model_3,0.0433,-0.06230669
2304,model_3,0.1429,0.10903332
2305,model_3,0.3277,0.31176656
2306,model_3,0.126,0.3103131
2307,model_3,0.8278,0.78566337
2308,model_3,-0.0626,0.012348192
2309,model_3,0.2406,0.19363141
2310,model_3,0.1607,0.25529534
2311,model_3,0.2547,0.17936529
2312,model_3,0.2051,0.12469536
2313,model_3,0.1338,0.08673856
2314,model_3,0.3423,0.36688513
2315,model_3,0.1036,0.17938842
2316,model_3,0.0942,0.046921585
2317,model_3,0.3219,0.22677954
2318,model_3,0.0404,-0.040299457
2319,model_3,0.5314,0.5309319
2320,model_3,-0.0495,0.01814001
2321,model_3,0.2012,0.3001691
2322,model_3,0.0395,0.045873933
2323,model_3,-0.0871,-0.20128688
2324,model_3,0.3962,0.3930493
2325,model_3,0.0128,0.0507075
2326,model_3,0.6109,0.55320466
2327,model_3,-0.0456,-0.079794854
2328,model_3,0.191,0.1705396
2329,model_3,0.0226,0.0974628
2330,model_3,0.1018,0.048869487
2331,model_3,0.0441,0.0416573
2332,model_3,0.3571,0.40009943
2333,model_3,0.1164,0.12777145
2334,model_3,0.3579,0.23747854
2335,model_3,0.3431,0.32455757
2336,model_3,0.0919,0.26028866
2337,model_3,0.0966,0.11833726
2338,model_3,0.0786,0.12652119
2339,model_3,0.2287,0.26914734
2340,model_3,-0.0612,-0.008228831
2341,model_3,0.7831,0.7893171
2342,model_3,0.0844,0.09345101
2343,model_3,0.0551,0.14706565
2344,model_3,0.2589,0.22619691
2345,model_3,0.3022,0.28798258
2346,model_3,0.0914,0.086247385
2347,model_3,0.2766,0.29083887
2348,model_3,0.2123,0.18177603
2349,model_3,0.0611,0.17919195
2350,model_3,0.1277,0.08256835
2351,model_3,0.3579,0.3460216
2352,model_3,0.5922,0.68930537
2353,model_3,0.4146,0.38088718
2354,model_3,0.1249,0.1049664
2355,model_3,0.225,0.11228055
2356,model_3,0.1307,0.13950737
2357,model_3,0.2502,0.31675673
2358,model_3,0.0479,0.07570362
2359,model_3,0.0683,0.1993858
2360,model_3,0.1091,0.20496225
2361,model_3,0.0273,0.044564534
2362,model_3,0.3553,0.37760022
2363,model_3,-0.0426,-0.11316621
2364,model_3,0.0502,0.2646752
2365,model_3,0.3118,0.14612852
2366,model_3,0.1987,0.24883004
2367,model_3,0.385,0.37661776
2368,model_3,-0.0992,-0.04459222
2369,model_3,0.4363,0.48409712
2370,model_3,-0.1531,-0.11573078
2371,model_3,0.1138,0.14154266
2372,model_3,0.3308,0.2512818
2373,model_3,0.3607,0.45515293
2374,model_3,0.2634,0.2410771
2375,model_3,0.1535,0.073457964
2376,model_3,0.0753,0.061891545
2377,model_3,0.5317,0.50944537
2378,model_3,0.1409,0.14677566
2379,model_3,0.0704,0.068150654
2380,model_3,0.2197,0.2723161
2381,model_3,0.922,0.95868164
2382,model_3,0.3426,0.3903563
2383,model_3,0.2733,-0.012976799
2384,model_3,0.1191,0.13989757
2385,model_3,0.0177,-0.0548548
2386,model_3,0.1661,0.21317019
2387,model_3,0.0241,0.01742778
2388,model_3,0.4024,0.32256126
2389,model_3,-0.043,-0.03178322
2390,model_3,-0.0965,-0.18497048
2391,model_3,0.5143,0.42216617
2392,model_3,-0.0147,-0.005316492
2393,model_3,0.1855,0.18841831
2394,model_3,-0.1254,-0.10043822
2395,model_3,0.1937,0.13360313
2396,model_3,0.0672,0.07116416
2397,model_3,0.1045,0.15808043
2398,model_3,0.0468,0.16618823
2399,model_3,0.2008,0.23277943
2400,model_3,0.0697,0.070785135
2401,model_3,0.0472,0.020054523
2402,model_3,0.7333,0.70145255
2403,model_3,0.0066,0.050949354
2404,model_3,0.2445,0.23927125
2405,model_3,0.3397,0.2621631
2406,model_3,0.2334,0.22619842
2407,model_3,0.125,0.19262788
2408,model_3,0.3493,0.35306317
2409,model_3,0.0261,0.013203252
2410,model_3,0.2084,0.15532525
2411,model_3,0.414,0.41646582
2412,model_3,0.3211,0.31651196
2413,model_3,0.1561,0.12401405
2414,model_3,-0.0465,0.027875643
2415,model_3,-0.1737,-0.16434376
2416,model_3,0.7037,0.8202305
2417,model_3,-0.0949,-0.048765127
2418,model_3,0.0636,0.013868291
2419,model_3,-0.0622,-0.08226989
2420,model_3,0.0604,0.08814371
2421,model_3,0.2381,0.24045393
2422,model_3,-0.0401,0.09850146
2423,model_3,0.2792,0.2885206
2424,model_3,0.0646,0.10499227
2425,model_3,0.5045,0.48418468
2426,model_3,-0.1945,-0.0898186
2427,model_3,0.0937,0.3411134
2428,model_3,-0.1968,-0.17452328
2429,model_3,-0.0879,0.03269326
2430,model_3,0.4961,0.36333397
2431,model_3,-0.0307,-0.0010749884
2432,model_3,0.2957,0.23394059
2433,model_3,0.197,0.16287263
2434,model_3,0.4483,0.4656508
2435,model_3,0.1704,0.10648787
2436,model_3,0.1531,0.15744318
2437,model_3,0.0805,0.10414982
2438,model_3,0.2078,0.25397488
2439,model_3,0.0391,0.03004766
2440,model_3,0.0785,0.14270689
2441,model_3,0.1768,0.1527509
2442,model_3,0.086,0.0769438
2443,model_3,-0.178,-0.17340478
2444,model_3,0.0338,0.10748571
2445,model_3,0.0736,0.13439226
2446,model_3,0.2707,0.14555079
2447,model_3,0.5197,0.5689934
2448,model_3,0.2642,0.34695
2449,model_3,0.3548,0.32025346
2450,model_3,0.3396,0.36244386
2451,model_3,-0.048,0.0011291001
2452,model_3,0.3061,0.2659384
2453,model_3,-0.0196,0.01741353
2454,model_3,0.5351,0.5222376
2455,model_3,0.1002,0.032632772
2456,model_3,-0.0815,-0.048821125
2457,model_3,0.0846,0.04814621
2458,model_3,0.2176,0.2147399
2459,model_3,0.6511,0.6579991
2460,model_3,-0.1873,-0.17785133
2461,model_3,0.2092,0.27326396
2462,model_3,-0.11,-0.027264077
2463,model_3,0.4118,0.42072362
2464,model_3,0.0125,-0.0006278008
2465,model_3,0.3009,0.27301383
2466,model_3,0.4287,0.4420155
